i,j,age,age2,education,female,impact,ind_unc,j_,lr_i,lr_i_unc,lr_ij,lr_ij_unc,lr_j,lr_j_unc,polinterest,risk,satisdmo,sq,sq_unc,ut_ij,ut_j,vote,vote_ij
154,Linke,55,3025,Realschule,m,gering,0,Linke,-3,ziemlich sicher,-4,sehr sicher,-3.566855,.7859385,ziemlich stark,manchmal Risiken,ziemlich zufrieden,0,ziemlich sicher,-1,-.56685495,Linke,1
154,FDP,55,3025,Realschule,m,gering,0,FDP,-3,ziemlich sicher,0,ziemlich sicher,-.28876334,1.2912743,ziemlich stark,manchmal Risiken,ziemlich zufrieden,0,ziemlich sicher,-3,-2.7112367,Linke,0
155,CDU/CSU,62,3844,Hochschulstudium,m,sehr groß,2,CDU/CSU,-2,ziemlich sicher,2,sehr sicher,-.017576899,1.1010672,sehr stark,keine Vorlieben,sehr zufrieden,0,sehr sicher,-4,-1.9824231,Grüne,0
155,SPD,62,3844,Hochschulstudium,m,sehr groß,2,SPD,-2,ziemlich sicher,-3,sehr sicher,-1.3013183,1.1161331,sehr stark,keine Vorlieben,sehr zufrieden,0,sehr sicher,-1,-.69868171,Grüne,0
155,Grüne,62,3844,Hochschulstudium,m,sehr groß,2,Grüne,-2,ziemlich sicher,-3,sehr sicher,-1.7564344,1.165725,sehr stark,keine Vorlieben,sehr zufrieden,0,sehr sicher,-1,-.24356556,Grüne,1
155,AfD,62,3844,Hochschulstudium,m,sehr groß,2,AfD,-2,ziemlich sicher,5,sehr sicher,3.1958568,.6836158,sehr stark,keine Vorlieben,sehr zufrieden,0,sehr sicher,-7,-5.195857,Grüne,0
155,Linke,62,3844,Hochschulstudium,m,sehr groß,2,Linke,-2,ziemlich sicher,-4,sehr sicher,-3.566855,.7859385,sehr stark,keine Vorlieben,sehr zufrieden,0,sehr sicher,-2,-1.566855,Grüne,0
155,FDP,62,3844,Hochschulstudium,m,sehr groß,2,FDP,-2,ziemlich sicher,1,sehr sicher,-.28876334,1.2912743,sehr stark,keine Vorlieben,sehr zufrieden,0,sehr sicher,-3,-1.7112367,Grüne,0
157,CDU/CSU,53,2809,Abitur,f,sehr groß,1,CDU/CSU,0,sehr sicher,-5,sehr sicher,-.017576899,1.1010672,sehr stark,keine Vorlieben,sehr zufrieden,-1,sehr sicher,-5,-.017576899,CDU/CSU,1
157,SPD,53,2809,Abitur,f,sehr groß,1,SPD,0,sehr sicher,-2,sehr sicher,-1.3013183,1.1161331,sehr stark,keine Vorlieben,sehr zufrieden,-1,sehr sicher,-2,-1.3013183,CDU/CSU,0
157,Grüne,53,2809,Abitur,f,sehr groß,1,Grüne,0,sehr sicher,-1,sehr sicher,-1.7564344,1.165725,sehr stark,keine Vorlieben,sehr zufrieden,-1,sehr sicher,-1,-1.7564344,CDU/CSU,0
157,AfD,53,2809,Abitur,f,sehr groß,1,AfD,0,sehr sicher,5,sehr sicher,3.1958568,.6836158,sehr stark,keine Vorlieben,sehr zufrieden,-1,sehr sicher,-5,-3.1958568,CDU/CSU,0
157,Linke,53,2809,Abitur,f,sehr groß,1,Linke,0,sehr sicher,-5,sehr sicher,-3.566855,.7859385,sehr stark,keine Vorlieben,sehr zufrieden,-1,sehr sicher,-5,-3.566855,CDU/CSU,0
157,FDP,53,2809,Abitur,f,sehr groß,1,FDP,0,sehr sicher,-1,sehr sicher,-.28876334,1.2912743,sehr stark,keine Vorlieben,sehr zufrieden,-1,sehr sicher,-1,-.28876334,CDU/CSU,0
158,CDU/CSU,41,1681,Hochschulstudium,m,gering,0,CDU/CSU,5,sehr sicher,5,sehr sicher,-.017576899,1.1010672,mittelmäßig,manchmal Risiken,sehr unzufrieden,0,ziemlich sicher,0,-5.0175767,AfD,0
158,SPD,41,1681,Hochschulstudium,m,gering,0,SPD,5,sehr sicher,-2,weder/noch,-1.3013183,1.1161331,mittelmäßig,manchmal Risiken,sehr unzufrieden,0,ziemlich sicher,-7,-6.3013182,AfD,0
158,Grüne,41,1681,Hochschulstudium,m,gering,0,Grüne,5,sehr sicher,-2,weder/noch,-1.7564344,1.165725,mittelmäßig,manchmal Risiken,sehr unzufrieden,0,ziemlich sicher,-7,-6.7564344,AfD,0
158,AfD,41,1681,Hochschulstudium,m,gering,0,AfD,5,sehr sicher,5,sehr sicher,3.1958568,.6836158,mittelmäßig,manchmal Risiken,sehr unzufrieden,0,ziemlich sicher,0,-1.8041432,AfD,1
158,Linke,41,1681,Hochschulstudium,m,gering,0,Linke,5,sehr sicher,-2,weder/noch,-3.566855,.7859385,mittelmäßig,manchmal Risiken,sehr unzufrieden,0,ziemlich sicher,-7,-8.5668545,AfD,0
158,FDP,41,1681,Hochschulstudium,m,gering,0,FDP,5,sehr sicher,-2,weder/noch,-.28876334,1.2912743,mittelmäßig,manchmal Risiken,sehr unzufrieden,0,ziemlich sicher,-7,-5.2887635,AfD,0
159,CDU/CSU,50,2500,Realschule,f,sehr groß,0,CDU/CSU,-1,ziemlich unsicher,-2,ziemlich unsicher,-.017576899,1.1010672,mittelmäßig,manchmal Risiken,ziemlich zufrieden,-1,weder/noch,-1,-.98242313,CDU/CSU,1
159,SPD,50,2500,Realschule,f,sehr groß,0,SPD,-1,ziemlich unsicher,-4,weder/noch,-1.3013183,1.1161331,mittelmäßig,manchmal Risiken,ziemlich zufrieden,-1,weder/noch,-3,-.30131829,CDU/CSU,0
159,Grüne,50,2500,Realschule,f,sehr groß,0,Grüne,-1,ziemlich unsicher,0,ziemlich unsicher,-1.7564344,1.165725,mittelmäßig,manchmal Risiken,ziemlich zufrieden,-1,weder/noch,-1,-.75643444,CDU/CSU,0
159,AfD,50,2500,Realschule,f,sehr groß,0,AfD,-1,ziemlich unsicher,5,ziemlich sicher,3.1958568,.6836158,mittelmäßig,manchmal Risiken,ziemlich zufrieden,-1,weder/noch,-6,-4.195857,CDU/CSU,0
159,Linke,50,2500,Realschule,f,sehr groß,0,Linke,-1,ziemlich unsicher,-5,weder/noch,-3.566855,.7859385,mittelmäßig,manchmal Risiken,ziemlich zufrieden,-1,weder/noch,-4,-2.566855,CDU/CSU,0
159,FDP,50,2500,Realschule,f,sehr groß,0,FDP,-1,ziemlich unsicher,-2,weder/noch,-.28876334,1.2912743,mittelmäßig,manchmal Risiken,ziemlich zufrieden,-1,weder/noch,-1,-.71123666,CDU/CSU,0
161,CDU/CSU,47,2209,Abitur,f,groß,1,CDU/CSU,0,ziemlich unsicher,0,ziemlich unsicher,-.017576899,1.1010672,ziemlich stark,Sicherheit,teils/ teils,0,ziemlich unsicher,0,-.017576899,CDU/CSU,1
161,SPD,47,2209,Abitur,f,groß,1,SPD,0,ziemlich unsicher,0,ziemlich unsicher,-1.3013183,1.1161331,ziemlich stark,Sicherheit,teils/ teils,0,ziemlich unsicher,0,-1.3013183,CDU/CSU,0
161,Grüne,47,2209,Abitur,f,groß,1,Grüne,0,ziemlich unsicher,0,ziemlich unsicher,-1.7564344,1.165725,ziemlich stark,Sicherheit,teils/ teils,0,ziemlich unsicher,0,-1.7564344,CDU/CSU,0
161,AfD,47,2209,Abitur,f,groß,1,AfD,0,ziemlich unsicher,5,sehr sicher,3.1958568,.6836158,ziemlich stark,Sicherheit,teils/ teils,0,ziemlich unsicher,-5,-3.1958568,CDU/CSU,0
161,Linke,47,2209,Abitur,f,groß,1,Linke,0,ziemlich unsicher,-5,sehr sicher,-3.566855,.7859385,ziemlich stark,Sicherheit,teils/ teils,0,ziemlich unsicher,-5,-3.566855,CDU/CSU,0
161,FDP,47,2209,Abitur,f,groß,1,FDP,0,ziemlich unsicher,0,ziemlich unsicher,-.28876334,1.2912743,ziemlich stark,Sicherheit,teils/ teils,0,ziemlich unsicher,0,-.28876334,CDU/CSU,0
162,CDU/CSU,66,4356,Realschule,m,gering,0,CDU/CSU,-5,ziemlich sicher,1,ziemlich sicher,-.017576899,1.1010672,sehr stark,manchmal Risiken,ziemlich zufrieden,2,ziemlich sicher,-6,-4.9824233,Linke,0
162,SPD,66,4356,Realschule,m,gering,0,SPD,-5,ziemlich sicher,0,ziemlich sicher,-1.3013183,1.1161331,sehr stark,manchmal Risiken,ziemlich zufrieden,2,ziemlich sicher,-5,-3.6986818,Linke,0
162,Grüne,66,4356,Realschule,m,gering,0,Grüne,-5,ziemlich sicher,-2,ziemlich sicher,-1.7564344,1.165725,sehr stark,manchmal Risiken,ziemlich zufrieden,2,ziemlich sicher,-3,-3.2435656,Linke,0
162,AfD,66,4356,Realschule,m,gering,0,AfD,-5,ziemlich sicher,5,ziemlich sicher,3.1958568,.6836158,sehr stark,manchmal Risiken,ziemlich zufrieden,2,ziemlich sicher,-10,-8.195857,Linke,0
162,Linke,66,4356,Realschule,m,gering,0,Linke,-5,ziemlich sicher,-5,sehr sicher,-3.566855,.7859385,sehr stark,manchmal Risiken,ziemlich zufrieden,2,ziemlich sicher,0,-1.433145,Linke,1
162,FDP,66,4356,Realschule,m,gering,0,FDP,-5,ziemlich sicher,4,ziemlich sicher,-.28876334,1.2912743,sehr stark,manchmal Risiken,ziemlich zufrieden,2,ziemlich sicher,-9,-4.7112365,Linke,0
163,CDU/CSU,44,1936,Realschule,m,gering,1,CDU/CSU,0,ziemlich sicher,-2,ziemlich sicher,-.017576899,1.1010672,ziemlich stark,manchmal Risiken,teils/ teils,-2,ziemlich sicher,-2,-.017576899,FDP,0
163,SPD,44,1936,Realschule,m,gering,1,SPD,0,ziemlich sicher,-3,ziemlich sicher,-1.3013183,1.1161331,ziemlich stark,manchmal Risiken,teils/ teils,-2,ziemlich sicher,-3,-1.3013183,FDP,0
163,Grüne,44,1936,Realschule,m,gering,1,Grüne,0,ziemlich sicher,-4,ziemlich sicher,-1.7564344,1.165725,ziemlich stark,manchmal Risiken,teils/ teils,-2,ziemlich sicher,-4,-1.7564344,FDP,0
163,AfD,44,1936,Realschule,m,gering,1,AfD,0,ziemlich sicher,1,weder/noch,3.1958568,.6836158,ziemlich stark,manchmal Risiken,teils/ teils,-2,ziemlich sicher,-1,-3.1958568,FDP,0
163,Linke,44,1936,Realschule,m,gering,1,Linke,0,ziemlich sicher,-5,sehr sicher,-3.566855,.7859385,ziemlich stark,manchmal Risiken,teils/ teils,-2,ziemlich sicher,-5,-3.566855,FDP,0
163,FDP,44,1936,Realschule,m,gering,1,FDP,0,ziemlich sicher,0,ziemlich sicher,-.28876334,1.2912743,ziemlich stark,manchmal Risiken,teils/ teils,-2,ziemlich sicher,0,-.28876334,FDP,1
164,CDU/CSU,62,3844,Hauptschule,f,groß,0,CDU/CSU,0,sehr sicher,-3,ziemlich sicher,-.017576899,1.1010672,ziemlich stark,Sicherheit,teils/ teils,-3,ziemlich sicher,-3,-.017576899,CDU/CSU,1
164,SPD,62,3844,Hauptschule,f,groß,0,SPD,0,sehr sicher,-3,ziemlich sicher,-1.3013183,1.1161331,ziemlich stark,Sicherheit,teils/ teils,-3,ziemlich sicher,-3,-1.3013183,CDU/CSU,0
164,Grüne,62,3844,Hauptschule,f,groß,0,Grüne,0,sehr sicher,-4,ziemlich sicher,-1.7564344,1.165725,ziemlich stark,Sicherheit,teils/ teils,-3,ziemlich sicher,-4,-1.7564344,CDU/CSU,0
164,AfD,62,3844,Hauptschule,f,groß,0,AfD,0,sehr sicher,5,sehr sicher,3.1958568,.6836158,ziemlich stark,Sicherheit,teils/ teils,-3,ziemlich sicher,-5,-3.1958568,CDU/CSU,0
164,Linke,62,3844,Hauptschule,f,groß,0,Linke,0,sehr sicher,-5,sehr sicher,-3.566855,.7859385,ziemlich stark,Sicherheit,teils/ teils,-3,ziemlich sicher,-5,-3.566855,CDU/CSU,0
164,FDP,62,3844,Hauptschule,f,groß,0,FDP,0,sehr sicher,-2,ziemlich sicher,-.28876334,1.2912743,ziemlich stark,Sicherheit,teils/ teils,-3,ziemlich sicher,-2,-.28876334,CDU/CSU,0
165,CDU/CSU,24,576,Abitur,m,groß,3,CDU/CSU,1,ziemlich sicher,0,ziemlich sicher,-.017576899,1.1010672,ziemlich stark,manchmal Risiken,ziemlich zufrieden,-2,ziemlich sicher,-1,-1.0175769,CDU/CSU,1
165,SPD,24,576,Abitur,m,groß,3,SPD,1,ziemlich sicher,-1,ziemlich sicher,-1.3013183,1.1161331,ziemlich stark,manchmal Risiken,ziemlich zufrieden,-2,ziemlich sicher,-2,-2.3013182,CDU/CSU,0
165,Grüne,24,576,Abitur,m,groß,3,Grüne,1,ziemlich sicher,-3,ziemlich sicher,-1.7564344,1.165725,ziemlich stark,manchmal Risiken,ziemlich zufrieden,-2,ziemlich sicher,-4,-2.7564344,CDU/CSU,0
165,AfD,24,576,Abitur,m,groß,3,AfD,1,ziemlich sicher,2,ziemlich sicher,3.1958568,.6836158,ziemlich stark,manchmal Risiken,ziemlich zufrieden,-2,ziemlich sicher,-1,-2.1958568,CDU/CSU,0
165,Linke,24,576,Abitur,m,groß,3,Linke,1,ziemlich sicher,-4,ziemlich sicher,-3.566855,.7859385,ziemlich stark,manchmal Risiken,ziemlich zufrieden,-2,ziemlich sicher,-5,-4.566855,CDU/CSU,0
165,FDP,24,576,Abitur,m,groß,3,FDP,1,ziemlich sicher,1,ziemlich sicher,-.28876334,1.2912743,ziemlich stark,manchmal Risiken,ziemlich zufrieden,-2,ziemlich sicher,0,-1.2887633,CDU/CSU,0
166,CDU/CSU,60,3600,Hochschulstudium,f,groß,1,CDU/CSU,-3,sehr sicher,1,sehr sicher,-.017576899,1.1010672,sehr stark,manchmal Risiken,ziemlich zufrieden,-1,ziemlich sicher,-4,-2.9824231,SPD,0
166,SPD,60,3600,Hochschulstudium,f,groß,1,SPD,-3,sehr sicher,-2,sehr sicher,-1.3013183,1.1161331,sehr stark,manchmal Risiken,ziemlich zufrieden,-1,ziemlich sicher,-1,-1.6986817,SPD,1
166,Grüne,60,3600,Hochschulstudium,f,groß,1,Grüne,-3,sehr sicher,2,ziemlich sicher,-1.7564344,1.165725,sehr stark,manchmal Risiken,ziemlich zufrieden,-1,ziemlich sicher,-5,-1.2435656,SPD,0
166,AfD,60,3600,Hochschulstudium,f,groß,1,AfD,-3,sehr sicher,5,sehr sicher,3.1958568,.6836158,sehr stark,manchmal Risiken,ziemlich zufrieden,-1,ziemlich sicher,-8,-6.195857,SPD,0
166,Linke,60,3600,Hochschulstudium,f,groß,1,Linke,-3,sehr sicher,-4,sehr sicher,-3.566855,.7859385,sehr stark,manchmal Risiken,ziemlich zufrieden,-1,ziemlich sicher,-1,-.56685495,SPD,0
166,FDP,60,3600,Hochschulstudium,f,groß,1,FDP,-3,sehr sicher,2,ziemlich sicher,-.28876334,1.2912743,sehr stark,manchmal Risiken,ziemlich zufrieden,-1,ziemlich sicher,-5,-2.7112367,SPD,0
167,CDU/CSU,51,2601,Hochschulstudium,m,groß,1,CDU/CSU,1,sehr sicher,3,sehr sicher,-.017576899,1.1010672,sehr stark,manchmal Risiken,ziemlich zufrieden,-1,ziemlich sicher,-2,-1.0175769,FDP,0
167,SPD,51,2601,Hochschulstudium,m,groß,1,SPD,1,sehr sicher,-2,sehr sicher,-1.3013183,1.1161331,sehr stark,manchmal Risiken,ziemlich zufrieden,-1,ziemlich sicher,-3,-2.3013182,FDP,0
167,Grüne,51,2601,Hochschulstudium,m,groß,1,Grüne,1,sehr sicher,-3,sehr sicher,-1.7564344,1.165725,sehr stark,manchmal Risiken,ziemlich zufrieden,-1,ziemlich sicher,-4,-2.7564344,FDP,0
167,AfD,51,2601,Hochschulstudium,m,groß,1,AfD,1,sehr sicher,5,ziemlich sicher,3.1958568,.6836158,sehr stark,manchmal Risiken,ziemlich zufrieden,-1,ziemlich sicher,-4,-2.1958568,FDP,0
167,Linke,51,2601,Hochschulstudium,m,groß,1,Linke,1,sehr sicher,-4,sehr sicher,-3.566855,.7859385,sehr stark,manchmal Risiken,ziemlich zufrieden,-1,ziemlich sicher,-5,-4.566855,FDP,0
167,FDP,51,2601,Hochschulstudium,m,groß,1,FDP,1,sehr sicher,1,sehr sicher,-.28876334,1.2912743,sehr stark,manchmal Risiken,ziemlich zufrieden,-1,ziemlich sicher,0,-1.2887633,FDP,1
169,CDU/CSU,48,2304,Abitur,m,groß,2,CDU/CSU,-1,weder/noch,1,ziemlich sicher,-.017576899,1.1010672,ziemlich stark,Sicherheit,sehr zufrieden,0,ziemlich sicher,-2,-.98242313,Grüne,0
169,SPD,48,2304,Abitur,m,groß,2,SPD,-1,weder/noch,-1,ziemlich sicher,-1.3013183,1.1161331,ziemlich stark,Sicherheit,sehr zufrieden,0,ziemlich sicher,0,-.30131829,Grüne,0
169,Grüne,48,2304,Abitur,m,groß,2,Grüne,-1,weder/noch,0,ziemlich sicher,-1.7564344,1.165725,ziemlich stark,Sicherheit,sehr zufrieden,0,ziemlich sicher,-1,-.75643444,Grüne,1
169,AfD,48,2304,Abitur,m,groß,2,AfD,-1,weder/noch,3,ziemlich sicher,3.1958568,.6836158,ziemlich stark,Sicherheit,sehr zufrieden,0,ziemlich sicher,-4,-4.195857,Grüne,0
169,Linke,48,2304,Abitur,m,groß,2,Linke,-1,weder/noch,-3,ziemlich sicher,-3.566855,.7859385,ziemlich stark,Sicherheit,sehr zufrieden,0,ziemlich sicher,-2,-2.566855,Grüne,0
169,FDP,48,2304,Abitur,m,groß,2,FDP,-1,weder/noch,1,ziemlich sicher,-.28876334,1.2912743,ziemlich stark,Sicherheit,sehr zufrieden,0,ziemlich sicher,-2,-.71123666,Grüne,0
170,CDU/CSU,57,3249,Realschule,f,groß,2,CDU/CSU,-1,ziemlich sicher,0,weder/noch,-.017576899,1.1010672,mittelmäßig,Sicherheit,teils/ teils,0,weder/noch,-1,-.98242313,Linke,0
170,SPD,57,3249,Realschule,f,groß,2,SPD,-1,ziemlich sicher,-2,weder/noch,-1.3013183,1.1161331,mittelmäßig,Sicherheit,teils/ teils,0,weder/noch,-1,-.30131829,Linke,0
170,Grüne,57,3249,Realschule,f,groß,2,Grüne,-1,ziemlich sicher,0,ziemlich unsicher,-1.7564344,1.165725,mittelmäßig,Sicherheit,teils/ teils,0,weder/noch,-1,-.75643444,Linke,0
170,AfD,57,3249,Realschule,f,groß,2,AfD,-1,ziemlich sicher,4,ziemlich sicher,3.1958568,.6836158,mittelmäßig,Sicherheit,teils/ teils,0,weder/noch,-5,-4.195857,Linke,0
170,Linke,57,3249,Realschule,f,groß,2,Linke,-1,ziemlich sicher,-4,weder/noch,-3.566855,.7859385,mittelmäßig,Sicherheit,teils/ teils,0,weder/noch,-3,-2.566855,Linke,1
170,FDP,57,3249,Realschule,f,groß,2,FDP,-1,ziemlich sicher,0,ziemlich unsicher,-.28876334,1.2912743,mittelmäßig,Sicherheit,teils/ teils,0,weder/noch,-1,-.71123666,Linke,0
171,CDU/CSU,56,3136,Realschule,f,sehr groß,1,CDU/CSU,3,sehr sicher,-3,sehr sicher,-.017576899,1.1010672,ziemlich stark,Sicherheit,sehr unzufrieden,-5,sehr sicher,-6,-3.0175769,AfD,0
171,SPD,56,3136,Realschule,f,sehr groß,1,SPD,3,sehr sicher,-5,sehr sicher,-1.3013183,1.1161331,ziemlich stark,Sicherheit,sehr unzufrieden,-5,sehr sicher,-8,-4.3013182,AfD,0
171,Grüne,56,3136,Realschule,f,sehr groß,1,Grüne,3,sehr sicher,-5,sehr sicher,-1.7564344,1.165725,ziemlich stark,Sicherheit,sehr unzufrieden,-5,sehr sicher,-8,-4.7564344,AfD,0
171,AfD,56,3136,Realschule,f,sehr groß,1,AfD,3,sehr sicher,3,sehr sicher,3.1958568,.6836158,ziemlich stark,Sicherheit,sehr unzufrieden,-5,sehr sicher,0,-.19585681,AfD,1
171,Linke,56,3136,Realschule,f,sehr groß,1,Linke,3,sehr sicher,-5,sehr sicher,-3.566855,.7859385,ziemlich stark,Sicherheit,sehr unzufrieden,-5,sehr sicher,-8,-6.566855,AfD,0
171,FDP,56,3136,Realschule,f,sehr groß,1,FDP,3,sehr sicher,-3,sehr sicher,-.28876334,1.2912743,ziemlich stark,Sicherheit,sehr unzufrieden,-5,sehr sicher,-6,-3.2887633,AfD,0
173,CDU/CSU,30,900,Hochschulstudium,f,groß,2,CDU/CSU,0,sehr unsicher,0,sehr unsicher,-.017576899,1.1010672,weniger stark,Sicherheit,ziemlich zufrieden,-1,ziemlich unsicher,0,-.017576899,CDU/CSU,1
173,SPD,30,900,Hochschulstudium,f,groß,2,SPD,0,sehr unsicher,0,sehr unsicher,-1.3013183,1.1161331,weniger stark,Sicherheit,ziemlich zufrieden,-1,ziemlich unsicher,0,-1.3013183,CDU/CSU,0
173,Grüne,30,900,Hochschulstudium,f,groß,2,Grüne,0,sehr unsicher,1,sehr unsicher,-1.7564344,1.165725,weniger stark,Sicherheit,ziemlich zufrieden,-1,ziemlich unsicher,-1,-1.7564344,CDU/CSU,0
173,AfD,30,900,Hochschulstudium,f,groß,2,AfD,0,sehr unsicher,4,ziemlich sicher,3.1958568,.6836158,weniger stark,Sicherheit,ziemlich zufrieden,-1,ziemlich unsicher,-4,-3.1958568,CDU/CSU,0
173,Linke,30,900,Hochschulstudium,f,groß,2,Linke,0,sehr unsicher,-2,weder/noch,-3.566855,.7859385,weniger stark,Sicherheit,ziemlich zufrieden,-1,ziemlich unsicher,-2,-3.566855,CDU/CSU,0
173,FDP,30,900,Hochschulstudium,f,groß,2,FDP,0,sehr unsicher,0,sehr unsicher,-.28876334,1.2912743,weniger stark,Sicherheit,ziemlich zufrieden,-1,ziemlich unsicher,0,-.28876334,CDU/CSU,0
174,CDU/CSU,69,4761,Hauptschule,f,groß,1,CDU/CSU,0,ziemlich sicher,0,weder/noch,-.017576899,1.1010672,weniger stark,Sicherheit,ziemlich zufrieden,0,weder/noch,0,-.017576899,CDU/CSU,1
174,SPD,69,4761,Hauptschule,f,groß,1,SPD,0,ziemlich sicher,0,weder/noch,-1.3013183,1.1161331,weniger stark,Sicherheit,ziemlich zufrieden,0,weder/noch,0,-1.3013183,CDU/CSU,0
174,Grüne,69,4761,Hauptschule,f,groß,1,Grüne,0,ziemlich sicher,0,weder/noch,-1.7564344,1.165725,weniger stark,Sicherheit,ziemlich zufrieden,0,weder/noch,0,-1.7564344,CDU/CSU,0
174,AfD,69,4761,Hauptschule,f,groß,1,AfD,0,ziemlich sicher,5,weder/noch,3.1958568,.6836158,weniger stark,Sicherheit,ziemlich zufrieden,0,weder/noch,-5,-3.1958568,CDU/CSU,0
174,Linke,69,4761,Hauptschule,f,groß,1,Linke,0,ziemlich sicher,0,weder/noch,-3.566855,.7859385,weniger stark,Sicherheit,ziemlich zufrieden,0,weder/noch,0,-3.566855,CDU/CSU,0
174,FDP,69,4761,Hauptschule,f,groß,1,FDP,0,ziemlich sicher,0,weder/noch,-.28876334,1.2912743,weniger stark,Sicherheit,ziemlich zufrieden,0,weder/noch,0,-.28876334,CDU/CSU,0
178,CDU/CSU,58,3364,Realschule,f,gering,1,CDU/CSU,0,ziemlich unsicher,-2,weder/noch,-.017576899,1.1010672,mittelmäßig,keine Vorlieben,teils/ teils,-1,weder/noch,-2,-.017576899,Linke,0
178,SPD,58,3364,Realschule,f,gering,1,SPD,0,ziemlich unsicher,-4,ziemlich sicher,-1.3013183,1.1161331,mittelmäßig,keine Vorlieben,teils/ teils,-1,weder/noch,-4,-1.3013183,Linke,0
178,Grüne,58,3364,Realschule,f,gering,1,Grüne,0,ziemlich unsicher,-3,weder/noch,-1.7564344,1.165725,mittelmäßig,keine Vorlieben,teils/ teils,-1,weder/noch,-3,-1.7564344,Linke,0
178,AfD,58,3364,Realschule,f,gering,1,AfD,0,ziemlich unsicher,4,ziemlich sicher,3.1958568,.6836158,mittelmäßig,keine Vorlieben,teils/ teils,-1,weder/noch,-4,-3.1958568,Linke,0
178,Linke,58,3364,Realschule,f,gering,1,Linke,0,ziemlich unsicher,-5,sehr sicher,-3.566855,.7859385,mittelmäßig,keine Vorlieben,teils/ teils,-1,weder/noch,-5,-3.566855,Linke,1
178,FDP,58,3364,Realschule,f,gering,1,FDP,0,ziemlich unsicher,0,weder/noch,-.28876334,1.2912743,mittelmäßig,keine Vorlieben,teils/ teils,-1,weder/noch,0,-.28876334,Linke,0
180,CDU/CSU,36,1296,Hochschulstudium,m,groß,1,CDU/CSU,0,sehr sicher,-1,sehr sicher,-.017576899,1.1010672,überhaupt nicht,keine Vorlieben,teils/ teils,-2,sehr sicher,-1,-.017576899,Grüne,0
180,SPD,36,1296,Hochschulstudium,m,groß,1,SPD,0,sehr sicher,-3,sehr sicher,-1.3013183,1.1161331,überhaupt nicht,keine Vorlieben,teils/ teils,-2,sehr sicher,-3,-1.3013183,Grüne,0
180,Grüne,36,1296,Hochschulstudium,m,groß,1,Grüne,0,sehr sicher,-3,sehr sicher,-1.7564344,1.165725,überhaupt nicht,keine Vorlieben,teils/ teils,-2,sehr sicher,-3,-1.7564344,Grüne,1
180,AfD,36,1296,Hochschulstudium,m,groß,1,AfD,0,sehr sicher,1,sehr sicher,3.1958568,.6836158,überhaupt nicht,keine Vorlieben,teils/ teils,-2,sehr sicher,-1,-3.1958568,Grüne,0
180,Linke,36,1296,Hochschulstudium,m,groß,1,Linke,0,sehr sicher,-3,sehr sicher,-3.566855,.7859385,überhaupt nicht,keine Vorlieben,teils/ teils,-2,sehr sicher,-3,-3.566855,Grüne,0
180,FDP,36,1296,Hochschulstudium,m,groß,1,FDP,0,sehr sicher,0,sehr sicher,-.28876334,1.2912743,überhaupt nicht,keine Vorlieben,teils/ teils,-2,sehr sicher,0,-.28876334,Grüne,0
183,CDU/CSU,21,441,Realschule,m,groß,1,CDU/CSU,0,ziemlich sicher,2,ziemlich sicher,-.017576899,1.1010672,ziemlich stark,manchmal Risiken,ziemlich zufrieden,0,ziemlich sicher,-2,-.017576899,CDU/CSU,1
183,SPD,21,441,Realschule,m,groß,1,SPD,0,ziemlich sicher,0,ziemlich sicher,-1.3013183,1.1161331,ziemlich stark,manchmal Risiken,ziemlich zufrieden,0,ziemlich sicher,0,-1.3013183,CDU/CSU,0
183,Grüne,21,441,Realschule,m,groß,1,Grüne,0,ziemlich sicher,-1,weder/noch,-1.7564344,1.165725,ziemlich stark,manchmal Risiken,ziemlich zufrieden,0,ziemlich sicher,-1,-1.7564344,CDU/CSU,0
183,AfD,21,441,Realschule,m,groß,1,AfD,0,ziemlich sicher,-2,ziemlich unsicher,3.1958568,.6836158,ziemlich stark,manchmal Risiken,ziemlich zufrieden,0,ziemlich sicher,-2,-3.1958568,CDU/CSU,0
183,Linke,21,441,Realschule,m,groß,1,Linke,0,ziemlich sicher,-1,weder/noch,-3.566855,.7859385,ziemlich stark,manchmal Risiken,ziemlich zufrieden,0,ziemlich sicher,-1,-3.566855,CDU/CSU,0
183,FDP,21,441,Realschule,m,groß,1,FDP,0,ziemlich sicher,1,ziemlich sicher,-.28876334,1.2912743,ziemlich stark,manchmal Risiken,ziemlich zufrieden,0,ziemlich sicher,-1,-.28876334,CDU/CSU,0
184,CDU/CSU,62,3844,Hauptschule,m,gering,0,CDU/CSU,0,ziemlich sicher,0,ziemlich unsicher,-.017576899,1.1010672,weniger stark,manchmal Risiken,teils/ teils,0,ziemlich unsicher,0,-.017576899,FDP,0
184,SPD,62,3844,Hauptschule,m,gering,0,SPD,0,ziemlich sicher,0,ziemlich unsicher,-1.3013183,1.1161331,weniger stark,manchmal Risiken,teils/ teils,0,ziemlich unsicher,0,-1.3013183,FDP,0
184,Grüne,62,3844,Hauptschule,m,gering,0,Grüne,0,ziemlich sicher,0,ziemlich unsicher,-1.7564344,1.165725,weniger stark,manchmal Risiken,teils/ teils,0,ziemlich unsicher,0,-1.7564344,FDP,0
