i,age,female,education,polinterest,satisdmo,impact,lr_A_1,lr_B_1,types_1,unc_1,ut_A_1,ut_B_1,ut_B_A_1,ut_B_A_sq_1,vote_1,vote_spa_1,age2,lr_A_2,lr_B_2,lr_cer_2,lr_unc_2,positions_2,switch_1_2,types_2,unc_2,ut_A_2,ut_B_2,ut_B_A_2,ut_B_A_sq_2,ut_cer_2,ut_unc_2,ut_unc_cer_2,ut_unc_cer_sq_2,vote_2,vote_spa_2,vote_unc_2,lr_A_3,lr_B_3,lr_cer_3,lr_unc_3,types_3,unc_3,ut_A_3,ut_B_3,ut_B_A_3,ut_B_A_sq_3,ut_unc_cer_3,vote_3,vote_unc_3,lr_A_4,lr_B_4,lr_cer_4,lr_unc_4,types_4,unc_4,ut_A_4,ut_B_4,ut_B_A_4,ut_B_A_sq_4,ut_unc_cer_4,vote_4,vote_unc_4,lr_A_5,lr_B_5,lr_cer_5,lr_unc_5,lr_unc_max_5,lr_unc_min_5,types_5,unc_5,ut_A_5,ut_B_5,ut_B_A_5,ut_B_A_sq_5,ut_cer_5,ut_unc_5,ut_unc_cer_5,ut_unc_cer_sq_5,ut_unc_max_5,ut_unc_min_5,vignette_5,vote_5,vote_spa_5,vote_unc_5,impact_cat,ind_unc,lr_afd,lr_afd_unc,lr_cdu,lr_cdu_unc,lr_fdp,lr_fdp_unc,lr_gre,lr_gre_unc,lr_i,lr_i_unc,lr_i_unc_cat,lr_linke,lr_linke_unc,lr_spd,lr_spd_unc,polinterest_cat,risk,risk_cat,sq,sq_unc,switch_1_2_cer,switch_1_2_unc,vote,vote_straight_A,vote_straight_B,vote_straight_cer,vote_straight_spa,vote_straight_unc
465,44,f,Hochschulstudium,ziemlich stark,ziemlich zufrieden,sehr groß,-3,3,left/right,2,-3,-3,0,0,Party A,yes,1936,1,1,1,1,new,,both right,Party B,-1,-1,0,0,-1,-1,0,0,Party B,yes,yes,2,2,2,2,both right,Party A,-2,-2,0,0,0,Party A,yes,-2,2,2,-2,left/right,Party B,-2,-2,0,0,0,Party B,yes,-2,1,-2,1,,,left/right,Party B,-2,-1,1,-3,-2,-1,1,-3,,,B=risky,Party B,yes,yes,groß,3,5,sehr sicher,0,ziemlich sicher,-2,weder/noch,-1,ziemlich sicher,0,ziemlich sicher,sicher,-4,ziemlich sicher,1,ziemlich sicher,stark,Sicherheit,avers,2,weder/noch,,,CDU/CSU,no,no,no,yes,yes
466,67,f,Hauptschule,mittelmäßig,teils/ teils,groß,-3,0,left/right,2,-3,0,3,-9,Party B,yes,4489,-3,0,0,-3,same,no,left/right,Party A,-3,0,3,-9,0,-3,-3,9,Party B,yes,no,-1,-1,-1,-1,both left,Party A,-1,-1,0,0,0,Party B,no,-2,2,-2,2,left/right,Party A,-2,-2,0,0,0,Party B,no,-2,1,-2,1,0,5,,Party B,-2,-1,1,-3,-2,-1,1,-3,0,-5,B=internal conflict,Party B,yes,yes,groß,0,5,ziemlich sicher,0,ziemlich unsicher,0,ziemlich unsicher,0,ziemlich unsicher,0,weder/noch,unsicher,-3,ziemlich sicher,1,ziemlich unsicher,mittel,Sicherheit,avers,0,weder/noch,no,no,SPD,no,yes,no,yes,no
468,50,m,Hochschulstudium,ziemlich stark,teils/ teils,gering,2,3,both right,2,-1,-2,-1,3,Party A,yes,2500,0,4,0,4,new,,left/right,Party B,-1,-3,-2,8,-1,-3,-2,8,Party A,yes,no,0,0,0,0,both left,Party B,-1,-1,0,0,0,Party B,yes,-1,3,3,-1,left/right,Party B,-2,-2,0,0,0,Party A,no,-2,1,-2,1,1,5,,Party B,-3,0,3,-9,-3,0,3,-9,0,-4,B=non-position,Party A,no,no,gering,1,5,ziemlich sicher,-1,ziemlich sicher,1,ziemlich sicher,-1,ziemlich sicher,1,ziemlich sicher,sicher,-5,sehr sicher,-5,sehr sicher,stark,Sicherheit,avers,-1,ziemlich sicher,,,,no,no,no,no,no
469,43,m,Hochschulstudium,sehr stark,sehr unzufrieden,groß,-2,2,left/right,2,-2,-2,0,0,Party B,yes,1849,-3,0,0,-3,new,,left/right,Party A,-3,0,3,-9,0,-3,-3,9,Party B,yes,no,-3,-3,-3,-3,both left,Party B,-3,-3,0,0,0,Party B,yes,-2,2,2,-2,left/right,Party B,-2,-2,0,0,0,Party B,yes,-2,1,-2,1,,,left/right,Party B,-2,-1,1,-3,-2,-1,1,-3,,,B=risky,Party B,yes,yes,groß,2,1,sehr sicher,-2,sehr sicher,0,sehr sicher,-5,sehr sicher,0,sehr sicher,sicher,-5,sehr sicher,-3,sehr sicher,stark,Sicherheit,avers,-2,sehr sicher,,,AfD,no,yes,no,yes,no
470,42,f,Realschule,mittelmäßig,teils/ teils,sehr groß,-4,4,left/right,2,-5,-3,2,-16,Party A,no,1764,-4,4,-4,4,same,no,left/right,Party B,-5,-3,2,-16,-5,-3,2,-16,Party A,no,no,4,4,4,4,both right,Party A,-3,-3,0,0,0,Party A,yes,-1,3,-1,3,left/right,Party A,-2,-2,0,0,0,Party A,yes,-2,1,-2,1,1,5,,Party B,-3,0,3,-9,-3,0,3,-9,0,-4,B=non-position,Party A,no,no,groß,2,3,ziemlich sicher,0,ziemlich sicher,-1,ziemlich sicher,-3,weder/noch,1,ziemlich sicher,sicher,-4,ziemlich sicher,0,ziemlich sicher,mittel,Sicherheit,avers,0,ziemlich sicher,no,no,FDP,yes,no,no,no,no
471,29,m,Hauptschule,überhaupt nicht,teils/ teils,gering,-1,0,both left,2,-6,-5,1,-11,Party B,yes,841,-1,0,-1,0,same,no,both left,Party B,-6,-5,1,-11,-6,-5,1,-11,Party B,yes,yes,1,1,1,1,both left,Party B,-4,-4,0,0,0,Party A,no,,,,,,,,,0,0,0,,,-2,1,-2,1,5,0,,Party B,-7,-4,3,-33,-7,-4,3,-33,0,-5,B=non-position,Party B,yes,yes,gering,0,5,sehr sicher,1,ziemlich unsicher,-2,ziemlich unsicher,0,ziemlich unsicher,5,sehr sicher,sicher,-2,ziemlich unsicher,1,ziemlich unsicher,gering,manchmal Risiken,affin,0,ziemlich unsicher,no,no,AfD,no,no,no,yes,no
473,36,f,Realschule,weniger stark,teils/ teils,gering,-1,1,left/right,2,-1,-1,0,0,Party B,yes,1296,-1,1,-1,1,same,no,left/right,Party B,-1,-1,0,0,-1,-1,0,0,Party B,yes,yes,-1,-1,-1,-1,both left,Party A,-1,-1,0,0,0,Party B,no,-2,2,-2,2,left/right,Party A,-2,-2,0,0,0,Party B,no,-2,1,-2,1,0,5,,Party B,-2,-1,1,-3,-2,-1,1,-3,0,-5,B=internal conflict,Party B,yes,yes,gering,1,4,weder/noch,0,ziemlich sicher,4,ziemlich sicher,0,weder/noch,0,ziemlich sicher,sicher,-5,ziemlich sicher,0,ziemlich sicher,gering,keine Vorlieben,neutral,0,weder/noch,no,no,CDU/CSU,no,yes,no,yes,no
474,63,m,Hauptschule,mittelmäßig,sehr zufrieden,groß,-1,3,left/right,2,-1,-3,-2,8,Party A,yes,3969,2,4,4,2,new,,both right,Party A,-2,-4,-2,12,-4,-2,2,-12,Party A,yes,yes,-4,-4,-4,-4,both left,Party A,-4,-4,0,0,0,Party A,yes,-2,2,-2,2,left/right,Party A,-2,-2,0,0,0,Party B,no,-2,1,-2,1,0,5,,Party B,-2,-1,1,-3,-2,-1,1,-3,0,-5,B=internal conflict,Party A,no,no,groß,1,-5,sehr sicher,0,sehr sicher,-3,weder/noch,5,sehr sicher,0,sehr sicher,sicher,-5,ziemlich sicher,-5,sehr sicher,mittel,Sicherheit,avers,-5,ziemlich unsicher,,,,no,no,no,no,no
475,28,m,Realschule,mittelmäßig,ziemlich unzufrieden,gering,-4,1,left/right,2,-4,-1,3,-15,Party B,yes,784,3,3,3,3,new,,both right,Party A,-3,-3,0,0,-3,-3,0,0,Party A,yes,yes,3,3,3,3,both right,Party A,-3,-3,0,0,0,Party B,no,-2,2,2,-2,left/right,Party B,-2,-2,0,0,0,Party B,yes,-2,1,-2,1,,,left/right,Party B,-2,-1,1,-3,-2,-1,1,-3,,,B=risky,Party B,yes,yes,gering,2,5,sehr sicher,-1,sehr sicher,1,ziemlich sicher,-2,sehr sicher,0,sehr sicher,sicher,-5,sehr sicher,-4,sehr sicher,mittel,keine Vorlieben,neutral,-2,sehr sicher,,,FDP,no,no,no,yes,no
476,20,f,Abitur,ziemlich stark,ziemlich zufrieden,groß,2,4,both right,2,-4,-6,-2,20,Party A,yes,400,2,4,2,4,same,no,both right,Party B,-4,-6,-2,20,-4,-6,-2,20,Party A,yes,no,-3,-3,-3,-3,both left,Party B,-1,-1,0,0,0,Party B,yes,-4,0,0,-4,left/right,Party B,-2,-2,0,0,0,Party B,yes,-2,1,-2,1,0,5,,Party B,0,-3,-3,9,0,-3,-3,9,-2,-7,B=non-position,Party A,yes,no,groß,2,5,sehr sicher,-5,ziemlich sicher,-4,sehr sicher,-2,ziemlich sicher,-2,ziemlich sicher,sicher,-5,sehr sicher,-1,sehr sicher,stark,manchmal Risiken,affin,-1,sehr sicher,no,no,SPD,no,no,no,yes,no
477,70,f,Hauptschule,sehr stark,teils/ teils,sehr groß,-2,3,both right,2,-1,-6,-5,35,Party A,yes,4900,-4,-3,-4,-3,new,,left/right,Party B,-1,0,1,-1,-1,0,1,-1,Party A,no,no,4,4,4,4,both right,Party B,-7,-7,0,0,0,Party A,no,,,,,,,,,0,0,0,,,-2,1,-2,1,0,5,,Party B,-1,-4,-3,15,-1,-4,-3,15,-3,-8,B=non-position,Party A,yes,no,groß,0,5,sehr sicher,1,ziemlich sicher,0,ziemlich sicher,-3,sehr sicher,-3,ziemlich sicher,sicher,-5,sehr sicher,-2,ziemlich sicher,stark,Sicherheit,avers,0,ziemlich sicher,,,SPD,no,no,no,no,no
478,50,f,Hochschulstudium,weniger stark,ziemlich zufrieden,gering,-3,0,left/right,2,-2,-1,1,-3,Party B,yes,2500,-3,0,0,-3,same,no,left/right,Party A,-2,-1,1,-3,-1,-2,-1,3,Party B,yes,no,1,1,1,1,both right,Party A,-2,-2,0,0,0,Party B,no,-3,1,-3,1,left/right,Party A,-2,-2,0,0,0,Party B,no,-2,1,-2,1,,,left/right,Party B,-1,-2,-1,3,-1,-2,-1,3,,,B=risky,Party A,yes,no,gering,0,4,ziemlich sicher,2,ziemlich sicher,0,ziemlich sicher,-3,ziemlich sicher,-1,ziemlich sicher,sicher,-5,sehr sicher,-1,ziemlich sicher,gering,manchmal Risiken,affin,-1,ziemlich sicher,no,no,,no,no,yes,yes,no
479,50,f,Hauptschule,mittelmäßig,sehr unzufrieden,sehr gering,-3,0,left/right,2,-3,0,3,-9,Party B,yes,2500,-2,-2,-2,-2,new,,both left,Party A,-2,-2,0,0,-2,-2,0,0,Party B,yes,no,-2,-2,-2,-2,both left,Party B,-2,-2,0,0,0,Party B,yes,-2,2,2,-2,left/right,Party B,-2,-2,0,0,0,Party B,yes,-2,1,,,,,left/right,none,-2,-1,1,-3,-2,-1,1,-3,,,B=precise,Party B,yes,no,gering,2,0,sehr sicher,-5,sehr sicher,5,sehr sicher,-5,sehr sicher,0,sehr sicher,sicher,5,sehr sicher,-5,sehr sicher,mittel,häufig Risiken,affin,-5,sehr sicher,,,AfD,no,yes,no,yes,no
480,68,m,Hauptschule,ziemlich stark,ziemlich zufrieden,groß,-4,2,left/right,2,-2,-4,-2,12,Party A,yes,4624,-4,2,2,-4,same,no,left/right,Party A,-2,-4,-2,12,-4,-2,2,-12,Party A,yes,yes,-2,-2,-2,-2,all tied,Party A,0,0,0,0,0,Party A,yes,-4,0,-4,0,left/right,Party A,-2,-2,0,0,0,Party B,no,-2,1,-2,1,,,left/right,Party B,0,-3,-3,9,0,-3,-3,9,,,B=risky,Party A,yes,no,groß,1,5,sehr sicher,2,sehr sicher,1,ziemlich sicher,-1,ziemlich sicher,-2,sehr sicher,sicher,-3,ziemlich sicher,-2,sehr sicher,stark,Sicherheit,avers,2,ziemlich sicher,no,no,SPD,no,no,no,yes,no
481,46,m,Hochschulstudium,sehr stark,ziemlich zufrieden,groß,-4,2,left/right,2,-1,-5,-4,24,Party A,yes,2116,-4,2,-4,2,same,no,left/right,Party B,-1,-5,-4,24,-1,-5,-4,24,Party A,yes,no,2,2,2,2,both right,Party A,-5,-5,0,0,0,Party B,no,,,,,,,,,0,0,0,,,-2,1,-2,1,0,5,,Party B,-1,-4,-3,15,-1,-4,-3,15,-3,-8,B=internal conflict,Party A,yes,no,groß,0,4,ziemlich sicher,-3,sehr sicher,0,ziemlich sicher,0,ziemlich sicher,-3,sehr sicher,sicher,-4,sehr sicher,-2,ziemlich sicher,stark,Sicherheit,avers,-1,ziemlich sicher,no,no,Linke,no,no,no,yes,no
483,35,m,Realschule,weniger stark,ziemlich zufrieden,groß,-3,2,left/right,2,-1,-4,-3,15,Party A,yes,1225,-1,0,-1,0,new,,both right,Party B,-1,-2,-1,3,-1,-2,-1,3,Party A,yes,no,0,0,0,0,both right,Party A,-2,-2,0,0,0,Party B,no,-4,0,-4,0,left/right,Party A,-2,-2,0,0,0,Party B,no,-2,1,-2,1,0,5,,Party B,0,-3,-3,9,0,-3,-3,9,-2,-7,B=non-position,Party A,yes,no,groß,0,4,ziemlich sicher,1,ziemlich sicher,0,ziemlich sicher,-1,ziemlich sicher,-2,ziemlich sicher,sicher,-2,ziemlich sicher,-1,ziemlich sicher,gering,Sicherheit,avers,-1,ziemlich sicher,,,,no,no,yes,yes,no
484,20,f,Abitur,mittelmäßig,ziemlich zufrieden,gering,-1,3,left/right,2,0,-4,-4,16,Party A,yes,400,-4,2,-4,2,new,,left/right,Party B,-3,-3,0,0,-3,-3,0,0,Party B,yes,yes,0,0,0,0,both right,Party B,-1,-1,0,0,0,Party B,yes,-3,1,-3,1,left/right,Party A,-2,-2,0,0,0,Party A,yes,-2,1,,,,,left/right,none,-1,-2,-1,3,-1,-2,-1,3,,,B=precise,Party A,yes,no,gering,3,4,sehr sicher,-2,ziemlich sicher,-2,ziemlich sicher,-3,ziemlich sicher,-1,ziemlich sicher,sicher,-5,sehr sicher,-1,weder/noch,mittel,manchmal Risiken,affin,-2,ziemlich sicher,,,CDU/CSU,no,no,no,yes,no
485,45,f,Realschule,weniger stark,teils/ teils,gering,1,2,both right,2,-1,-2,-1,3,Party A,yes,2025,1,2,2,1,same,yes,both right,Party A,-1,-2,-1,3,-2,-1,1,-3,Party B,no,no,-3,-3,-3,-3,both left,Party B,-3,-3,0,0,0,Party A,no,-2,2,2,-2,left/right,Party B,-2,-2,0,0,0,Party A,no,-2,1,-2,1,0,5,,Party B,-2,-1,1,-3,-2,-1,1,-3,0,-5,B=non-position,Party A,no,no,gering,0,-1,sehr sicher,0,ziemlich sicher,-2,ziemlich unsicher,-1,ziemlich unsicher,0,sehr sicher,sicher,-2,ziemlich unsicher,1,weder/noch,gering,manchmal Risiken,affin,-1,ziemlich sicher,yes,no,CDU/CSU,no,no,yes,no,no
486,57,m,Realschule,mittelmäßig,ziemlich unzufrieden,groß,-3,3,left/right,2,-3,-3,0,0,Party A,yes,3249,1,2,1,2,new,,both right,Party B,-1,-2,-1,3,-1,-2,-1,3,Party A,yes,no,-1,-1,-1,-1,both left,Party A,-1,-1,0,0,0,Party B,no,-2,2,2,-2,left/right,Party B,-2,-2,0,0,0,Party A,no,-2,1,-2,1,0,5,,Party B,-2,-1,1,-3,-2,-1,1,-3,0,-5,B=internal conflict,Party B,yes,yes,groß,0,2,weder/noch,-3,ziemlich sicher,0,weder/noch,1,ziemlich sicher,0,sehr sicher,sicher,-3,ziemlich sicher,-2,ziemlich sicher,mittel,keine Vorlieben,neutral,-3,ziemlich sicher,,,,no,no,no,yes,no
487,42,m,Hochschulstudium,ziemlich stark,teils/ teils,groß,-3,-2,both left,2,-5,-4,1,-9,Party B,yes,1764,-3,-2,-2,-3,same,no,both left,Party A,-5,-4,1,-9,-4,-5,-1,9,Party B,yes,no,1,1,1,1,both left,Party B,-1,-1,0,0,0,Party B,yes,0,4,0,4,left/right,Party A,-2,-2,0,0,0,Party B,no,-2,1,-2,1,,,both left,Party B,-4,-1,3,-15,-4,-1,3,-15,,,B=risky,Party B,yes,yes,groß,1,1,sehr sicher,1,ziemlich sicher,1,sehr sicher,-5,sehr sicher,2,ziemlich sicher,sicher,-5,sehr sicher,-3,sehr sicher,stark,manchmal Risiken,affin,-3,sehr sicher,no,no,FDP,no,yes,no,yes,no
488,32,m,Hochschulstudium,mittelmäßig,teils/ teils,groß,-2,4,both right,2,-1,-7,-6,48,Party A,yes,1024,-3,-2,-3,-2,new,,left/right,Party B,0,-1,-1,1,0,-1,-1,1,Party B,no,yes,2,2,2,2,both right,Party A,-5,-5,0,0,0,Party B,no,,,,,,,,,0,0,0,,,-2,1,,,,,both right,none,-1,-4,-3,15,-1,-4,-3,15,,,B=precise,Party A,yes,no,groß,1,5,ziemlich sicher,1,weder/noch,-1,ziemlich sicher,-2,ziemlich sicher,-3,weder/noch,unsicher,-3,ziemlich sicher,-2,ziemlich sicher,mittel,manchmal Risiken,affin,-1,weder/noch,,,Grüne,no,no,no,no,no
489,30,f,Abitur,weniger stark,teils/ teils,groß,1,4,both right,2,-4,-7,-3,33,Party A,yes,900,0,3,3,0,new,,both right,Party A,-3,-6,-3,27,-6,-3,3,-27,Party A,yes,yes,3,3,3,3,both right,Party A,-6,-6,0,0,0,Party B,no,,,,,,,,,0,0,0,,,-2,1,-2,1,0,5,,Party B,-1,-4,-3,15,-1,-4,-3,15,-3,-8,B=non-position,Party A,yes,no,groß,0,3,ziemlich sicher,-2,weder/noch,-4,weder/noch,-1,ziemlich sicher,-3,ziemlich sicher,sicher,-3,ziemlich sicher,-3,ziemlich sicher,gering,manchmal Risiken,affin,-1,weder/noch,,,SPD,no,no,no,yes,no
490,63,m,Realschule,mittelmäßig,ziemlich zufrieden,sehr groß,-4,0,left/right,2,-1,-3,-2,8,Party A,yes,3969,-4,0,-4,0,same,no,left/right,Party B,-1,-3,-2,8,-1,-3,-2,8,Party A,yes,no,-4,-4,-4,-4,both left,Party B,-1,-1,0,0,0,Party B,yes,,,,,,,,,0,0,0,,,-2,1,-2,1,0,5,,Party B,-1,-4,-3,15,-1,-4,-3,15,-3,-8,B=internal conflict,Party A,yes,no,groß,1,5,sehr sicher,2,ziemlich sicher,0,ziemlich sicher,-2,ziemlich sicher,-3,sehr sicher,sicher,-3,ziemlich sicher,-3,ziemlich sicher,mittel,Sicherheit,avers,0,ziemlich sicher,no,no,SPD,no,no,no,yes,no
491,58,f,Hauptschule,mittelmäßig,teils/ teils,sehr gering,-1,0,left/right,2,0,-1,-1,1,Party A,yes,3364,-3,3,-3,3,new,,left/right,Party B,-2,-4,-2,12,-2,-4,-2,12,Party A,yes,no,-2,-2,-2,-2,both left,Party A,-1,-1,0,0,0,Party B,no,-3,1,-3,1,left/right,Party A,-2,-2,0,0,0,Party A,yes,-2,1,-2,1,0,5,,Party B,-1,-2,-1,3,-1,-2,-1,3,-1,-6,B=non-position,Party A,yes,no,gering,1,5,weder/noch,3,ziemlich unsicher,-1,ziemlich sicher,4,weder/noch,-1,ziemlich sicher,sicher,-1,ziemlich sicher,3,ziemlich unsicher,mittel,manchmal Risiken,affin,-1,sehr unsicher,,,Linke,no,no,no,yes,no
493,38,m,Realschule,ziemlich stark,teils/ teils,groß,-2,0,both left,2,-3,-1,2,-8,Party B,yes,1444,-2,0,0,-2,same,no,both left,Party A,-3,-1,2,-8,-1,-3,-2,8,Party B,yes,no,-3,-3,-3,-3,both left,Party A,-4,-4,0,0,0,Party A,yes,-1,3,-1,3,left/right,Party A,-2,-2,0,0,0,Party B,no,-2,1,-2,1,,,left/right,Party B,-3,0,3,-9,-3,0,3,-9,,,B=risky,Party B,yes,yes,groß,1,2,sehr sicher,1,ziemlich sicher,1,weder/noch,-2,weder/noch,1,ziemlich sicher,sicher,-3,sehr sicher,-1,ziemlich sicher,stark,manchmal Risiken,affin,-1,ziemlich sicher,no,no,CDU/CSU,no,no,no,yes,no
494,41,f,Realschule,mittelmäßig,teils/ teils,groß,-4,-4,both left,2,-4,-4,0,0,Party B,yes,1681,-4,-4,-4,-4,same,no,both left,Party A,-4,-4,0,0,-4,-4,0,0,Party B,yes,no,-1,-1,-1,-1,both left,Party B,-1,-1,0,0,0,Party B,yes,-2,2,2,-2,left/right,Party B,-2,-2,0,0,0,Party B,yes,-2,1,,,,,left/right,none,-2,-1,1,-3,-2,-1,1,-3,,,B=precise,Party A,no,no,groß,2,5,ziemlich sicher,0,weder/noch,0,weder/noch,0,weder/noch,0,ziemlich sicher,sicher,-5,ziemlich sicher,-5,ziemlich sicher,mittel,Sicherheit,avers,0,weder/noch,no,no,CDU/CSU,no,no,no,no,no
495,49,f,Hochschulstudium,ziemlich stark,sehr zufrieden,sehr groß,-2,4,left/right,2,-2,-4,-2,12,Party A,yes,2401,-4,1,-4,1,new,,left/right,Party B,-4,-1,3,-15,-4,-1,3,-15,Party B,yes,yes,-4,-4,-4,-4,both left,Party A,-4,-4,0,0,0,Party A,yes,-2,2,-2,2,left/right,Party A,-2,-2,0,0,0,Party B,no,-2,1,-2,1,,,left/right,Party B,-2,-1,1,-3,-2,-1,1,-3,,,B=risky,Party B,yes,yes,groß,1,5,sehr sicher,0,sehr sicher,0,sehr sicher,-1,ziemlich sicher,0,sehr sicher,sicher,-5,sehr sicher,-1,sehr sicher,stark,Sicherheit,avers,0,sehr sicher,,,CDU/CSU,no,no,no,yes,no
496,64,m,Hauptschule,ziemlich stark,sehr unzufrieden,sehr gering,1,2,both right,2,-2,-3,-1,5,Party B,no,4096,1,2,2,1,same,yes,both right,Party A,-2,-3,-1,5,-3,-2,1,-5,Party A,yes,yes,2,2,2,2,both right,Party B,-3,-3,0,0,0,Party A,no,-3,1,1,-3,left/right,Party B,-2,-2,0,0,0,Party B,yes,-2,1,-2,1,0,5,,Party B,-1,-2,-1,3,-1,-2,-1,3,-1,-6,B=non-position,Party B,no,yes,gering,2,5,sehr sicher,0,sehr sicher,2,sehr sicher,-3,sehr sicher,-1,sehr sicher,sicher,-5,sehr sicher,-2,sehr sicher,stark,manchmal Risiken,affin,0,sehr sicher,no,yes,,no,no,no,no,no
497,28,m,Realschule,ziemlich stark,ziemlich unzufrieden,sehr gering,3,3,both right,2,-3,-3,0,0,Party A,yes,784,-2,0,-2,0,new,,left/right,Party B,-2,0,2,-4,-2,0,2,-4,Party B,yes,yes,3,3,3,3,both right,Party A,-3,-3,0,0,0,Party A,yes,-2,2,-2,2,left/right,Party A,-2,-2,0,0,0,Party A,yes,-2,1,-2,1,0,5,,Party B,-2,-1,1,-3,-2,-1,1,-3,0,-5,B=internal conflict,Party A,no,no,gering,2,4,sehr sicher,2,sehr sicher,2,sehr sicher,-1,sehr sicher,0,sehr sicher,sicher,-4,sehr sicher,0,sehr sicher,stark,manchmal Risiken,affin,3,sehr sicher,,,,no,no,no,no,no
498,44,f,Hauptschule,mittelmäßig,ziemlich zufrieden,groß,0,2,left/right,2,0,-2,-2,4,Party B,no,1936,0,2,0,2,same,yes,left/right,Party B,0,-2,-2,4,0,-2,-2,4,Party A,yes,no,-3,-3,-3,-3,both left,Party B,-3,-3,0,0,0,Party A,no,-2,2,-2,2,left/right,Party A,-2,-2,0,0,0,Party A,yes,-2,1,,,,,left/right,none,-2,-1,1,-3,-2,-1,1,-3,,,B=precise,Party B,yes,no,groß,1,5,sehr sicher,0,ziemlich sicher,-1,ziemlich sicher,-1,ziemlich sicher,0,ziemlich sicher,sicher,-5,sehr sicher,-2,ziemlich sicher,mittel,Sicherheit,avers,0,ziemlich sicher,yes,no,CDU/CSU,no,no,no,no,no
500,41,m,Realschule,ziemlich stark,teils/ teils,sehr groß,-1,4,left/right,2,-4,-1,3,-15,Party B,yes,1681,-1,4,-1,4,same,no,left/right,Party B,-4,-1,3,-15,-4,-1,3,-15,Party B,yes,yes,1,1,1,1,both left,Party A,-2,-2,0,0,0,Party B,no,,,,,,,,,0,0,0,,,-2,1,-2,1,3,0,,Party B,-5,-2,3,-21,-5,-2,3,-21,0,-3,B=non-position,Party A,no,no,groß,0,4,ziemlich sicher,3,sehr sicher,2,sehr sicher,0,ziemlich sicher,3,ziemlich sicher,sicher,-3,ziemlich sicher,0,weder/noch,stark,keine Vorlieben,neutral,1,sehr sicher,no,no,CDU/CSU,no,no,no,no,no
501,49,m,Realschule,sehr stark,ziemlich zufrieden,groß,-3,-3,both left,2,-4,-4,0,0,Party B,yes,2401,-1,4,4,-1,new,,left/right,Party A,-2,-3,-1,5,-3,-2,1,-5,Party B,no,no,0,0,0,0,both left,Party B,-1,-1,0,0,0,Party A,no,-1,3,3,-1,left/right,Party B,-2,-2,0,0,0,Party B,yes,-2,1,,,,,left/right,none,-3,0,3,-9,-3,0,3,-9,,,B=precise,Party B,yes,no,groß,1,3,ziemlich sicher,1,sehr sicher,0,ziemlich sicher,-3,ziemlich sicher,1,ziemlich sicher,sicher,-5,sehr sicher,-1,ziemlich sicher,stark,Sicherheit,avers,0,ziemlich sicher,,,CDU/CSU,no,no,no,no,no
502,52,m,Hauptschule,weniger stark,teils/ teils,gering,-1,1,left/right,2,0,-2,-2,4,Party A,yes,2704,-1,0,0,-1,new,,left/right,Party A,0,-1,-1,1,-1,0,1,-1,Party A,yes,yes,3,3,3,3,both right,Party B,-4,-4,0,0,0,Party B,yes,-3,1,-3,1,left/right,Party A,-2,-2,0,0,0,Party B,no,-2,1,-2,1,,,left/right,Party B,-1,-2,-1,3,-1,-2,-1,3,,,B=risky,Party A,yes,no,gering,1,5,weder/noch,-1,weder/noch,-1,weder/noch,-1,weder/noch,-1,weder/noch,unsicher,0,sehr unsicher,-1,weder/noch,gering,unbedingte Sicherheit,avers,-1,weder/noch,,,CDU/CSU,no,no,no,yes,no
503,43,m,Realschule,weniger stark,ziemlich zufrieden,groß,-3,2,left/right,2,-2,-3,-1,5,Party A,yes,1849,-3,2,-3,2,same,no,left/right,Party B,-2,-3,-1,5,-2,-3,-1,5,Party A,yes,no,-2,-2,-2,-2,both left,Party A,-1,-1,0,0,0,Party A,yes,-3,1,1,-3,left/right,Party B,-2,-2,0,0,0,Party A,no,-2,1,-2,1,0,5,,Party B,-1,-2,-1,3,-1,-2,-1,3,-1,-6,B=internal conflict,Party A,yes,no,groß,1,5,sehr sicher,-1,weder/noch,1,weder/noch,-1,weder/noch,-1,sehr sicher,sicher,-5,sehr sicher,-5,ziemlich sicher,gering,Sicherheit,avers,-1,weder/noch,no,no,Linke,yes,no,no,yes,no
504,42,f,Abitur,mittelmäßig,ziemlich zufrieden,groß,0,3,both right,2,-1,-4,-3,15,Party A,yes,1764,0,3,0,3,same,no,both right,Party B,-1,-4,-3,15,-1,-4,-3,15,Party A,yes,no,-1,-1,-1,-1,all tied,Party A,0,0,0,0,0,Party A,yes,-3,1,1,-3,left/right,Party B,-2,-2,0,0,0,Party B,yes,-2,1,-2,1,,,left/right,Party B,-1,-2,-1,3,-1,-2,-1,3,,,B=risky,Party B,no,yes,groß,3,3,ziemlich sicher,0,ziemlich sicher,-3,ziemlich sicher,1,ziemlich sicher,-1,weder/noch,unsicher,-4,ziemlich sicher,0,ziemlich sicher,mittel,Sicherheit,avers,-1,ziemlich sicher,no,no,CDU/CSU,no,no,no,no,no
