i,age,female,education,polinterest,satisdmo,impact,lr_A_1,lr_B_1,types_1,unc_1,ut_A_1,ut_B_1,ut_B_A_1,ut_B_A_sq_1,vote_1,vote_spa_1,age2,lr_A_2,lr_B_2,lr_cer_2,lr_unc_2,positions_2,switch_1_2,types_2,unc_2,ut_A_2,ut_B_2,ut_B_A_2,ut_B_A_sq_2,ut_cer_2,ut_unc_2,ut_unc_cer_2,ut_unc_cer_sq_2,vote_2,vote_spa_2,vote_unc_2,lr_A_3,lr_B_3,lr_cer_3,lr_unc_3,types_3,unc_3,ut_A_3,ut_B_3,ut_B_A_3,ut_B_A_sq_3,ut_unc_cer_3,vote_3,vote_unc_3,lr_A_4,lr_B_4,lr_cer_4,lr_unc_4,types_4,unc_4,ut_A_4,ut_B_4,ut_B_A_4,ut_B_A_sq_4,ut_unc_cer_4,vote_4,vote_unc_4,lr_A_5,lr_B_5,lr_cer_5,lr_unc_5,lr_unc_max_5,lr_unc_min_5,types_5,unc_5,ut_A_5,ut_B_5,ut_B_A_5,ut_B_A_sq_5,ut_cer_5,ut_unc_5,ut_unc_cer_5,ut_unc_cer_sq_5,ut_unc_max_5,ut_unc_min_5,vignette_5,vote_5,vote_spa_5,vote_unc_5,impact_cat,ind_unc,lr_afd,lr_afd_unc,lr_cdu,lr_cdu_unc,lr_fdp,lr_fdp_unc,lr_gre,lr_gre_unc,lr_i,lr_i_unc,lr_i_unc_cat,lr_linke,lr_linke_unc,lr_spd,lr_spd_unc,polinterest_cat,risk,risk_cat,sq,sq_unc,switch_1_2_cer,switch_1_2_unc,vote,vote_straight_A,vote_straight_B,vote_straight_cer,vote_straight_spa,vote_straight_unc
1867,54,1,2,1,2,2,-2,4,3,2,-2,-4,-2,12,0,1,2916,-2,4,-2,4,1,0,3,1,-2,-4,-2,12,-2,-4,-2,12,0,1,0,3,3,3,3,2,1,-3,-3,0,0,0,0,0,-2,2,-2,2,3,0,-2,-2,0,0,0,1,0,-2,1,-2,1,0,5,,1,-2,-1,1,-3,-2,-1,1,-3,0,-5,4,1,1,1,1,0,-5,0,0,2,-2,2,3,1,0,0,0,-4,0,0,2,0,1,0,0,0,0,0,2,0,0,0,1,0
1868,31,1,3,2,2,2,-2,3,3,2,-1,-4,-3,15,0,1,961,-1,2,2,-1,2,,3,0,0,-3,-3,9,-3,0,3,-9,1,0,0,1,1,1,1,2,1,-2,-2,0,0,0,0,0,-3,1,1,-3,3,1,-2,-2,0,0,0,0,0,-2,1,-2,1,0,5,,1,-1,-2,-1,3,-1,-2,-1,3,-1,-6,3,0,1,0,1,0,5,1,-3,1,-1,2,2,2,-1,2,1,-5,1,-2,1,1,1,0,-3,1,,,,0,0,1,0,0
1870,34,0,1,2,3,2,0,4,3,2,0,-4,-4,16,0,1,1156,0,4,0,4,1,0,3,1,0,-4,-4,16,0,-4,-4,16,0,1,0,2,2,2,2,2,0,-2,-2,0,0,0,0,1,-2,2,-2,2,3,0,-2,-2,0,0,0,0,1,-2,1,,,,,3,2,-2,-1,1,-3,-2,-1,1,-3,,,1,0,0,0,1,2,2,1,-2,1,-1,1,0,1,0,0,0,-3,1,-1,1,1,1,0,-2,1,0,0,6,1,0,0,0,0
1872,55,0,2,3,3,2,-4,-3,1,2,-5,-4,1,-9,1,1,3025,-4,-3,-3,-4,1,0,1,0,-5,-4,1,-9,-4,-5,-1,9,1,1,0,-2,-2,-2,-2,1,1,-3,-3,0,0,0,0,0,-1,3,3,-1,3,1,-2,-2,0,0,0,1,1,-2,1,,,,,3,2,-3,0,3,-9,-3,0,3,-9,,,1,1,1,0,1,1,2,1,-1,1,-1,1,-5,1,1,0,0,-5,1,-3,1,2,4,2,-1,1,0,0,1,0,0,0,1,0
1873,54,0,2,0,2,1,-2,-1,1,2,-2,-1,1,-3,1,1,2916,-2,3,-2,3,2,,3,1,-2,-3,-1,5,-2,-3,-1,5,1,0,1,3,3,3,3,2,0,-3,-3,0,0,0,0,1,-2,2,-2,2,3,0,-2,-2,0,0,0,1,0,-2,1,-2,1,0,5,,1,-2,-1,1,-3,-2,-1,1,-3,0,-5,3,1,1,1,0,2,0,4,0,4,0,4,0,4,0,4,1,0,4,0,4,0,2,1,0,4,,,,0,0,0,0,0
1875,55,1,2,4,1,1,-1,0,1,2,-2,-1,1,-3,1,1,3025,0,0,0,0,2,,1,1,-1,-1,0,0,-1,-1,0,0,1,1,1,-3,-3,-3,-3,1,1,-4,-4,0,0,0,1,1,-1,3,3,-1,3,1,-2,-2,0,0,0,1,1,-2,1,,,,,3,2,-3,0,3,-9,-3,0,3,-9,,,1,1,1,0,0,3,1,0,-2,1,-1,1,-4,0,1,1,0,-3,0,-2,1,2,2,1,-3,0,,,4,0,1,0,1,0
1876,49,0,4,4,3,3,1,1,2,2,-6,-6,0,0,0,1,2401,1,1,1,1,1,0,2,0,-6,-6,0,0,-6,-6,0,0,0,1,1,1,1,1,1,2,0,-6,-6,0,0,0,0,1,,,,,,,,,0,0,0,,,-2,1,-2,1,,,2,1,-3,-6,-3,27,-3,-6,-3,27,,,2,0,1,0,1,2,5,0,3,0,4,0,0,0,-5,0,0,-5,0,1,0,2,3,2,0,0,0,0,5,0,0,0,1,0
1877,37,1,3,3,4,3,-2,3,3,2,0,-5,-5,25,0,1,1369,-2,3,3,-2,1,0,3,0,0,-5,-5,25,-5,0,5,-25,0,1,1,0,0,0,0,2,1,-2,-2,0,0,0,1,1,-4,0,-4,0,3,0,-2,-2,0,0,0,1,0,-2,1,-2,1,0,5,,1,0,-3,-3,9,0,-3,-3,9,-2,-7,3,0,1,0,1,1,5,0,2,1,-2,0,-2,1,-2,0,0,-5,0,-1,1,2,1,0,-1,0,0,0,3,0,0,0,1,0
1878,46,1,4,3,3,2,-4,3,3,2,-4,-3,1,-7,0,0,2116,-2,-2,-2,-2,2,,1,1,-2,-2,0,0,-2,-2,0,0,0,1,0,-1,-1,-1,-1,1,1,-1,-1,0,0,0,0,0,-2,2,2,-2,3,1,-2,-2,0,0,0,0,0,-2,1,-2,1,0,5,,1,-2,-1,1,-3,-2,-1,1,-3,0,-5,4,0,0,0,1,0,5,0,1,1,0,0,-2,1,0,1,0,-3,1,-1,0,2,1,0,0,1,,,1,1,0,1,0,0
1879,64,0,1,3,2,1,-3,-2,3,2,0,-1,-1,1,0,1,4096,-3,-2,-3,-2,1,0,3,1,0,-1,-1,1,0,-1,-1,1,0,1,0,3,3,3,3,2,0,-6,-6,0,0,0,0,1,,,,,,,,,0,0,0,,,-2,1,-2,1,0,5,,1,-1,-4,-3,15,-1,-4,-3,15,-3,-8,3,0,1,0,0,1,5,0,2,0,2,0,-1,0,-3,0,0,-5,0,0,0,2,3,2,2,0,0,0,5,0,0,0,1,0
1880,31,1,2,2,2,1,-2,1,3,2,0,-3,-3,9,0,1,961,-3,4,4,-3,2,,3,0,-1,-6,-5,35,-6,-1,5,-35,0,1,1,1,1,1,1,2,0,-3,-3,0,0,0,1,0,-4,0,-4,0,3,0,-2,-2,0,0,0,1,0,-2,1,-2,1,0,5,,1,0,-3,-3,9,0,-3,-3,9,-2,-7,4,0,1,0,0,0,5,0,5,1,3,1,-2,0,-2,1,0,-5,1,-2,1,1,1,0,5,0,,,3,0,0,0,1,0
1881,58,1,2,2,3,2,-3,0,3,2,-1,-2,-1,3,0,1,3364,1,2,1,2,2,,2,1,-3,-4,-1,7,-3,-4,-1,7,0,1,0,2,2,2,2,2,1,-4,-4,0,0,0,0,0,-4,0,0,-4,3,1,-2,-2,0,0,0,0,0,-2,1,-2,1,,,3,1,0,-3,-3,9,0,-3,-3,9,,,2,0,1,0,1,0,4,0,-1,1,-1,1,-2,1,-2,0,0,-4,1,0,1,1,2,1,-1,1,,,1,1,0,1,1,0
1882,45,1,2,2,3,2,-1,2,3,2,-1,-2,-1,3,0,1,2025,-1,2,2,-1,1,0,3,0,-1,-2,-1,3,-2,-1,1,-3,0,1,1,-3,-3,-3,-3,1,0,-3,-3,0,0,0,1,0,-2,2,-2,2,3,0,-2,-2,0,0,0,0,1,-2,1,,,,,3,2,-2,-1,1,-3,-2,-1,1,-3,,,1,1,1,0,1,1,5,1,0,1,-1,1,-1,1,0,1,0,-4,1,-1,1,1,3,2,0,1,0,0,1,0,0,0,1,0
1884,65,0,1,2,3,2,-4,0,3,2,-4,0,4,-16,1,1,4225,0,2,2,0,2,,3,0,0,-2,-2,4,-2,0,2,-4,0,1,1,-2,-2,-2,-2,1,1,-2,-2,0,0,0,0,0,-2,2,2,-2,3,1,-2,-2,0,0,0,0,0,-2,1,-2,1,0,5,,1,-2,-1,1,-3,-2,-1,1,-3,0,-5,3,0,0,0,1,0,5,0,0,1,0,2,-2,1,0,0,0,-5,0,0,1,1,4,2,0,1,,,1,0,0,0,0,0
1885,66,0,1,1,2,1,1,4,2,2,-3,-6,-3,27,0,1,4356,1,4,4,1,1,0,2,0,-3,-6,-3,27,-6,-3,3,-27,0,1,1,4,4,4,4,2,1,-6,-6,0,0,0,0,0,-4,0,0,-4,3,1,-2,-2,0,0,0,1,1,-2,1,-2,1,,,3,1,0,-3,-3,9,0,-3,-3,9,,,2,0,1,0,0,1,5,0,-2,1,-1,2,-1,3,-2,1,0,-5,0,0,1,0,4,2,-1,1,0,0,,0,0,0,1,0
1886,38,0,1,4,0,2,2,4,2,2,-2,-4,-2,12,1,0,1444,-1,3,-1,3,2,,3,1,-1,-3,-2,8,-1,-3,-2,8,0,1,0,-4,-4,-4,-4,1,0,-4,-4,0,0,0,0,1,-2,2,-2,2,3,0,-2,-2,0,0,0,1,0,-2,1,-2,1,0,5,,1,-2,-1,1,-3,-2,-1,1,-3,0,-5,4,0,0,0,1,1,5,0,4,0,0,0,-5,0,0,0,0,-5,0,2,0,2,2,1,5,0,,,,0,0,0,0,0
1889,44,1,4,2,2,2,-4,3,3,2,-1,-6,-5,35,0,1,1936,0,4,0,4,2,,2,1,-3,-7,-4,40,-3,-7,-4,40,0,1,0,0,0,0,0,2,0,-3,-3,0,0,0,0,1,,,,,,,,,0,0,0,,,-2,1,,,,,2,2,-1,-4,-3,15,-1,-4,-3,15,,,1,0,1,0,1,1,4,1,3,1,2,1,-1,1,-3,1,0,-4,1,0,1,1,2,1,2,1,,,3,0,0,0,1,0
1890,53,1,2,2,2,2,-3,1,3,2,-2,-2,0,0,1,1,2809,-3,1,1,-3,1,1,3,0,-2,-2,0,0,-2,-2,0,0,0,1,1,-4,-4,-4,-4,1,0,-3,-3,0,0,0,1,0,-3,1,-3,1,3,0,-2,-2,0,0,0,0,1,-2,1,,,,,3,2,-1,-2,-1,3,-1,-2,-1,3,,,1,1,0,0,1,2,3,0,-2,1,0,1,-5,0,-1,0,0,-5,0,-3,1,1,2,1,-2,1,0,1,,0,0,0,0,0
1891,55,1,1,0,2,1,-2,4,3,2,-2,-4,-2,12,0,1,3025,-2,4,4,-2,1,0,3,0,-2,-4,-2,12,-4,-2,2,-12,0,1,1,-2,-2,-2,-2,1,1,-2,-2,0,0,0,1,1,-2,2,-2,2,3,0,-2,-2,0,0,0,0,1,-2,1,-2,1,0,5,,1,-2,-1,1,-3,-2,-1,1,-3,0,-5,3,0,0,0,0,2,5,0,0,2,0,2,0,2,0,2,1,-3,1,0,2,0,4,2,0,2,0,0,,0,0,0,0,0
1892,34,0,1,3,3,2,-4,2,3,2,-4,-2,2,-12,1,1,1156,-4,-3,-4,-3,2,,1,1,-4,-3,1,-7,-4,-3,1,-7,1,1,1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,0,1,-2,2,2,-2,3,1,-2,-2,0,0,0,1,1,-2,1,-2,1,0,5,,1,-2,-1,1,-3,-2,-1,1,-3,0,-5,4,1,1,1,1,2,5,0,2,1,0,1,-4,0,0,0,0,-5,0,-2,1,2,1,0,0,1,,,1,0,0,0,1,1
1893,53,1,2,2,3,3,0,1,3,2,0,-1,-1,1,0,1,2809,0,1,1,0,1,0,3,0,0,-1,-1,1,-1,0,1,-1,0,1,1,3,3,3,3,2,1,-3,-3,0,0,0,0,0,-2,2,2,-2,3,1,-2,-2,0,0,0,0,0,-2,1,-2,1,,,3,1,-2,-1,1,-3,-2,-1,1,-3,,,2,1,1,1,1,0,5,0,0,1,0,0,-2,0,0,0,0,-5,0,-1,0,1,4,2,0,0,0,0,1,0,0,0,1,0
1894,66,1,2,2,2,1,-1,3,3,2,-1,-3,-2,8,0,1,4356,3,4,3,4,2,,2,1,-3,-4,-1,7,-3,-4,-1,7,0,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,-2,2,-2,2,3,0,-2,-2,0,0,0,0,1,-2,1,-2,1,0,5,,1,-2,-1,1,-3,-2,-1,1,-3,0,-5,4,0,0,0,0,1,5,0,1,2,0,1,0,2,0,2,1,-5,0,-3,1,1,3,2,0,1,,,5,1,0,0,0,0
1895,68,0,1,2,1,1,2,4,2,2,-2,-4,-2,12,0,1,4624,-4,-3,-3,-4,2,,1,0,-4,-3,1,-7,-3,-4,-1,7,1,1,0,4,4,4,4,2,1,-4,-4,0,0,0,0,0,-2,2,2,-2,3,1,-2,-2,0,0,0,1,1,-2,1,-2,1,,,3,1,-2,-1,1,-3,-2,-1,1,-3,,,2,1,1,1,0,1,0,2,-1,1,0,2,-4,1,0,1,0,-5,1,-4,1,1,1,0,-3,1,,,4,0,0,0,1,0
1896,66,0,2,2,2,2,-3,-1,1,2,-3,-1,2,-8,1,1,4356,-3,-1,-3,-1,1,0,1,1,-3,-1,2,-8,-3,-1,2,-8,1,1,1,-3,-3,-3,-3,1,0,-3,-3,0,0,0,1,0,-2,2,-2,2,3,0,-2,-2,0,0,0,0,1,-2,1,-2,1,0,5,,1,-2,-1,1,-3,-2,-1,1,-3,0,-5,3,0,0,0,1,1,3,4,-4,1,-1,2,-1,3,0,0,0,3,3,-1,3,1,3,2,-3,1,0,0,1,0,0,0,0,0
1897,56,1,3,3,3,2,-4,3,3,2,-2,-5,-3,21,0,1,3136,-4,3,-4,3,1,0,3,1,-2,-5,-3,21,-2,-5,-3,21,0,1,0,2,2,2,2,2,1,-4,-4,0,0,0,0,0,-4,0,0,-4,3,1,-2,-2,0,0,0,1,1,-2,1,-2,1,0,5,,1,0,-3,-3,9,0,-3,-3,9,-2,-7,3,0,1,0,1,1,5,0,2,1,1,1,-1,1,-2,1,0,-4,0,0,1,2,1,0,1,1,0,0,2,0,0,0,1,0
1899,26,1,3,3,2,2,-4,0,3,2,-2,-2,0,0,1,1,676,-4,0,0,-4,1,0,3,0,-2,-2,0,0,-2,-2,0,0,1,1,0,-2,-2,-2,-2,4,0,0,0,0,0,0,0,1,-4,0,0,-4,3,1,-2,-2,0,0,0,1,1,-2,1,-2,1,,,3,1,0,-3,-3,9,0,-3,-3,9,,,2,0,1,0,1,2,4,1,0,3,2,3,-2,3,-2,3,1,-3,1,-1,3,2,2,1,0,3,0,0,3,0,0,0,1,0
1900,36,1,4,3,3,2,-4,0,3,2,-1,-3,-2,8,0,1,1296,-3,3,-3,3,2,,3,1,0,-6,-6,36,0,-6,-6,36,0,1,0,2,2,2,2,2,0,-5,-5,0,0,0,0,1,,,,,,,,,0,0,0,,,-2,1,-2,1,0,5,,1,-1,-4,-3,15,-1,-4,-3,15,-3,-8,3,0,1,0,1,1,5,0,2,1,0,2,-2,0,-3,0,0,-4,0,-1,0,2,2,1,0,1,,,5,0,0,0,1,0
1901,50,1,2,3,4,3,-3,3,2,2,-2,-8,-6,60,0,1,2500,-3,3,3,-3,1,0,2,0,-2,-8,-6,60,-8,-2,6,-60,0,1,1,-2,-2,-2,-2,2,1,-3,-3,0,0,0,0,0,,,,,,,,,0,0,0,,,-2,1,-2,1,0,5,,1,-3,-6,-3,27,-3,-6,-3,27,-5,-10,4,0,1,0,1,0,4,1,-1,1,1,3,-3,0,-5,0,0,-5,0,-3,1,2,3,2,4,3,0,0,5,0,0,0,1,0
1905,43,1,3,1,3,2,-2,2,3,2,-2,-2,0,0,1,1,1849,-4,-2,-4,-2,2,,1,1,-4,-2,2,-12,-4,-2,2,-12,1,1,1,1,1,1,1,2,0,-1,-1,0,0,0,1,0,-2,2,2,-2,3,1,-2,-2,0,0,0,1,1,-2,1,,,,,3,2,-2,-1,1,-3,-2,-1,1,-3,,,1,1,1,0,1,1,5,0,1,1,1,2,-2,1,0,0,0,-4,0,-1,1,0,3,2,0,1,,,1,0,1,0,1,0
1906,35,1,4,2,3,2,-1,4,3,2,0,-5,-5,25,0,1,1225,-1,4,4,-1,1,0,3,0,0,-5,-5,25,-5,0,5,-25,0,1,1,-1,-1,-1,-1,4,1,0,0,0,0,0,0,0,-3,1,1,-3,3,1,-2,-2,0,0,0,1,1,-2,1,-2,1,,,3,1,-1,-2,-1,3,-1,-2,-1,3,,,2,1,0,1,1,2,5,0,-2,2,-1,1,-1,4,-1,1,0,-5,0,-2,2,1,1,0,-1,1,0,0,1,0,0,0,0,0
1909,51,1,4,4,3,3,-3,1,3,2,-4,0,4,-16,1,1,2601,-3,1,-3,1,2,,3,1,-4,0,4,-16,-4,0,4,-16,1,1,1,-3,-3,-3,-3,1,0,-4,-4,0,0,0,0,1,-1,3,-1,3,3,0,-2,-2,0,0,0,1,0,-2,1,-2,1,1,5,,1,-3,0,3,-9,-3,0,3,-9,0,-4,4,1,1,1,1,1,5,0,1,1,0,1,-3,1,1,1,0,-5,0,-1,1,2,3,2,0,1,,,1,0,0,0,1,0
1910,44,1,2,0,0,1,-2,-1,1,2,-2,-1,1,-3,1,1,1936,-2,-1,-2,-1,1,1,1,1,-2,-1,1,-3,-2,-1,1,-3,0,0,0,-1,-1,-1,-1,1,0,-1,-1,0,0,0,1,0,-2,2,2,-2,3,1,-2,-2,0,0,0,0,0,-2,1,-2,1,,,3,1,-2,-1,1,-3,-2,-1,1,-3,,,2,1,1,1,0,0,0,2,0,2,0,2,0,2,0,2,1,0,2,0,2,0,4,2,0,2,1,0,,0,0,0,0,0
1911,35,1,3,0,1,1,3,4,2,2,-4,-5,-1,9,0,1,1225,3,4,4,3,1,0,2,0,-4,-5,-1,9,-5,-4,1,-9,0,1,1,3,3,3,3,2,0,-4,-4,0,0,0,0,1,-3,1,1,-3,3,1,-2,-2,0,0,0,0,0,-2,1,-2,1,0,5,,1,-1,-2,-1,3,-1,-2,-1,3,-1,-6,3,0,1,0,0,1,0,4,0,4,0,4,0,4,-1,4,1,0,4,0,4,0,3,2,0,4,0,0,,1,0,0,1,0
1912,24,0,4,2,2,2,-4,-1,1,2,-4,-1,3,-15,1,1,576,-4,-1,-1,-4,1,0,1,0,-4,-1,3,-15,-1,-4,-3,15,1,1,0,2,2,2,2,2,0,-2,-2,0,0,0,0,1,-2,2,-2,2,3,0,-2,-2,0,0,0,0,1,-2,1,-2,1,0,5,,1,-2,-1,1,-3,-2,-1,1,-3,0,-5,4,0,0,0,1,2,5,0,0,2,1,1,-1,1,0,1,0,-2,1,-3,1,1,3,2,0,2,0,0,3,0,0,0,0,0
1913,28,1,3,2,2,2,-2,3,3,2,0,-5,-5,25,0,1,784,-2,3,-2,3,1,0,3,1,0,-5,-5,25,0,-5,-5,25,0,1,0,-4,-4,-4,-4,1,0,-2,-2,0,0,0,0,1,-4,0,0,-4,3,1,-2,-2,0,0,0,0,0,-2,1,-2,1,0,5,,1,0,-3,-3,9,0,-3,-3,9,-2,-7,3,0,1,0,1,1,5,0,0,2,-1,2,-2,1,-2,1,0,-3,0,0,2,1,2,1,1,1,0,0,3,1,0,0,1,0
1915,62,1,1,2,3,2,2,3,2,2,-2,-3,-1,5,0,1,3844,2,3,3,2,1,0,2,0,-2,-3,-1,5,-3,-2,1,-5,0,1,1,1,1,1,1,2,1,-1,-1,0,0,0,1,1,-2,2,-2,2,3,0,-2,-2,0,0,0,0,1,-2,1,-2,1,,,3,1,-2,-1,1,-3,-2,-1,1,-3,,,2,1,1,1,1,2,4,1,0,1,-1,2,1,2,0,1,0,-4,1,0,1,1,3,2,0,1,0,0,2,0,0,0,1,1
1916,39,0,3,3,3,2,-4,1,3,2,-3,-2,1,-5,0,0,1521,-3,2,-3,2,2,,3,1,-2,-3,-1,5,-2,-3,-1,5,0,1,0,0,0,0,0,2,1,-1,-1,0,0,0,1,1,-3,1,1,-3,3,1,-2,-2,0,0,0,0,0,-2,1,-2,1,0,5,,1,-1,-2,-1,3,-1,-2,-1,3,-1,-6,4,1,0,1,1,2,5,2,1,0,-1,1,-5,1,-1,0,0,-4,1,-4,1,2,3,2,-1,2,,,1,0,0,0,0,0
1918,29,0,4,4,2,1,1,2,3,2,-1,0,1,-1,1,1,841,0,3,0,3,2,,3,1,-2,-1,1,-3,-2,-1,1,-3,1,1,1,4,4,4,4,2,1,-2,-2,0,0,0,0,0,0,4,4,0,3,1,-2,-2,0,0,0,1,1,-2,1,-2,1,2,5,,1,-4,-1,3,-15,-4,-1,3,-15,0,-3,4,1,1,1,0,1,4,1,2,1,3,1,-2,1,2,1,0,-4,1,-2,1,2,0,0,0,2,,,6,0,0,0,1,0
1919,43,0,4,1,0,0,-3,0,1,2,-4,-1,3,-15,1,1,1849,-1,-1,-1,-1,2,,1,0,-2,-2,0,0,-2,-2,0,0,1,1,0,-3,-3,-3,-3,1,1,-4,-4,0,0,0,0,0,-1,3,-1,3,3,0,-2,-2,0,0,0,1,0,-2,1,,,,,3,2,-3,0,3,-9,-3,0,3,-9,,,1,1,1,0,0,0,3,1,1,3,-2,1,-2,2,1,1,0,-2,1,-1,2,0,3,2,1,2,,,,0,0,1,1,0
1920,61,0,2,4,3,3,-4,0,3,2,-2,-2,0,0,1,1,3721,-4,0,0,-4,1,0,3,0,-2,-2,0,0,-2,-2,0,0,1,1,0,-2,-2,-2,-2,4,0,0,0,0,0,0,1,0,-4,0,-4,0,3,0,-2,-2,0,0,0,1,0,-2,1,,,,,3,2,0,-3,-3,9,0,-3,-3,9,,,1,0,1,0,1,0,5,0,2,1,0,2,-1,1,-2,1,0,-4,1,-2,1,2,3,2,1,1,0,0,2,0,0,1,1,0
1922,22,1,3,2,2,2,-2,-1,3,2,-1,0,1,-1,1,1,484,-4,3,-4,3,2,,3,1,-3,-4,-1,7,-3,-4,-1,7,0,1,0,-4,-4,-4,-4,1,0,-3,-3,0,0,0,0,1,-3,1,-3,1,3,0,-2,-2,0,0,0,0,1,-2,1,-2,1,,,3,1,-1,-2,-1,3,-1,-2,-1,3,,,2,0,1,0,1,2,2,1,-1,3,-1,3,-2,3,-1,2,1,-4,2,-1,3,1,3,2,0,3,,,6,0,0,0,1,0
1926,66,1,2,3,2,2,2,3,2,2,-5,-6,-1,11,0,1,4356,3,3,3,3,2,,2,0,-6,-6,0,0,-6,-6,0,0,0,1,1,2,2,2,2,2,1,-5,-5,0,0,0,0,0,,,,,,,,,0,0,0,,,-2,1,-2,1,,,2,1,-1,-4,-3,15,-1,-4,-3,15,,,2,0,1,0,1,1,5,0,-3,1,-4,1,-3,1,-3,1,0,-4,1,-5,0,2,3,2,-4,1,,,2,0,0,0,1,0
1930,40,0,2,2,2,1,-3,-1,3,2,0,-2,-2,4,0,1,1600,-3,2,-3,2,2,,3,1,0,-5,-5,25,0,-5,-5,25,0,1,0,-2,-2,-2,-2,2,0,-1,-1,0,0,0,0,1,,,,,,,,,0,0,0,,,-2,1,-2,1,,,2,1,-1,-4,-3,15,-1,-4,-3,15,,,2,0,1,0,0,1,5,0,-5,0,-3,1,-4,0,-3,1,0,-5,0,-5,0,1,1,0,-4,1,,,3,0,0,0,1,0
1931,25,1,2,3,2,2,-4,-3,3,2,0,-1,-1,1,0,1,625,-4,-3,-3,-4,1,0,3,0,0,-1,-1,1,-1,0,1,-1,0,1,1,-4,-4,-4,-4,4,1,0,0,0,0,0,0,0,,,,,,,,,0,0,0,,,-2,1,-2,1,0,5,,1,-2,-5,-3,21,-2,-5,-3,21,-4,-9,3,0,1,0,1,0,5,1,-1,2,-1,2,-1,2,-4,1,0,-1,2,-1,2,2,2,1,-1,2,0,0,,0,0,0,1,0
1932,66,1,2,4,3,2,-4,0,3,2,0,-4,-4,16,0,1,4356,-4,0,-4,0,1,0,3,1,0,-4,-4,16,0,-4,-4,16,0,1,0,1,1,1,1,2,0,-5,-5,0,0,0,1,0,,,,,,,,,0,0,0,,,-2,1,,,,,2,2,-2,-5,-3,21,-2,-5,-3,21,,,1,0,1,0,1,0,5,0,2,0,3,1,0,1,-4,0,0,-5,0,-2,0,2,1,0,0,1,0,0,5,0,0,0,1,0
1933,30,1,3,2,3,2,0,4,2,2,-1,-5,-4,24,1,0,900,0,4,0,4,1,1,2,1,-1,-5,-4,24,-1,-5,-4,24,0,1,0,4,4,4,4,2,1,-5,-5,0,0,0,0,0,-3,1,-3,1,3,0,-2,-2,0,0,0,0,1,-2,1,-2,1,0,5,,1,-1,-2,-1,3,-1,-2,-1,3,-1,-6,4,1,0,1,1,2,4,2,-1,2,-3,2,-1,2,-1,2,1,-5,2,-2,2,1,1,0,-3,2,1,0,1,0,0,0,0,0
1934,35,0,4,4,3,3,2,3,2,2,-1,-2,-1,3,0,1,1225,-2,-1,-1,-2,2,,1,0,-3,-2,1,-5,-2,-3,-1,5,1,1,0,0,0,0,0,1,0,-1,-1,0,0,0,1,0,-1,3,3,-1,3,1,-2,-2,0,0,0,0,0,-2,1,-2,1,1,5,,1,-3,0,3,-9,-3,0,3,-9,0,-4,3,0,0,0,1,0,5,0,1,0,-2,0,-3,0,1,0,0,-4,0,-1,0,2,2,1,0,0,,,1,0,0,1,0,0
1935,61,0,4,4,0,1,-1,1,2,2,-4,-6,-2,20,0,1,3721,1,4,4,1,2,,2,0,-6,-9,-3,45,-9,-6,3,-45,0,1,1,3,3,3,3,2,1,-8,-8,0,0,0,0,0,,,,,,,,,0,0,0,,,-2,1,,,,,2,2,-3,-6,-3,27,-3,-6,-3,27,,,1,0,1,0,0,0,5,0,5,0,5,0,2,0,-5,0,0,-3,0,5,0,2,1,0,5,0,,,5,0,0,0,1,0
1936,50,0,3,3,3,3,-2,-1,1,2,-4,-3,1,-7,1,1,2500,-2,-1,-2,-1,1,0,1,1,-4,-3,1,-7,-4,-3,1,-7,1,1,1,-3,-3,-3,-3,1,0,-5,-5,0,0,0,1,0,0,4,0,4,3,0,-2,-2,0,0,0,1,0,-2,1,-2,1,,,1,1,-4,-1,3,-15,-4,-1,3,-15,,,2,0,0,0,1,0,4,1,2,0,1,0,-5,0,2,0,0,-5,0,-1,1,2,2,1,2,0,0,0,1,0,0,0,0,0
1938,62,1,2,2,3,2,-4,0,1,2,-5,-1,4,-24,1,1,3844,-3,0,-3,0,2,,1,1,-4,-1,3,-15,-4,-1,3,-15,1,1,1,1,1,1,1,4,0,0,0,0,0,0,1,0,-1,3,3,-1,3,1,-2,-2,0,0,0,1,1,-2,1,-2,1,1,5,,1,-3,0,3,-9,-3,0,3,-9,0,-4,3,1,1,1,1,1,-5,0,5,0,0,2,0,2,1,2,1,-5,0,1,1,1,3,2,2,1,,,1,0,1,0,1,0
1939,40,1,3,1,0,1,-2,3,3,2,-2,-3,-1,5,0,1,1600,-2,3,3,-2,1,0,3,0,-2,-3,-1,5,-3,-2,1,-5,0,1,1,-1,-1,-1,-1,1,0,-1,-1,0,0,0,0,1,-2,2,-2,2,3,0,-2,-2,0,0,0,0,1,-2,1,-2,1,,,3,1,-2,-1,1,-3,-2,-1,1,-3,,,2,0,0,0,0,2,1,2,-1,4,-2,4,-1,4,0,3,1,-3,2,-1,4,0,4,2,-2,4,0,0,4,1,0,0,0,0
