i,j,age,age2,education,female,impact,ind_unc,j_,lr_i,lr_i_unc,lr_ij,lr_ij_unc,lr_j,lr_j_unc,polinterest,risk,satisdmo,sq,sq_unc,ut_ij,ut_j,vote,vote_ij
680,5,57,3249,1,1,1,1,Linke,0,4,0,3,-3.566855,.7859385,1,4,1,0,3,0,-3.566855,2,0
680,6,57,3249,1,1,1,1,FDP,0,4,0,3,-.28876334,1.2912743,1,4,1,0,3,0,-.28876334,2,0
681,1,46,2116,4,0,2,2,CDU/CSU,-2,1,0,0,-.017576899,1.1010672,3,1,3,0,0,-2,-1.9824231,1,1
681,2,46,2116,4,0,2,2,SPD,-2,1,-1,0,-1.3013183,1.1161331,3,1,3,0,0,-1,-.69868171,1,0
681,3,46,2116,4,0,2,2,Grüne,-2,1,-2,1,-1.7564344,1.165725,3,1,3,0,0,0,-.24356556,1,0
681,4,46,2116,4,0,2,2,AfD,-2,1,3,1,3.1958568,.6836158,3,1,3,0,0,-5,-5.195857,1,0
681,5,46,2116,4,0,2,2,Linke,-2,1,-3,1,-3.566855,.7859385,3,1,3,0,0,-1,-1.566855,1,0
681,6,46,2116,4,0,2,2,FDP,-2,1,0,1,-.28876334,1.2912743,3,1,3,0,0,-2,-1.7112367,1,0
682,1,50,2500,2,1,1,1,CDU/CSU,-1,0,0,2,-.017576899,1.1010672,3,4,3,-1,2,-1,-.98242313,5,0
682,2,50,2500,2,1,1,1,SPD,-1,0,-1,2,-1.3013183,1.1161331,3,4,3,-1,2,0,-.30131829,5,0
682,3,50,2500,2,1,1,1,Grüne,-1,0,-3,2,-1.7564344,1.165725,3,4,3,-1,2,-2,-.75643444,5,0
682,4,50,2500,2,1,1,1,AfD,-1,0,5,0,3.1958568,.6836158,3,4,3,-1,2,-6,-4.195857,5,0
682,5,50,2500,2,1,1,1,Linke,-1,0,-5,0,-3.566855,.7859385,3,4,3,-1,2,-4,-2.566855,5,1
682,6,50,2500,2,1,1,1,FDP,-1,0,0,2,-.28876334,1.2912743,3,4,3,-1,2,-1,-.71123666,5,0
684,1,57,3249,1,0,2,2,CDU/CSU,0,1,-2,2,-.017576899,1.1010672,2,3,2,-2,2,-2,-.017576899,1,1
684,2,57,3249,1,0,2,2,SPD,0,1,-2,2,-1.3013183,1.1161331,2,3,2,-2,2,-2,-1.3013183,1,0
684,3,57,3249,1,0,2,2,Grüne,0,1,0,2,-1.7564344,1.165725,2,3,2,-2,2,0,-1.7564344,1,0
684,4,57,3249,1,0,2,2,AfD,0,1,5,0,3.1958568,.6836158,2,3,2,-2,2,-5,-3.1958568,1,0
684,5,57,3249,1,0,2,2,Linke,0,1,-5,0,-3.566855,.7859385,2,3,2,-2,2,-5,-3.566855,1,0
684,6,57,3249,1,0,2,2,FDP,0,1,0,1,-.28876334,1.2912743,2,3,2,-2,2,0,-.28876334,1,0
686,1,43,1849,3,1,1,2,CDU/CSU,-1,2,0,2,-.017576899,1.1010672,0,4,0,-1,4,-1,-.98242313,1,1
686,2,43,1849,3,1,1,2,SPD,-1,2,-1,4,-1.3013183,1.1161331,0,4,0,-1,4,0,-.30131829,1,0
686,3,43,1849,3,1,1,2,Grüne,-1,2,2,4,-1.7564344,1.165725,0,4,0,-1,4,-3,-.75643444,1,0
686,4,43,1849,3,1,1,2,AfD,-1,2,-3,4,3.1958568,.6836158,0,4,0,-1,4,-2,-4.195857,1,0
686,5,43,1849,3,1,1,2,Linke,-1,2,-1,4,-3.566855,.7859385,0,4,0,-1,4,0,-2.566855,1,0
686,6,43,1849,3,1,1,2,FDP,-1,2,0,4,-.28876334,1.2912743,0,4,0,-1,4,-1,-.71123666,1,0
687,1,42,1764,1,1,2,1,CDU/CSU,0,1,-1,2,-.017576899,1.1010672,2,4,2,0,2,-1,-.017576899,1,1
687,2,42,1764,1,1,2,1,SPD,0,1,-1,2,-1.3013183,1.1161331,2,4,2,0,2,-1,-1.3013183,1,0
687,3,42,1764,1,1,2,1,Grüne,0,1,-4,0,-1.7564344,1.165725,2,4,2,0,2,-4,-1.7564344,1,0
687,4,42,1764,1,1,2,1,AfD,0,1,1,1,3.1958568,.6836158,2,4,2,0,2,-1,-3.1958568,1,0
687,5,42,1764,1,1,2,1,Linke,0,1,-4,0,-3.566855,.7859385,2,4,2,0,2,-4,-3.566855,1,0
687,6,42,1764,1,1,2,1,FDP,0,1,-4,0,-.28876334,1.2912743,2,4,2,0,2,-4,-.28876334,1,0
691,1,26,676,3,1,2,0,CDU/CSU,-1,1,2,2,-.017576899,1.1010672,2,1,3,-1,1,-3,-.98242313,3,0
691,2,26,676,3,1,2,0,SPD,-1,1,0,2,-1.3013183,1.1161331,2,1,3,-1,1,-1,-.30131829,3,0
691,3,26,676,3,1,2,0,Grüne,-1,1,-1,2,-1.7564344,1.165725,2,1,3,-1,1,0,-.75643444,3,1
691,4,26,676,3,1,2,0,AfD,-1,1,4,2,3.1958568,.6836158,2,1,3,-1,1,-5,-4.195857,3,0
691,5,26,676,3,1,2,0,Linke,-1,1,-2,2,-3.566855,.7859385,2,1,3,-1,1,-1,-2.566855,3,0
691,6,26,676,3,1,2,0,FDP,-1,1,-1,2,-.28876334,1.2912743,2,1,3,-1,1,0,-.71123666,3,0
692,1,66,4356,1,0,2,1,CDU/CSU,-1,1,1,1,-.017576899,1.1010672,3,1,3,1,1,-2,-.98242313,3,0
692,2,66,4356,1,0,2,1,SPD,-1,1,0,1,-1.3013183,1.1161331,3,1,3,1,1,-1,-.30131829,3,0
692,3,66,4356,1,0,2,1,Grüne,-1,1,-2,1,-1.7564344,1.165725,3,1,3,1,1,-1,-.75643444,3,1
692,4,66,4356,1,0,2,1,AfD,-1,1,4,1,3.1958568,.6836158,3,1,3,1,1,-5,-4.195857,3,0
692,5,66,4356,1,0,2,1,Linke,-1,1,-3,1,-3.566855,.7859385,3,1,3,1,1,-2,-2.566855,3,0
692,6,66,4356,1,0,2,1,FDP,-1,1,0,1,-.28876334,1.2912743,3,1,3,1,1,-1,-.71123666,3,0
694,1,26,676,2,1,1,1,CDU/CSU,2,1,-2,1,-.017576899,1.1010672,3,2,1,-4,1,-4,-2.0175769,4,0
694,2,26,676,2,1,1,1,SPD,2,1,-4,0,-1.3013183,1.1161331,3,2,1,-4,1,-6,-3.3013182,4,0
694,3,26,676,2,1,1,1,Grüne,2,1,-5,0,-1.7564344,1.165725,3,2,1,-4,1,-7,-3.7564344,4,0
694,4,26,676,2,1,1,1,AfD,2,1,3,1,3.1958568,.6836158,3,2,1,-4,1,-1,-1.1958568,4,1
694,5,26,676,2,1,1,1,Linke,2,1,-5,0,-3.566855,.7859385,3,2,1,-4,1,-7,-5.566855,4,0
694,6,26,676,2,1,1,1,FDP,2,1,0,1,-.28876334,1.2912743,3,2,1,-4,1,-2,-2.2887633,4,0
696,1,63,3969,1,0,2,0,CDU/CSU,2,1,-1,1,-.017576899,1.1010672,1,3,2,-2,2,-3,-2.0175769,4,0
696,2,63,3969,1,0,2,0,SPD,2,1,-1,1,-1.3013183,1.1161331,1,3,2,-2,2,-3,-3.3013182,4,0
696,3,63,3969,1,0,2,0,Grüne,2,1,-1,2,-1.7564344,1.165725,1,3,2,-2,2,-3,-3.7564344,4,0
696,4,63,3969,1,0,2,0,AfD,2,1,3,1,3.1958568,.6836158,1,3,2,-2,2,-1,-1.1958568,4,1
696,5,63,3969,1,0,2,0,Linke,2,1,-5,0,-3.566855,.7859385,1,3,2,-2,2,-7,-5.566855,4,0
696,6,63,3969,1,0,2,0,FDP,2,1,0,1,-.28876334,1.2912743,1,3,2,-2,2,-2,-2.2887633,4,0
697,1,45,2025,2,0,1,1,CDU/CSU,-4,0,3,0,-.017576899,1.1010672,4,2,0,3,0,-7,-3.9824231,5,0
697,2,45,2025,2,0,1,1,SPD,-4,0,2,0,-1.3013183,1.1161331,4,2,0,3,0,-6,-2.6986818,5,0
697,3,45,2025,2,0,1,1,Grüne,-4,0,1,0,-1.7564344,1.165725,4,2,0,3,0,-5,-2.2435656,5,0
697,4,45,2025,2,0,1,1,AfD,-4,0,5,0,3.1958568,.6836158,4,2,0,3,0,-9,-7.195857,5,0
697,5,45,2025,2,0,1,1,Linke,-4,0,-1,0,-3.566855,.7859385,4,2,0,3,0,-3,-.43314505,5,1
697,6,45,2025,2,0,1,1,FDP,-4,0,3,0,-.28876334,1.2912743,4,2,0,3,0,-7,-3.7112367,5,0
699,1,61,3721,2,1,2,0,CDU/CSU,0,0,-1,0,-.017576899,1.1010672,3,4,1,-1,0,-1,-.017576899,4,0
699,2,61,3721,2,1,2,0,SPD,0,0,-1,0,-1.3013183,1.1161331,3,4,1,-1,0,-1,-1.3013183,4,0
699,3,61,3721,2,1,2,0,Grüne,0,0,-1,0,-1.7564344,1.165725,3,4,1,-1,0,-1,-1.7564344,4,0
699,4,61,3721,2,1,2,0,AfD,0,0,-1,0,3.1958568,.6836158,3,4,1,-1,0,-1,-3.1958568,4,1
699,5,61,3721,2,1,2,0,Linke,0,0,-1,0,-3.566855,.7859385,3,4,1,-1,0,-1,-3.566855,4,0
699,6,61,3721,2,1,2,0,FDP,0,0,-1,0,-.28876334,1.2912743,3,4,1,-1,0,-1,-.28876334,4,0
701,1,48,2304,3,0,2,1,CDU/CSU,-2,1,0,1,-.017576899,1.1010672,2,2,3,-1,1,-2,-1.9824231,3,0
701,2,48,2304,3,0,2,1,SPD,-2,1,-1,1,-1.3013183,1.1161331,2,2,3,-1,1,-1,-.69868171,3,0
701,3,48,2304,3,0,2,1,Grüne,-2,1,-2,1,-1.7564344,1.165725,2,2,3,-1,1,0,-.24356556,3,1
701,4,48,2304,3,0,2,1,AfD,-2,1,5,0,3.1958568,.6836158,2,2,3,-1,1,-7,-5.195857,3,0
701,5,48,2304,3,0,2,1,Linke,-2,1,-3,1,-3.566855,.7859385,2,2,3,-1,1,-1,-1.566855,3,0
701,6,48,2304,3,0,2,1,FDP,-2,1,0,1,-.28876334,1.2912743,2,2,3,-1,1,-2,-1.7112367,3,0
702,1,32,1024,4,0,2,1,CDU/CSU,1,1,0,3,-.017576899,1.1010672,2,1,1,-2,2,-1,-1.0175769,1,1
702,2,32,1024,4,0,2,1,SPD,1,1,-3,1,-1.3013183,1.1161331,2,1,1,-2,2,-4,-2.3013182,1,0
702,3,32,1024,4,0,2,1,Grüne,1,1,-2,1,-1.7564344,1.165725,2,1,1,-2,2,-3,-2.7564344,1,0
702,4,32,1024,4,0,2,1,AfD,1,1,3,1,3.1958568,.6836158,2,1,1,-2,2,-2,-2.1958568,1,0
702,5,32,1024,4,0,2,1,Linke,1,1,-4,1,-3.566855,.7859385,2,1,1,-2,2,-5,-4.566855,1,0
702,6,32,1024,4,0,2,1,FDP,1,1,-1,3,-.28876334,1.2912743,2,1,1,-2,2,-2,-1.2887633,1,0
703,1,38,1444,0,0,0,0,CDU/CSU,0,0,0,0,-.017576899,1.1010672,2,2,0,0,0,0,-.017576899,4,0
703,2,38,1444,0,0,0,0,SPD,0,0,-5,0,-1.3013183,1.1161331,2,2,0,0,0,-5,-1.3013183,4,0
703,3,38,1444,0,0,0,0,Grüne,0,0,-5,0,-1.7564344,1.165725,2,2,0,0,0,-5,-1.7564344,4,0
703,4,38,1444,0,0,0,0,AfD,0,0,0,0,3.1958568,.6836158,2,2,0,0,0,0,-3.1958568,4,1
703,5,38,1444,0,0,0,0,Linke,0,0,-5,0,-3.566855,.7859385,2,2,0,0,0,-5,-3.566855,4,0
703,6,38,1444,0,0,0,0,FDP,0,0,2,1,-.28876334,1.2912743,2,2,0,0,0,-2,-.28876334,4,0
704,1,48,2304,3,0,3,1,CDU/CSU,-3,0,3,0,-.017576899,1.1010672,4,1,2,1,1,-6,-2.9824231,5,0
704,2,48,2304,3,0,3,1,SPD,-3,0,-2,0,-1.3013183,1.1161331,4,1,2,1,1,-1,-1.6986817,5,0
704,3,48,2304,3,0,3,1,Grüne,-3,0,-1,0,-1.7564344,1.165725,4,1,2,1,1,-2,-1.2435656,5,0
704,4,48,2304,3,0,3,1,AfD,-3,0,5,0,3.1958568,.6836158,4,1,2,1,1,-8,-6.195857,5,0
704,5,48,2304,3,0,3,1,Linke,-3,0,-4,0,-3.566855,.7859385,4,1,2,1,1,-1,-.56685495,5,1
704,6,48,2304,3,0,3,1,FDP,-3,0,2,1,-.28876334,1.2912743,4,1,2,1,1,-5,-2.7112367,5,0
705,1,19,361,3,1,2,0,CDU/CSU,0,0,0,1,-.017576899,1.1010672,3,1,3,0,1,0,-.017576899,1,1
705,2,19,361,3,1,2,0,SPD,0,0,0,1,-1.3013183,1.1161331,3,1,3,0,1,0,-1.3013183,1,0
705,3,19,361,3,1,2,0,Grüne,0,0,-1,1,-1.7564344,1.165725,3,1,3,0,1,-1,-1.7564344,1,0
705,4,19,361,3,1,2,0,AfD,0,0,5,0,3.1958568,.6836158,3,1,3,0,1,-5,-3.1958568,1,0
705,5,19,361,3,1,2,0,Linke,0,0,-4,1,-3.566855,.7859385,3,1,3,0,1,-4,-3.566855,1,0
705,6,19,361,3,1,2,0,FDP,0,0,-2,1,-.28876334,1.2912743,3,1,3,0,1,-2,-.28876334,1,0
706,1,57,3249,2,0,1,1,CDU/CSU,0,0,0,1,-.017576899,1.1010672,3,2,3,-1,0,0,-.017576899,2,0
706,2,57,3249,2,0,1,1,SPD,0,0,1,1,-1.3013183,1.1161331,3,2,3,-1,0,-1,-1.3013183,2,1
706,3,57,3249,2,0,1,1,Grüne,0,0,0,0,-1.7564344,1.165725,3,2,3,-1,0,0,-1.7564344,2,0
706,4,57,3249,2,0,1,1,AfD,0,0,2,0,3.1958568,.6836158,3,2,3,-1,0,-2,-3.1958568,2,0
706,5,57,3249,2,0,1,1,Linke,0,0,0,0,-3.566855,.7859385,3,2,3,-1,0,0,-3.566855,2,0
706,6,57,3249,2,0,1,1,FDP,0,0,-2,0,-.28876334,1.2912743,3,2,3,-1,0,-2,-.28876334,2,0
708,1,65,4225,2,0,2,1,CDU/CSU,1,1,-2,0,-.017576899,1.1010672,4,1,3,0,1,-3,-1.0175769,4,0
708,2,65,4225,2,0,2,1,SPD,1,1,-3,0,-1.3013183,1.1161331,4,1,3,0,1,-4,-2.3013182,4,0
708,3,65,4225,2,0,2,1,Grüne,1,1,-4,1,-1.7564344,1.165725,4,1,3,0,1,-5,-2.7564344,4,0
708,4,65,4225,2,0,2,1,AfD,1,1,2,0,3.1958568,.6836158,4,1,3,0,1,-1,-2.1958568,4,1
708,5,65,4225,2,0,2,1,Linke,1,1,-5,0,-3.566855,.7859385,4,1,3,0,1,-6,-4.566855,4,0
708,6,65,4225,2,0,2,1,FDP,1,1,1,1,-.28876334,1.2912743,4,1,3,0,1,0,-1.2887633,4,0
711,1,66,4356,1,0,2,0,CDU/CSU,-1,2,-1,2,-.017576899,1.1010672,2,2,2,-1,2,0,-.98242313,2,0
711,2,66,4356,1,0,2,0,SPD,-1,2,0,2,-1.3013183,1.1161331,2,2,2,-1,2,-1,-.30131829,2,1
711,3,66,4356,1,0,2,0,Grüne,-1,2,0,2,-1.7564344,1.165725,2,2,2,-1,2,-1,-.75643444,2,0
711,4,66,4356,1,0,2,0,AfD,-1,2,-1,3,3.1958568,.6836158,2,2,2,-1,2,0,-4.195857,2,0
711,5,66,4356,1,0,2,0,Linke,-1,2,-1,2,-3.566855,.7859385,2,2,2,-1,2,0,-2.566855,2,0
711,6,66,4356,1,0,2,0,FDP,-1,2,0,2,-.28876334,1.2912743,2,2,2,-1,2,-1,-.71123666,2,0
712,1,38,1444,2,0,1,1,CDU/CSU,-1,1,-3,1,-.017576899,1.1010672,2,2,1,-2,1,-2,-.98242313,6,0
712,2,38,1444,2,0,1,1,SPD,-1,1,-3,1,-1.3013183,1.1161331,2,2,1,-2,1,-2,-.30131829,6,0
712,3,38,1444,2,0,1,1,Grüne,-1,1,-2,0,-1.7564344,1.165725,2,2,1,-2,1,-1,-.75643444,6,0
712,4,38,1444,2,0,1,1,AfD,-1,1,1,1,3.1958568,.6836158,2,2,1,-2,1,-2,-4.195857,6,0
712,5,38,1444,2,0,1,1,Linke,-1,1,-5,1,-3.566855,.7859385,2,2,1,-2,1,-4,-2.566855,6,0
712,6,38,1444,2,0,1,1,FDP,-1,1,-3,1,-.28876334,1.2912743,2,2,1,-2,1,-2,-.71123666,6,1
717,1,66,4356,3,1,1,0,CDU/CSU,-3,1,0,1,-.017576899,1.1010672,2,1,1,-3,1,-3,-2.9824231,5,0
717,2,66,4356,3,1,1,0,SPD,-3,1,-1,1,-1.3013183,1.1161331,2,1,1,-3,1,-2,-1.6986817,5,0
717,3,66,4356,3,1,1,0,Grüne,-3,1,-5,0,-1.7564344,1.165725,2,1,1,-3,1,-2,-1.2435656,5,0
717,4,66,4356,3,1,1,0,AfD,-3,1,3,2,3.1958568,.6836158,2,1,1,-3,1,-6,-6.195857,5,0
717,5,66,4356,3,1,1,0,Linke,-3,1,-4,0,-3.566855,.7859385,2,1,1,-3,1,-1,-.56685495,5,1
717,6,66,4356,3,1,1,0,FDP,-3,1,0,1,-.28876334,1.2912743,2,1,1,-3,1,-3,-2.7112367,5,0
719,1,37,1369,1,0,2,2,CDU/CSU,0,1,-1,2,-.017576899,1.1010672,2,1,2,0,1,-1,-.017576899,6,0
719,2,37,1369,1,0,2,2,SPD,0,1,-2,2,-1.3013183,1.1161331,2,1,2,0,1,-2,-1.3013183,6,0
719,3,37,1369,1,0,2,2,Grüne,0,1,0,1,-1.7564344,1.165725,2,1,2,0,1,0,-1.7564344,6,0
719,4,37,1369,1,0,2,2,AfD,0,1,3,1,3.1958568,.6836158,2,1,2,0,1,-3,-3.1958568,6,0
719,5,37,1369,1,0,2,2,Linke,0,1,-3,1,-3.566855,.7859385,2,1,2,0,1,-3,-3.566855,6,0
719,6,37,1369,1,0,2,2,FDP,0,1,0,1,-.28876334,1.2912743,2,1,2,0,1,0,-.28876334,6,1
720,1,69,4761,1,1,2,0,CDU/CSU,-4,1,3,1,-.017576899,1.1010672,4,3,2,1,1,-7,-3.9824231,5,0
720,2,69,4761,1,1,2,0,SPD,-4,1,-2,1,-1.3013183,1.1161331,4,3,2,1,1,-2,-2.6986818,5,0
720,3,69,4761,1,1,2,0,Grüne,-4,1,1,1,-1.7564344,1.165725,4,3,2,1,1,-5,-2.2435656,5,0
720,4,69,4761,1,1,2,0,AfD,-4,1,5,0,3.1958568,.6836158,4,3,2,1,1,-9,-7.195857,5,0
720,5,69,4761,1,1,2,0,Linke,-4,1,-4,0,-3.566855,.7859385,4,3,2,1,1,0,-.43314505,5,1
720,6,69,4761,1,1,2,0,FDP,-4,1,3,1,-.28876334,1.2912743,4,3,2,1,1,-7,-3.7112367,5,0
721,1,65,4225,1,0,2,0,CDU/CSU,-5,0,-5,1,-.017576899,1.1010672,3,4,3,-4,1,0,-4.9824233,3,0
721,2,65,4225,1,0,2,0,SPD,-5,0,-5,1,-1.3013183,1.1161331,3,4,3,-4,1,0,-3.6986818,3,0
721,3,65,4225,1,0,2,0,Grüne,-5,0,-5,0,-1.7564344,1.165725,3,4,3,-4,1,0,-3.2435656,3,1
721,4,65,4225,1,0,2,0,AfD,-5,0,5,0,3.1958568,.6836158,3,4,3,-4,1,-10,-8.195857,3,0
721,5,65,4225,1,0,2,0,Linke,-5,0,-5,0,-3.566855,.7859385,3,4,3,-4,1,0,-1.433145,3,0
721,6,65,4225,1,0,2,0,FDP,-5,0,-5,1,-.28876334,1.2912743,3,4,3,-4,1,0,-4.7112365,3,0
723,1,46,2116,1,0,1,1,CDU/CSU,0,0,0,1,-.017576899,1.1010672,2,3,1,-2,0,0,-.017576899,6,0
723,2,46,2116,1,0,1,1,SPD,0,0,-2,0,-1.3013183,1.1161331,2,3,1,-2,0,-2,-1.3013183,6,0
723,3,46,2116,1,0,1,1,Grüne,0,0,-2,0,-1.7564344,1.165725,2,3,1,-2,0,-2,-1.7564344,6,0
723,4,46,2116,1,0,1,1,AfD,0,0,5,0,3.1958568,.6836158,2,3,1,-2,0,-5,-3.1958568,6,0
723,5,46,2116,1,0,1,1,Linke,0,0,-5,0,-3.566855,.7859385,2,3,1,-2,0,-5,-3.566855,6,0
723,6,46,2116,1,0,1,1,FDP,0,0,0,0,-.28876334,1.2912743,2,3,1,-2,0,0,-.28876334,6,1
725,1,53,2809,1,0,2,0,CDU/CSU,-4,0,-4,0,-.017576899,1.1010672,2,4,2,-4,0,0,-3.9824231,6,0
725,2,53,2809,1,0,2,0,SPD,-4,0,-5,0,-1.3013183,1.1161331,2,4,2,-4,0,-1,-2.6986818,6,0
725,3,53,2809,1,0,2,0,Grüne,-4,0,-5,0,-1.7564344,1.165725,2,4,2,-4,0,-1,-2.2435656,6,0
725,4,53,2809,1,0,2,0,AfD,-4,0,3,0,3.1958568,.6836158,2,4,2,-4,0,-7,-7.195857,6,0
725,5,53,2809,1,0,2,0,Linke,-4,0,-4,0,-3.566855,.7859385,2,4,2,-4,0,0,-.43314505,6,0
725,6,53,2809,1,0,2,0,FDP,-4,0,-5,0,-.28876334,1.2912743,2,4,2,-4,0,-1,-3.7112367,6,1
731,1,37,1369,1,1,2,1,CDU/CSU,-1,1,-1,0,-.017576899,1.1010672,1,1,3,0,2,0,-.98242313,3,0
731,2,37,1369,1,1,2,1,SPD,-1,1,-3,1,-1.3013183,1.1161331,1,1,3,0,2,-2,-.30131829,3,0
731,3,37,1369,1,1,2,1,Grüne,-1,1,-4,1,-1.7564344,1.165725,1,1,3,0,2,-3,-.75643444,3,1
731,4,37,1369,1,1,2,1,AfD,-1,1,5,0,3.1958568,.6836158,1,1,3,0,2,-6,-4.195857,3,0
731,5,37,1369,1,1,2,1,Linke,-1,1,-3,1,-3.566855,.7859385,1,1,3,0,2,-2,-2.566855,3,0
731,6,37,1369,1,1,2,1,FDP,-1,1,-4,1,-.28876334,1.2912743,1,1,3,0,2,-3,-.71123666,3,0
732,1,28,784,4,0,2,1,CDU/CSU,1,1,2,1,-.017576899,1.1010672,1,1,3,0,1,-1,-1.0175769,1,1
732,2,28,784,4,0,2,1,SPD,1,1,-1,1,-1.3013183,1.1161331,1,1,3,0,1,-2,-2.3013182,1,0
732,3,28,784,4,0,2,1,Grüne,1,1,-3,1,-1.7564344,1.165725,1,1,3,0,1,-4,-2.7564344,1,0
732,4,28,784,4,0,2,1,AfD,1,1,5,0,3.1958568,.6836158,1,1,3,0,1,-4,-2.1958568,1,0
732,5,28,784,4,0,2,1,Linke,1,1,-5,0,-3.566855,.7859385,1,1,3,0,1,-6,-4.566855,1,0
732,6,28,784,4,0,2,1,FDP,1,1,-4,1,-.28876334,1.2912743,1,1,3,0,1,-5,-1.2887633,1,0
733,1,60,3600,1,1,1,0,CDU/CSU,2,0,0,1,-.017576899,1.1010672,3,4,2,0,1,-2,-2.0175769,4,0
733,2,60,3600,1,1,1,0,SPD,2,0,-1,1,-1.3013183,1.1161331,3,4,2,0,1,-3,-3.3013182,4,0
733,3,60,3600,1,1,1,0,Grüne,2,0,0,4,-1.7564344,1.165725,3,4,2,0,1,-2,-3.7564344,4,0
733,4,60,3600,1,1,1,0,AfD,2,0,3,0,3.1958568,.6836158,3,4,2,0,1,-1,-1.1958568,4,1
733,5,60,3600,1,1,1,0,Linke,2,0,-1,3,-3.566855,.7859385,3,4,2,0,1,-3,-5.566855,4,0
733,6,60,3600,1,1,1,0,FDP,2,0,-1,3,-.28876334,1.2912743,3,4,2,0,1,-3,-2.2887633,4,0
734,1,62,3844,1,1,1,2,CDU/CSU,-1,1,-3,2,-.017576899,1.1010672,0,3,2,-1,1,-2,-.98242313,2,0
734,2,62,3844,1,1,1,2,SPD,-1,1,-1,1,-1.3013183,1.1161331,0,3,2,-1,1,0,-.30131829,2,1
734,3,62,3844,1,1,1,2,Grüne,-1,1,-4,1,-1.7564344,1.165725,0,3,2,-1,1,-3,-.75643444,2,0
734,4,62,3844,1,1,1,2,AfD,-1,1,-5,0,3.1958568,.6836158,0,3,2,-1,1,-4,-4.195857,2,0
734,5,62,3844,1,1,1,2,Linke,-1,1,-5,0,-3.566855,.7859385,0,3,2,-1,1,-4,-2.566855,2,0
734,6,62,3844,1,1,1,2,FDP,-1,1,-1,2,-.28876334,1.2912743,0,3,2,-1,1,0,-.71123666,2,0
736,1,61,3721,2,0,1,0,CDU/CSU,4,0,1,0,-.017576899,1.1010672,4,3,1,-3,1,-3,-4.0175767,4,0
736,2,61,3721,2,0,1,0,SPD,4,0,-5,0,-1.3013183,1.1161331,4,3,1,-3,1,-9,-5.3013182,4,0
736,3,61,3721,2,0,1,0,Grüne,4,0,-5,0,-1.7564344,1.165725,4,3,1,-3,1,-9,-5.7564344,4,0
736,4,61,3721,2,0,1,0,AfD,4,0,4,0,3.1958568,.6836158,4,3,1,-3,1,0,-.80414319,4,1
736,5,61,3721,2,0,1,0,Linke,4,0,-5,0,-3.566855,.7859385,4,3,1,-3,1,-9,-7.566855,4,0
736,6,61,3721,2,0,1,0,FDP,4,0,3,0,-.28876334,1.2912743,4,3,1,-3,1,-1,-4.2887635,4,0
739,1,46,2116,1,0,2,0,CDU/CSU,-4,0,2,1,-.017576899,1.1010672,2,1,2,1,1,-6,-3.9824231,5,0
739,2,46,2116,1,0,2,0,SPD,-4,0,-1,1,-1.3013183,1.1161331,2,1,2,1,1,-3,-2.6986818,5,0
739,3,46,2116,1,0,2,0,Grüne,-4,0,-3,1,-1.7564344,1.165725,2,1,2,1,1,-1,-2.2435656,5,0
739,4,46,2116,1,0,2,0,AfD,-4,0,5,0,3.1958568,.6836158,2,1,2,1,1,-9,-7.195857,5,0
739,5,46,2116,1,0,2,0,Linke,-4,0,-4,1,-3.566855,.7859385,2,1,2,1,1,0,-.43314505,5,1
739,6,46,2116,1,0,2,0,FDP,-4,0,2,1,-.28876334,1.2912743,2,1,2,1,1,-6,-3.7112367,5,0
740,1,68,4624,4,0,3,1,CDU/CSU,-3,1,2,1,-.017576899,1.1010672,4,1,4,1,1,-5,-2.9824231,3,0
740,2,68,4624,4,0,3,1,SPD,-3,1,-2,1,-1.3013183,1.1161331,4,1,4,1,1,-1,-1.6986817,3,0
740,3,68,4624,4,0,3,1,Grüne,-3,1,-3,1,-1.7564344,1.165725,4,1,4,1,1,0,-1.2435656,3,1
740,4,68,4624,4,0,3,1,AfD,-3,1,5,0,3.1958568,.6836158,4,1,4,1,1,-8,-6.195857,3,0
740,5,68,4624,4,0,3,1,Linke,-3,1,-5,0,-3.566855,.7859385,4,1,4,1,1,-2,-.56685495,3,0
740,6,68,4624,4,0,3,1,FDP,-3,1,0,2,-.28876334,1.2912743,4,1,4,1,1,-3,-2.7112367,3,0
742,1,59,3481,1,0,1,1,CDU/CSU,2,0,-4,1,-.017576899,1.1010672,2,3,0,-5,0,-6,-2.0175769,4,0
742,2,59,3481,1,0,1,1,SPD,2,0,-5,0,-1.3013183,1.1161331,2,3,0,-5,0,-7,-3.3013182,4,0
742,3,59,3481,1,0,1,1,Grüne,2,0,-3,1,-1.7564344,1.165725,2,3,0,-5,0,-5,-3.7564344,4,0
742,4,59,3481,1,0,1,1,AfD,2,0,0,0,3.1958568,.6836158,2,3,0,-5,0,-2,-1.1958568,4,1
742,5,59,3481,1,0,1,1,Linke,2,0,-5,0,-3.566855,.7859385,2,3,0,-5,0,-7,-5.566855,4,0
742,6,59,3481,1,0,1,1,FDP,2,0,-3,1,-.28876334,1.2912743,2,3,0,-5,0,-5,-2.2887633,4,0
743,1,35,1225,1,0,2,1,CDU/CSU,0,1,-1,1,-.017576899,1.1010672,2,3,2,-1,1,-1,-.017576899,6,0
743,2,35,1225,1,0,2,1,SPD,0,1,-3,0,-1.3013183,1.1161331,2,3,2,-1,1,-3,-1.3013183,6,0
