exp,vignette,positions,types,i,unc,vote,vote_spa,vote_straight_A,vote_straight_B,vote_straight_cer,vote_straight_spa,vote_straight_unc,vote_unc,ut_A,ut_B,ut_B_A,ut_B_A_sq,ut_cer,ut_unc,ut_unc_cer,ut_unc_cer_sq,ut_unc_max,ut_unc_min,lr_A,lr_B,lr_cer,lr_i,lr_i_unc,lr_i_unc_cat,lr_unc,lr_unc_max,lr_unc_min,age,education,female,impact,impact_cat,ind_unc,polinterest,risk,risk_cat,satisdmo,sq,sq_unc,switch_1_2,switch_1_2_cer,switch_1_2_unc
5,1,,2,1822,2,0,1,0,0,0,1,0,0,-1,-4,-3,15,-1,-4,-3,15,,,-2,1,,-3,1,0,,,,48,2,1,2,1,1,1,3,2,3,0,2,,,
5,1,,3,1824,2,1,1,0,1,0,1,0,0,-3,0,3,-9,-3,0,3,-9,,,-2,1,,1,1,0,,,,57,2,0,1,0,1,2,3,2,1,0,1,0,0,0
5,1,,1,1830,2,1,1,0,0,0,1,0,0,-4,-1,3,-15,-4,-1,3,-15,,,-2,1,,2,0,0,,,,39,4,1,1,0,2,3,3,2,3,0,0,,,
5,1,,3,1834,2,1,1,0,1,0,0,0,0,-2,-1,1,-3,-2,-1,1,-3,,,-2,1,,0,1,0,,,,66,1,0,0,0,3,1,1,0,0,-5,2,0,0,0
5,1,,3,1838,2,1,1,0,0,1,1,0,0,-2,-1,1,-3,-2,-1,1,-3,,,-2,1,,0,1,0,,,,35,3,0,2,1,0,4,1,0,2,0,0,0,0,0
5,1,,2,1844,2,0,1,0,0,0,1,0,0,-1,-4,-3,15,-1,-4,-3,15,,,-2,1,,-3,1,0,,,,55,2,0,2,1,0,3,1,0,3,0,1,,,
5,1,,3,1847,2,0,0,0,0,0,0,0,0,-2,-1,1,-3,-2,-1,1,-3,,,-2,1,,0,1,0,,,,65,4,0,1,0,1,2,1,0,1,2,1,0,0,0
5,1,,2,1850,2,1,0,0,0,0,0,0,0,-1,-4,-3,15,-1,-4,-3,15,,,-2,1,,-3,2,1,,,,54,3,1,2,1,1,3,2,1,3,-3,1,,,
5,1,,3,1853,2,0,0,1,0,0,0,0,0,-2,-1,1,-3,-2,-1,1,-3,,,-2,1,,0,2,1,,,,55,2,1,1,0,1,2,3,2,2,0,2,,,
5,1,,3,1854,2,0,0,1,0,1,0,0,0,-2,-1,1,-3,-2,-1,1,-3,,,-2,1,,0,1,0,,,,69,1,0,1,0,0,2,3,2,2,0,1,0,0,0
5,1,,3,1870,2,0,0,1,0,0,0,0,0,-2,-1,1,-3,-2,-1,1,-3,,,-2,1,,0,0,0,,,,34,1,0,2,1,2,2,1,0,3,-2,1,0,0,0
5,1,,3,1872,2,1,1,0,0,0,1,0,0,-3,0,3,-9,-3,0,3,-9,,,-2,1,,1,0,0,,,,55,2,0,2,1,1,3,4,2,3,-1,1,0,0,0
5,1,,3,1875,2,1,1,0,1,0,1,0,0,-3,0,3,-9,-3,0,3,-9,,,-2,1,,1,1,0,,,,55,2,1,1,0,3,4,2,1,1,-3,0,,,
5,1,,3,1882,2,1,1,0,0,0,1,0,0,-2,-1,1,-3,-2,-1,1,-3,,,-2,1,,0,1,0,,,,45,2,1,2,1,1,2,3,2,3,0,1,0,0,0
5,1,,2,1889,2,0,1,0,0,0,1,0,0,-1,-4,-3,15,-1,-4,-3,15,,,-2,1,,-3,1,0,,,,44,4,1,2,1,1,2,2,1,2,2,1,,,
5,1,,3,1890,2,1,0,0,0,0,0,0,0,-1,-2,-1,3,-1,-2,-1,3,,,-2,1,,-1,0,0,,,,53,2,1,2,1,2,2,2,1,2,-2,1,1,0,1
5,1,,3,1905,2,1,1,0,1,0,1,0,0,-2,-1,1,-3,-2,-1,1,-3,,,-2,1,,0,0,0,,,,43,3,1,2,1,1,1,3,2,3,0,1,,,
5,1,,3,1919,2,1,1,0,0,1,1,0,0,-3,0,3,-9,-3,0,3,-9,,,-2,1,,1,1,0,,,,43,4,0,0,0,0,1,3,2,0,1,2,,,
5,1,,3,1920,2,0,1,0,0,1,1,0,0,0,-3,-3,9,0,-3,-3,9,,,-2,1,,-2,1,0,,,,61,2,0,3,1,0,4,3,2,3,1,1,0,0,0
5,1,,2,1932,2,0,1,0,0,0,1,0,0,-2,-5,-3,21,-2,-5,-3,21,,,-2,1,,-4,0,0,,,,66,2,1,2,1,0,4,1,0,3,0,1,0,0,0
5,1,,2,1935,2,0,1,0,0,0,1,0,0,-3,-6,-3,27,-3,-6,-3,27,,,-2,1,,-5,0,0,,,,61,4,0,1,0,0,4,1,0,0,5,0,,,
5,1,,2,1940,2,0,1,0,0,0,1,0,0,-3,-6,-3,27,-3,-6,-3,27,,,-2,1,,-5,1,0,,,,62,2,1,2,1,0,2,1,0,3,-4,1,,,
5,1,,3,1944,2,0,1,0,0,0,1,0,0,0,-3,-3,9,0,-3,-3,9,,,-2,1,,-2,1,0,,,,57,4,1,2,1,2,4,3,2,4,2,1,0,0,0
5,1,,3,1947,2,0,0,1,0,0,0,0,0,-3,0,3,-9,-3,0,3,-9,,,-2,1,,1,1,0,,,,56,2,1,1,0,2,1,3,2,2,0,2,,,
5,1,,3,1957,2,0,0,0,0,0,0,0,0,-2,-1,1,-3,-2,-1,1,-3,,,-2,1,,0,1,0,,,,31,1,1,1,0,2,2,4,2,2,0,2,0,0,0
5,1,,3,1962,2,0,0,0,0,0,0,0,0,-2,-1,1,-3,-2,-1,1,-3,,,-2,1,,0,1,0,,,,58,1,0,1,0,2,2,1,0,2,-2,3,1,0,1
5,1,,3,1963,2,0,0,1,0,0,0,0,0,-2,-1,1,-3,-2,-1,1,-3,,,-2,1,,0,0,0,,,,53,1,1,3,1,1,3,1,0,0,-5,1,,,
5,1,,3,1971,2,0,1,0,0,0,0,0,0,0,-3,-3,9,0,-3,-3,9,,,-2,1,,-2,0,0,,,,48,4,0,2,1,1,3,3,2,3,1,1,,,
5,1,,2,1977,2,0,1,0,0,0,1,0,0,-1,-4,-3,15,-1,-4,-3,15,,,-2,1,,-3,0,0,,,,36,2,1,1,0,0,0,1,0,2,-3,2,0,0,0
5,1,,3,1980,2,0,0,1,0,0,0,0,0,-2,-1,1,-3,-2,-1,1,-3,,,-2,1,,0,0,0,,,,57,4,0,2,1,0,4,3,2,3,0,0,,,
5,1,,3,1987,2,1,1,0,0,0,1,0,0,-2,-1,1,-3,-2,-1,1,-3,,,-2,1,,0,1,0,,,,21,3,1,1,0,1,3,3,2,3,-2,1,0,0,0
5,1,,2,1990,2,0,1,0,0,0,1,0,0,-1,-4,-3,15,-1,-4,-3,15,,,-2,1,,-3,1,0,,,,62,1,1,1,0,0,3,3,2,3,-2,2,0,0,0
5,1,,2,1998,2,0,1,0,0,0,1,0,0,-3,-6,-3,27,-3,-6,-3,27,,,-2,1,,-5,0,0,,,,22,2,1,2,1,0,4,4,2,2,0,1,0,0,0
5,1,,3,2007,2,0,1,0,0,0,1,0,0,0,-3,-3,9,0,-3,-3,9,,,-2,1,,-2,1,0,,,,62,1,0,2,1,1,3,3,2,3,-1,1,0,0,0
5,1,,1,2009,2,0,0,1,0,0,0,0,0,-4,-1,3,-15,-4,-1,3,-15,,,-2,1,,2,2,1,,,,56,1,0,1,0,3,1,1,0,1,0,1,0,0,0
5,1,,3,2014,2,1,1,0,0,0,1,0,0,-3,0,3,-9,-3,0,3,-9,,,-2,1,,1,2,1,,,,59,4,1,2,1,1,2,3,2,3,0,2,,,
5,1,,3,2021,2,0,1,1,0,0,0,0,0,-1,-2,-1,3,-1,-2,-1,3,,,-2,1,,-1,0,0,,,,58,1,0,3,1,2,4,1,0,3,1,0,,,
5,1,,3,2023,2,0,0,0,0,0,0,0,0,-2,-1,1,-3,-2,-1,1,-3,,,-2,1,,0,2,1,,,,35,1,0,1,0,1,3,3,2,2,0,2,,,
5,1,,3,2031,2,0,1,0,0,0,0,0,0,-1,-2,-1,3,-1,-2,-1,3,,,-2,1,,-1,2,1,,,,27,2,1,1,0,1,2,2,1,2,-1,3,,,
5,1,,3,2039,2,1,1,0,0,1,0,0,0,-2,-1,1,-3,-2,-1,1,-3,,,-2,1,,0,3,1,,,,61,2,0,2,1,0,2,4,2,1,-3,2,,,
5,1,,2,2044,2,0,1,0,0,0,1,0,0,-2,-5,-3,21,-2,-5,-3,21,,,-2,1,,-4,0,0,,,,68,2,0,1,0,0,4,3,2,1,-1,1,0,0,0
5,1,,3,2057,2,0,1,0,0,0,1,0,0,0,-3,-3,9,0,-3,-3,9,,,-2,1,,-2,1,0,,,,47,4,0,3,1,2,4,3,2,4,0,0,,,
5,1,,3,2061,2,0,1,1,0,0,1,0,0,0,-3,-3,9,0,-3,-3,9,,,-2,1,,-2,0,0,,,,58,4,1,2,1,1,2,1,0,3,0,1,,,
5,1,,3,2064,2,1,1,0,0,0,1,0,0,-2,-1,1,-3,-2,-1,1,-3,,,-2,1,,0,1,0,,,,36,2,1,2,1,1,2,2,1,3,1,1,,,
5,1,,1,2068,2,0,0,0,0,0,0,0,0,-5,-2,3,-21,-5,-2,3,-21,,,-2,1,,3,0,0,,,,62,2,0,0,0,1,2,1,0,0,-4,0,1,1,0
5,1,,3,2076,2,0,0,0,0,1,0,0,0,-2,-1,1,-3,-2,-1,1,-3,,,-2,1,,0,3,1,,,,42,3,1,0,0,0,0,2,1,0,-5,3,0,0,0
5,1,,3,2082,2,0,1,0,0,0,1,0,0,-1,-2,-1,3,-1,-2,-1,3,,,-2,1,,-1,1,0,,,,53,2,1,2,1,2,2,4,2,3,0,2,,,
5,1,,2,2095,2,0,1,0,0,0,1,0,0,-1,-4,-3,15,-1,-4,-3,15,,,-2,1,,-3,0,0,,,,34,2,0,1,0,1,2,2,1,4,-2,1,,,
5,1,,3,2102,2,0,0,0,0,0,0,0,0,-2,-1,1,-3,-2,-1,1,-3,,,-2,1,,0,0,0,,,,56,2,1,2,1,1,3,1,0,2,0,1,,,
5,1,,3,2104,2,1,1,0,0,0,1,0,0,-2,-1,1,-3,-2,-1,1,-3,,,-2,1,,0,2,1,,,,60,1,1,1,0,2,1,3,2,2,0,1,0,0,0
5,1,,3,2107,2,1,0,0,0,0,0,0,0,-1,-2,-1,3,-1,-2,-1,3,,,-2,1,,-1,0,0,,,,61,2,1,1,0,2,4,2,1,0,-1,0,,,
5,1,,3,2111,2,0,0,0,0,0,0,0,0,-2,-1,1,-3,-2,-1,1,-3,,,-2,1,,0,2,1,,,,19,2,0,1,0,2,2,4,2,0,-5,1,1,1,0
5,1,,3,2112,2,1,1,0,0,0,1,0,0,-3,0,3,-9,-3,0,3,-9,,,-2,1,,1,0,0,,,,56,1,0,3,1,0,3,3,2,3,1,1,,,
5,1,,3,2125,2,1,1,0,0,0,0,0,0,-3,0,3,-9,-3,0,3,-9,,,-2,1,,1,0,0,,,,34,2,0,2,1,2,4,0,0,3,1,0,1,1,0
5,1,,3,2138,2,1,1,0,0,0,1,0,0,-2,-1,1,-3,-2,-1,1,-3,,,-2,1,,0,2,1,,,,54,2,1,1,0,1,2,2,1,2,-1,2,,,
5,1,,3,2145,2,0,1,0,0,0,1,0,0,-1,-2,-1,3,-1,-2,-1,3,,,-2,1,,-1,0,0,,,,62,2,1,2,1,1,3,3,2,4,0,0,0,0,0
5,1,,3,2147,2,1,1,0,1,0,0,0,0,-2,-1,1,-3,-2,-1,1,-3,,,-2,1,,0,2,1,,,,44,1,0,1,0,2,0,2,1,1,-1,2,,,
5,1,,3,2148,2,0,0,1,0,0,0,0,0,-2,-1,1,-3,-2,-1,1,-3,,,-2,1,,0,2,1,,,,24,4,1,2,1,1,0,1,0,3,1,2,0,0,0
5,1,,3,2160,2,0,1,0,0,0,1,0,0,-1,-2,-1,3,-1,-2,-1,3,,,-2,1,,-1,0,0,,,,41,4,0,2,1,2,3,1,0,3,-1,1,0,0,0
5,1,,3,2162,2,1,1,0,0,0,0,0,0,-2,-1,1,-3,-2,-1,1,-3,,,-2,1,,0,0,0,,,,41,1,1,0,0,1,0,2,1,0,0,0,1,1,0
5,1,,3,2169,2,0,0,0,0,0,0,0,0,-2,-1,1,-3,-2,-1,1,-3,,,-2,1,,0,2,1,,,,46,2,1,2,1,1,1,3,2,2,0,2,,,
5,1,,2,2174,2,0,1,0,0,0,1,0,0,-1,-4,-3,15,-1,-4,-3,15,,,-2,1,,-3,1,0,,,,22,1,1,2,1,0,2,1,0,2,-3,2,,,
5,1,,3,2176,2,0,0,0,0,0,0,0,0,-2,-1,1,-3,-2,-1,1,-3,,,-2,1,,0,2,1,,,,49,4,1,1,0,0,1,3,2,2,0,2,0,0,0
5,1,,3,2183,2,1,1,0,0,0,1,0,0,-3,0,3,-9,-3,0,3,-9,,,-2,1,,1,0,0,,,,38,4,0,1,0,1,3,1,0,1,-4,0,0,0,0
5,1,,3,2190,2,0,0,0,0,0,0,0,0,-2,-1,1,-3,-2,-1,1,-3,,,-2,1,,0,0,0,,,,63,2,0,1,0,2,2,1,0,4,0,1,,,
5,1,,3,2192,2,1,0,0,0,1,0,0,0,-1,-2,-1,3,-1,-2,-1,3,,,-2,1,,-1,1,0,,,,63,1,0,2,1,0,3,3,2,3,0,1,,,
5,1,,3,2199,2,0,0,1,0,0,0,0,0,-2,-1,1,-3,-2,-1,1,-3,,,-2,1,,0,0,0,,,,69,1,1,3,1,1,4,1,0,1,0,0,0,0,0
5,1,,3,2204,2,0,1,0,0,0,0,0,0,-1,-2,-1,3,-1,-2,-1,3,,,-2,1,,-1,2,1,,,,54,2,1,2,1,3,4,1,0,2,1,1,,,
5,1,,2,2216,2,0,1,0,0,0,1,0,0,-1,-4,-3,15,-1,-4,-3,15,,,-2,1,,-3,0,0,,,,51,2,0,2,1,0,3,3,2,3,0,1,0,0,0
5,1,,3,2224,2,1,1,0,0,0,1,0,0,-3,0,3,-9,-3,0,3,-9,,,-2,1,,1,1,0,,,,33,4,1,1,0,1,3,4,2,2,0,1,0,0,0
5,1,,3,2227,2,1,1,0,0,0,0,0,0,-2,-1,1,-3,-2,-1,1,-3,,,-2,1,,0,1,0,,,,56,2,0,2,1,0,3,1,0,3,0,1,,,
5,1,,2,2233,2,0,1,0,0,0,1,0,0,-2,-5,-3,21,-2,-5,-3,21,,,-2,1,,-4,0,0,,,,21,3,1,3,1,1,3,1,0,2,1,1,0,0,0
5,1,,3,2242,2,1,1,0,0,0,1,0,0,-2,-1,1,-3,-2,-1,1,-3,,,-2,1,,0,1,0,,,,51,2,0,2,1,2,3,3,2,3,-1,1,,,
5,1,,3,2247,2,0,0,0,0,1,0,0,0,-2,-1,1,-3,-2,-1,1,-3,,,-2,1,,0,4,1,,,,59,1,1,1,0,0,1,4,2,1,0,4,0,0,0
5,1,,3,2256,2,1,1,0,0,0,0,0,0,-3,0,3,-9,-3,0,3,-9,,,-2,1,,1,0,0,,,,56,2,1,2,1,3,3,3,2,4,1,1,0,0,0
5,1,,3,2263,2,0,0,0,0,0,0,0,0,-2,-1,1,-3,-2,-1,1,-3,,,-2,1,,0,2,1,,,,26,3,1,3,1,2,2,2,1,2,0,1,,,
5,2,,3,120,1,1,1,0,0,0,1,0,1,-3,0,3,-9,-3,0,3,-9,,,-2,1,-2,1,0,0,1,,,66,1,0,1,0,0,2,2,1,2,0,0,,,
5,2,,3,123,1,0,1,0,0,0,1,0,0,-1,-2,-1,3,-1,-2,-1,3,,,-2,1,-2,-1,1,0,1,,,27,4,0,2,1,2,3,3,2,2,1,2,0,0,0
5,2,,3,125,1,1,1,0,0,0,1,0,1,-2,-1,1,-3,-2,-1,1,-3,,,-2,1,-2,0,2,1,1,,,68,1,0,1,0,0,2,2,1,1,-3,1,0,0,0
5,2,,3,128,1,0,1,1,0,0,1,0,0,-1,-2,-1,3,-1,-2,-1,3,,,-2,1,-2,-1,2,1,1,,,36,4,1,2,1,1,2,3,2,0,2,1,0,0,0
5,2,,3,133,1,1,1,0,0,0,1,0,1,-2,-1,1,-3,-2,-1,1,-3,,,-2,1,-2,0,0,0,1,,,49,2,0,0,0,2,2,2,1,0,5,0,,,
5,2,,2,141,1,0,1,0,0,0,1,0,0,-1,-4,-3,15,-1,-4,-3,15,,,-2,1,-2,-3,0,0,1,,,65,3,0,3,1,0,4,2,1,3,3,0,0,0,0
5,2,,3,148,1,0,0,0,0,0,0,0,0,-2,-1,1,-3,-2,-1,1,-3,,,-2,1,-2,0,0,0,1,,,35,1,0,3,1,1,4,0,0,2,0,1,,,
5,2,,3,160,1,1,0,0,1,0,0,0,1,-1,-2,-1,3,-1,-2,-1,3,,,-2,1,-2,-1,2,1,1,,,66,2,1,1,0,1,2,3,2,2,-1,2,0,0,0
5,2,,2,162,1,0,1,0,0,0,1,0,0,-3,-6,-3,27,-3,-6,-3,27,,,-2,1,-2,-5,1,0,1,,,66,2,0,1,0,0,4,1,0,3,2,1,,,
5,2,,3,164,1,0,0,0,0,1,0,0,0,-2,-1,1,-3,-2,-1,1,-3,,,-2,1,-2,0,0,0,1,,,62,1,1,2,1,0,3,3,2,2,-3,1,0,0,0
5,2,,3,173,1,0,0,0,0,0,0,0,0,-2,-1,1,-3,-2,-1,1,-3,,,-2,1,-2,0,4,1,1,,,30,4,1,2,1,2,1,3,2,3,-1,3,,,
5,2,,3,176,1,0,0,1,0,0,0,0,0,-2,-1,1,-3,-2,-1,1,-3,,,-2,1,-2,0,2,1,1,,,66,1,0,3,1,2,2,2,1,0,-3,1,,,
5,2,,3,181,1,1,1,0,0,0,0,1,1,-2,-1,1,-3,-2,-1,1,-3,,,-2,1,-2,0,1,0,1,,,62,1,0,1,0,2,3,2,1,2,-2,1,,,
5,2,,3,184,1,1,1,0,0,0,1,0,1,-2,-1,1,-3,-2,-1,1,-3,,,-2,1,-2,0,1,0,1,,,62,1,0,1,0,0,1,1,0,2,0,3,,,
5,2,,2,186,1,0,1,0,0,0,1,0,0,-1,-4,-3,15,-1,-4,-3,15,,,-2,1,-2,-3,1,0,1,,,47,3,0,2,1,1,2,1,0,4,0,2,,,
5,2,,3,191,1,0,0,1,0,1,0,0,0,-2,-1,1,-3,-2,-1,1,-3,,,-2,1,-2,0,0,0,1,,,62,3,1,2,1,0,3,3,2,4,-1,2,,,
5,2,,1,196,1,1,1,0,1,0,1,0,1,-4,-1,3,-15,-4,-1,3,-15,,,-2,1,-2,2,0,0,1,,,46,2,0,3,1,2,3,1,0,2,1,1,0,0,0
5,2,,2,201,1,0,1,0,0,0,1,0,0,-1,-4,-3,15,-1,-4,-3,15,,,-2,1,-2,-3,2,1,1,,,58,2,1,1,0,1,2,1,0,1,-2,2,,,
5,2,,1,209,1,0,0,1,0,0,0,0,0,-4,-1,3,-15,-4,-1,3,-15,,,-2,1,-2,2,1,0,1,,,49,2,0,1,0,3,2,2,1,3,-4,1,0,0,0
5,2,,1,212,1,1,1,0,0,0,0,0,1,-4,-1,3,-15,-4,-1,3,-15,,,-2,1,-2,2,1,0,1,,,65,2,0,2,1,0,3,1,0,2,-2,1,0,0,0
5,2,,2,213,1,0,1,0,0,0,1,0,0,-1,-4,-3,15,-1,-4,-3,15,,,-2,1,-2,-3,1,0,1,,,53,2,0,2,1,1,3,2,1,3,1,1,0,0,0
5,2,,3,218,1,0,0,0,0,0,0,0,0,-2,-1,1,-3,-2,-1,1,-3,,,-2,1,-2,0,1,0,1,,,46,3,1,2,1,1,2,3,2,3,0,1,,,
5,2,,3,220,1,1,0,0,1,0,0,0,1,-1,-2,-1,3,-1,-2,-1,3,,,-2,1,-2,-1,2,1,1,,,41,4,1,2,1,3,2,4,2,2,-1,2,,,
5,2,,2,224,1,0,1,0,0,0,1,0,0,-3,-6,-3,27,-3,-6,-3,27,,,-2,1,-2,-5,1,0,1,,,32,3,1,2,1,1,3,3,2,2,1,2,,,
5,2,,3,229,1,0,1,0,0,0,1,0,0,-1,-2,-1,3,-1,-2,-1,3,,,-2,1,-2,-1,3,1,1,,,49,2,1,2,1,2,2,2,1,2,-1,2,,,
5,2,,3,237,1,1,1,0,0,0,1,0,1,-2,-1,1,-3,-2,-1,1,-3,,,-2,1,-2,0,0,0,1,,,46,4,0,1,0,0,2,3,2,2,-2,1,,,
5,2,,1,243,1,1,1,0,0,0,0,0,1,-7,-4,3,-33,-7,-4,3,-33,,,-2,1,-2,5,0,0,1,,,62,1,0,1,0,1,3,1,0,2,0,1,,,
5,2,,1,248,1,1,1,0,1,0,1,0,1,-4,-1,3,-15,-4,-1,3,-15,,,-2,1,-2,2,0,0,1,,,34,4,1,2,1,0,2,1,0,3,0,1,,,
5,2,,3,254,1,0,1,0,0,0,1,0,0,-1,-2,-1,3,-1,-2,-1,3,,,-2,1,-2,-1,1,0,1,,,64,1,0,2,1,1,1,1,0,3,0,2,0,0,0
5,2,,3,261,1,0,1,0,0,0,1,0,0,-1,-2,-1,3,-1,-2,-1,3,,,-2,1,-2,-1,1,0,1,,,38,4,1,2,1,1,3,1,0,3,-1,1,,,
5,2,,2,262,1,0,1,0,0,0,1,0,0,-1,-4,-3,15,-1,-4,-3,15,,,-2,1,-2,-3,1,0,1,,,50,4,0,3,1,1,3,1,0,4,1,2,,,
5,2,,2,263,1,0,1,0,0,0,1,0,0,-1,-4,-3,15,-1,-4,-3,15,,,-2,1,-2,-3,0,0,1,,,64,4,0,2,1,0,3,1,0,3,1,1,0,0,0
5,2,,2,276,1,1,0,0,0,0,0,0,1,-1,-4,-3,15,-1,-4,-3,15,,,-2,1,-2,-3,3,1,1,,,53,2,1,2,1,1,1,2,1,3,-3,3,,,
5,2,,3,278,1,1,1,0,1,0,1,0,1,-2,-1,1,-3,-2,-1,1,-3,,,-2,1,-2,0,0,0,1,,,62,1,0,3,1,2,2,2,1,2,-1,1,0,0,0
5,2,,3,282,1,0,0,0,0,0,0,0,0,-2,-1,1,-3,-2,-1,1,-3,,,-2,1,-2,0,1,0,1,,,68,1,0,1,0,1,3,1,0,3,0,2,0,0,0
5,2,,3,284,1,0,0,1,0,0,0,0,0,-2,-1,1,-3,-2,-1,1,-3,,,-2,1,-2,0,0,0,1,,,62,1,0,2,1,1,2,3,2,3,-1,1,,,
5,2,,3,287,1,1,0,0,0,0,0,0,1,-1,-2,-1,3,-1,-2,-1,3,,,-2,1,-2,-1,1,0,1,,,58,2,0,2,1,3,2,2,1,2,-1,2,,,
5,2,,3,290,1,1,1,0,0,0,1,0,1,-2,-1,1,-3,-2,-1,1,-3,,,-2,1,-2,0,0,0,1,,,52,1,0,3,1,0,4,3,2,3,-1,0,0,0,0
5,2,,1,295,1,1,1,0,0,0,1,0,1,-5,-2,3,-21,-5,-2,3,-21,,,-2,1,-2,3,1,0,1,,,27,4,0,2,1,1,2,2,1,3,-4,0,,,
5,2,,3,299,1,1,1,0,0,0,1,0,1,-2,-1,1,-3,-2,-1,1,-3,,,-2,1,-2,0,1,0,1,,,40,2,0,2,1,0,3,1,0,3,0,1,,,
5,2,,3,302,1,0,1,1,0,0,1,0,0,-1,-2,-1,3,-1,-2,-1,3,,,-2,1,-2,-1,0,0,1,,,36,4,0,1,0,1,2,1,0,2,-1,2,0,0,0
5,2,,3,309,1,1,1,0,0,0,1,0,1,-2,-1,1,-3,-2,-1,1,-3,,,-2,1,-2,0,1,0,1,,,58,3,0,1,0,1,3,1,0,3,-1,2,1,1,0
5,2,,3,310,1,0,0,1,0,0,0,0,0,-2,-1,1,-3,-2,-1,1,-3,,,-2,1,-2,0,1,0,1,,,62,1,0,3,1,2,3,4,2,3,1,4,,,
5,2,,3,318,1,1,1,0,0,0,1,0,1,-2,-1,1,-3,-2,-1,1,-3,,,-2,1,-2,0,0,0,1,,,48,2,1,1,0,2,3,3,2,2,0,1,0,0,0
5,2,,3,321,1,1,1,0,0,0,1,0,1,-2,-1,1,-3,-2,-1,1,-3,,,-2,1,-2,0,2,1,1,,,24,4,1,3,1,1,3,2,1,3,0,3,,,
5,2,,3,323,1,0,1,0,0,0,1,0,0,0,-3,-3,9,0,-3,-3,9,,,-2,1,-2,-2,1,0,1,,,49,2,0,2,1,0,2,1,0,2,1,1,,,
5,2,,3,324,1,0,1,1,0,1,1,0,0,-1,-2,-1,3,-1,-2,-1,3,,,-2,1,-2,-1,1,0,1,,,45,4,1,3,1,0,4,4,2,4,0,1,,,
5,2,,3,325,1,0,0,0,0,0,0,0,0,-2,-1,1,-3,-2,-1,1,-3,,,-2,1,-2,0,0,0,1,,,30,4,0,2,1,0,2,3,2,3,-3,1,,,
5,2,,2,329,1,0,1,0,0,0,1,0,0,-1,-4,-3,15,-1,-4,-3,15,,,-2,1,-2,-3,0,0,1,,,58,2,0,2,1,1,3,1,0,3,0,1,0,0,0
5,2,,3,331,1,1,1,0,1,0,0,0,1,-2,-1,1,-3,-2,-1,1,-3,,,-2,1,-2,0,2,1,1,,,61,2,1,2,1,2,2,2,1,3,2,1,0,0,0
5,2,,3,338,1,0,0,0,0,1,0,0,0,-2,-1,1,-3,-2,-1,1,-3,,,-2,1,-2,0,1,0,1,,,48,3,1,2,1,0,4,1,0,4,0,2,0,0,0
5,2,,3,339,1,0,0,0,0,0,0,0,0,-2,-1,1,-3,-2,-1,1,-3,,,-2,1,-2,0,1,0,1,,,48,2,0,2,1,1,3,2,1,3,-1,1,,,
5,2,,3,340,1,0,1,1,0,0,1,0,0,-1,-2,-1,3,-1,-2,-1,3,,,-2,1,-2,-1,1,0,1,,,60,1,1,1,0,1,2,1,0,2,-3,1,0,0,0
5,2,,3,346,1,0,0,0,0,0,0,0,0,-3,0,3,-9,-3,0,3,-9,,,-2,1,-2,1,1,0,1,,,39,4,1,2,1,3,3,3,2,2,1,2,1,0,1
5,2,,2,350,1,0,1,0,0,0,1,0,0,-1,-4,-3,15,-1,-4,-3,15,,,-2,1,-2,-3,1,0,1,,,29,4,0,2,1,0,3,2,1,3,0,2,0,0,0
5,2,,3,352,1,1,1,0,1,0,1,0,1,-2,-1,1,-3,-2,-1,1,-3,,,-2,1,-2,0,1,0,1,,,41,3,1,2,1,1,2,1,0,2,0,1,0,0,0
5,2,,2,357,1,0,1,0,0,0,1,0,0,-2,-5,-3,21,-2,-5,-3,21,,,-2,1,-2,-4,1,0,1,,,26,4,0,3,1,0,3,2,1,3,0,2,,,
5,2,,1,370,1,0,0,0,0,0,0,0,0,-4,-1,3,-15,-4,-1,3,-15,,,-2,1,-2,2,0,0,1,,,55,2,1,1,0,2,3,0,0,1,-2,1,0,0,0
5,2,,3,371,1,0,0,0,0,0,0,0,0,-2,-1,1,-3,-2,-1,1,-3,,,-2,1,-2,0,0,0,1,,,61,1,0,2,1,2,3,3,2,1,-3,0,,,
5,2,,1,384,1,0,0,0,0,0,0,0,0,-7,-4,3,-33,-7,-4,3,-33,,,-2,1,-2,5,2,1,1,,,37,1,0,1,0,1,2,1,0,1,5,1,0,0,0
5,2,,3,386,1,1,1,0,0,0,0,0,1,-2,-1,1,-3,-2,-1,1,-3,,,-2,1,-2,0,0,0,1,,,61,2,0,2,1,2,3,1,0,3,0,1,,,
5,2,,3,394,1,0,0,1,0,0,0,0,0,-2,-1,1,-3,-2,-1,1,-3,,,-2,1,-2,0,1,0,1,,,43,2,1,1,0,2,1,3,2,3,0,2,0,0,0
5,2,,3,395,1,0,1,0,0,0,1,0,0,0,-3,-3,9,0,-3,-3,9,,,-2,1,-2,-2,0,0,1,,,20,3,1,2,1,2,2,4,2,2,2,1,,,
5,2,,3,396,1,0,1,0,0,0,0,0,0,0,-3,-3,9,0,-3,-3,9,,,-2,1,-2,-2,1,0,1,,,58,3,0,1,0,1,2,3,2,2,-2,2,1,0,1
5,2,,3,400,1,0,1,0,0,0,0,0,0,-1,-2,-1,3,-1,-2,-1,3,,,-2,1,-2,-1,1,0,1,,,41,3,0,2,1,3,2,1,0,2,1,1,0,0,0
