exp,vignette,positions,types,i,unc,vote,vote_spa,vote_straight_A,vote_straight_B,vote_straight_cer,vote_straight_spa,vote_straight_unc,vote_unc,ut_A,ut_B,ut_B_A,ut_B_A_sq,ut_cer,ut_unc,ut_unc_cer,ut_unc_cer_sq,ut_unc_max,ut_unc_min,lr_A,lr_B,lr_cer,lr_i,lr_i_unc,lr_i_unc_cat,lr_unc,lr_unc_max,lr_unc_min,age,education,female,impact,impact_cat,ind_unc,polinterest,risk,risk_cat,satisdmo,sq,sq_unc,switch_1_2,switch_1_2_cer,switch_1_2_unc,amb
2,,2,2,289,0,0,1,0,0,0,1,0,1,-1,-7,-6,48,-7,-1,6,-48,,,-4,2,2,-5,0,0,-4,,,58,1,1,2,1,1,3,3,2,3,-3,1,,,,0
2,,2,2,292,1,0,1,0,0,0,1,0,0,-7,-7,0,0,-7,-7,0,0,,,4,4,4,-3,1,0,4,,,43,4,1,2,1,1,4,1,0,3,1,1,,,,0
2,,2,1,295,0,1,1,0,0,0,1,0,0,-6,-5,1,-11,-5,-6,-1,11,,,-3,-2,-2,3,1,0,-3,,,27,4,0,2,1,1,2,2,1,3,-4,0,,,,0
2,,2,3,298,0,1,1,0,0,0,0,0,0,-5,-1,4,-24,-1,-5,-4,24,,,-4,2,2,1,1,0,-4,,,26,4,0,2,1,1,2,3,2,3,0,2,,,,0
2,,2,3,299,1,0,1,0,0,0,1,0,0,0,-1,-1,1,0,-1,-1,1,,,0,1,0,0,1,0,1,,,40,2,0,2,1,0,3,1,0,3,0,1,,,,0
2,,2,3,300,1,0,1,0,0,0,1,0,0,0,-6,-6,36,0,-6,-6,36,,,-3,3,-3,-3,0,0,3,,,47,4,0,2,1,1,4,1,0,4,0,0,,,,0
2,,2,3,303,0,0,1,1,0,0,0,0,1,-4,-4,0,0,-4,-4,0,0,,,-4,4,4,0,1,0,-4,,,37,2,0,1,0,1,1,3,2,2,0,1,,,,0
2,,2,2,305,0,1,1,0,1,0,1,0,0,-3,-3,0,0,-3,-3,0,0,,,3,3,3,0,2,1,3,,,30,4,0,2,1,1,3,3,2,3,1,2,,,,0
2,,2,1,306,0,1,1,0,0,1,0,0,0,-3,-2,1,-5,-2,-3,-1,5,,,-4,-3,-3,-1,1,0,-4,,,63,1,1,1,0,0,1,3,2,2,-1,2,,,,0
2,,2,1,310,0,0,0,1,0,0,0,0,1,-2,-1,1,-3,-1,-2,-1,3,,,-2,-1,-1,0,1,0,-2,,,62,1,0,3,1,2,3,4,2,3,1,4,,,,0
2,,2,3,312,0,1,1,0,0,0,0,0,0,-2,-1,1,-3,-1,-2,-1,3,,,-1,2,2,1,1,0,-1,,,24,1,1,2,1,1,2,1,0,2,0,2,,,,0
2,,2,2,315,1,1,0,0,0,0,0,0,1,-3,-4,-1,7,-3,-4,-1,7,,,1,2,1,-2,1,0,2,,,45,2,1,2,1,1,1,1,0,4,4,1,,,,0
2,,2,3,316,0,0,0,0,0,0,0,0,1,-3,-2,1,-5,-2,-3,-1,5,,,-3,2,2,0,0,0,-3,,,47,1,1,1,0,3,0,3,2,1,0,0,,,,0
2,,2,3,320,1,0,0,0,0,0,0,0,0,-4,-3,1,-7,-4,-3,1,-7,,,-4,3,-4,0,2,1,3,,,57,1,1,1,0,0,1,3,2,2,0,2,,,,0
2,,2,3,321,0,0,1,0,0,0,1,0,1,-2,-4,-2,12,-4,-2,2,-12,,,-2,4,4,0,2,1,-2,,,24,4,1,3,1,1,3,2,1,3,0,3,,,,0
2,,2,3,322,0,0,0,0,0,0,0,0,1,-2,-1,1,-3,-1,-2,-1,3,,,-3,0,0,-1,1,0,-3,,,51,1,0,1,0,2,0,2,1,2,1,1,,,,0
2,,2,2,323,0,0,1,0,0,0,1,0,1,-2,-3,-1,5,-3,-2,1,-5,,,0,1,1,-2,1,0,0,,,49,2,0,2,1,0,2,1,0,2,1,1,,,,0
2,,2,2,324,1,0,1,1,0,1,1,0,0,-2,-5,-3,21,-2,-5,-3,21,,,1,4,1,-1,1,0,4,,,45,4,1,3,1,0,4,4,2,4,0,1,,,,0
2,,2,3,325,0,0,1,0,0,0,0,0,1,0,-1,-1,1,-1,0,1,-1,,,0,1,1,0,0,0,0,,,30,4,0,2,1,0,2,3,2,3,-3,1,,,,0
2,,2,2,333,1,0,1,0,0,1,1,0,0,-3,-4,-1,7,-3,-4,-1,7,,,2,3,2,-1,2,1,3,,,68,1,0,2,1,0,0,3,2,2,0,1,,,,0
2,,2,3,334,1,1,1,0,0,0,1,0,1,-1,-1,0,0,-1,-1,0,0,,,-1,1,-1,0,2,1,1,,,44,2,1,1,0,2,3,3,2,1,-2,1,,,,0
2,,2,3,335,1,0,0,1,0,1,0,0,0,-2,0,2,-4,-2,0,2,-4,,,-2,0,-2,0,1,0,0,,,40,4,1,2,1,0,3,3,2,3,0,2,,,,0
2,,2,3,339,0,0,1,0,0,0,0,0,1,-3,-4,-1,7,-4,-3,1,-7,,,-3,4,4,0,1,0,-3,,,48,2,0,2,1,1,3,2,1,3,-1,1,,,,0
2,,2,1,341,0,0,1,0,0,0,1,0,1,-1,-1,0,0,-1,-1,0,0,,,-2,-2,-2,-1,0,0,-2,,,65,4,0,3,1,3,4,3,2,4,-1,1,,,,0
2,,2,1,342,0,1,1,0,0,0,0,0,0,-4,-3,1,-7,-3,-4,-1,7,,,-2,-1,-1,2,0,0,-2,,,59,1,0,2,1,1,3,2,1,2,-3,0,,,,0
2,,2,3,345,1,0,1,1,0,0,1,0,0,-3,-5,-2,16,-3,-5,-2,16,,,-4,4,-4,-1,1,0,4,,,46,3,1,2,1,2,3,1,0,3,-1,1,,,,0
2,,2,2,347,1,0,1,0,0,0,1,0,0,-3,-4,-1,7,-3,-4,-1,7,,,0,1,0,-3,0,0,1,,,38,3,0,3,1,1,3,3,2,4,1,1,,,,0
2,,2,2,348,0,0,1,0,0,0,1,0,1,-5,-6,-1,11,-6,-5,1,-11,,,1,2,2,-4,0,0,1,,,25,3,1,2,1,1,3,3,2,2,1,1,,,,0
2,,2,1,351,0,1,1,0,0,0,1,0,0,-4,-1,3,-15,-1,-4,-3,15,,,-4,-1,-1,0,3,1,-4,,,23,3,0,1,0,2,1,3,2,4,-2,1,,,,0
2,,2,3,355,0,0,0,1,0,0,0,0,1,-3,0,3,-9,0,-3,-3,9,,,-4,-1,-1,-1,1,0,-4,,,50,2,1,2,1,2,1,3,2,3,2,1,,,,0
2,,2,2,357,0,0,1,0,0,0,1,0,1,-6,-8,-2,28,-8,-6,2,-28,,,2,4,4,-4,1,0,2,,,26,4,0,3,1,0,3,2,1,3,0,2,,,,0
2,,2,3,358,0,0,0,0,0,0,0,0,1,-4,-2,2,-12,-2,-4,-2,12,,,-3,3,3,1,1,0,-3,,,37,2,1,1,0,2,2,1,0,2,0,1,,,,0
2,,2,3,362,1,0,0,0,0,0,0,0,0,-3,-1,2,-8,-3,-1,2,-8,,,-4,0,-4,-1,1,0,0,,,49,2,1,2,1,2,2,3,2,2,-2,1,,,,0
2,,2,1,364,0,1,1,0,0,0,1,0,0,-2,-1,1,-3,-1,-2,-1,3,,,3,4,4,5,0,0,3,,,28,2,0,0,0,0,4,2,1,0,-2,0,,,,0
2,,2,3,366,1,0,0,1,0,0,0,0,0,-2,0,2,-4,-2,0,2,-4,,,-3,-1,-3,-1,1,0,-1,,,38,3,1,0,0,2,2,3,2,0,-1,2,,,,0
2,,2,2,367,0,0,1,0,0,0,0,0,1,-3,-3,0,0,-3,-3,0,0,,,4,4,4,1,1,0,4,,,41,2,1,2,1,2,2,3,2,3,-2,2,,,,0
2,,2,3,371,0,0,1,0,0,0,0,0,1,0,-1,-1,1,-1,0,1,-1,,,0,1,1,0,0,0,0,,,61,1,0,2,1,2,3,3,2,1,-3,0,,,,0
2,,2,2,372,0,0,1,0,0,0,1,0,1,-2,-3,-1,5,-3,-2,1,-5,,,2,3,3,0,2,1,2,,,62,1,1,1,0,0,2,4,2,2,-1,2,,,,0
2,,2,2,374,0,0,1,1,0,0,1,0,1,-4,-5,-1,9,-5,-4,1,-9,,,2,3,3,-2,1,0,2,,,48,2,0,1,0,1,4,2,1,2,1,1,,,,0
2,,2,1,379,1,0,1,0,0,0,0,0,0,-7,-7,0,0,-7,-7,0,0,,,-4,-4,-4,3,1,0,-4,,,31,3,0,2,1,0,3,2,1,3,2,1,,,,0
2,,2,3,380,0,1,0,0,0,0,0,0,0,-1,-3,-2,8,-3,-1,2,-8,,,-2,2,2,-1,2,1,-2,,,39,1,0,2,1,3,3,2,1,3,-1,2,,,,0
2,,2,3,381,1,1,1,0,0,0,1,0,1,-1,-1,0,0,-1,-1,0,0,,,-2,0,-2,-1,1,0,0,,,40,4,0,3,1,2,4,3,2,3,0,1,,,,0
2,,2,3,382,0,1,1,0,0,0,0,0,0,-3,0,3,-9,0,-3,-3,9,,,-3,0,0,0,1,0,-3,,,54,1,1,2,1,2,3,3,2,4,-2,2,,,,0
2,,2,1,383,1,1,1,0,0,0,1,0,1,-5,-1,4,-24,-5,-1,4,-24,,,-2,2,-2,3,1,0,2,,,46,4,1,1,0,0,2,3,2,3,3,1,,,,0
2,,2,3,386,1,1,1,0,0,0,0,0,1,-1,-1,0,0,-1,-1,0,0,,,-1,1,-1,0,0,0,1,,,61,2,0,2,1,2,3,1,0,3,0,1,,,,0
2,,2,1,388,1,0,0,1,0,0,0,0,0,-4,-2,2,-12,-4,-2,2,-12,,,-3,-1,-3,1,0,0,-1,,,30,0,0,2,1,1,3,2,1,3,2,1,,,,0
2,,2,3,389,0,1,1,0,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,,,-1,1,1,0,0,0,-1,,,69,2,0,1,0,1,4,1,0,3,0,1,,,,0
2,,2,3,393,0,1,1,0,1,0,0,0,0,-3,-1,2,-8,-1,-3,-2,8,,,-4,0,0,-1,0,0,-4,,,63,1,1,0,0,3,2,2,1,4,-1,1,,,,0
2,,2,2,395,1,0,1,0,0,0,1,0,0,-3,-6,-3,27,-3,-6,-3,27,,,1,4,1,-2,0,0,4,,,20,3,1,2,1,2,2,4,2,2,2,1,,,,0
2,,2,1,402,0,1,1,0,0,0,1,0,0,-3,-3,0,0,-3,-3,0,0,,,-3,-3,-3,0,1,0,-3,,,53,3,0,1,0,0,2,2,1,2,-2,1,,,,0
2,,2,2,407,0,1,0,0,0,0,0,0,0,-6,-7,-1,13,-7,-6,1,-13,,,3,4,4,-3,0,0,3,,,64,1,0,3,1,1,3,3,2,4,1,0,,,,0
2,,2,1,409,0,1,1,0,0,1,0,0,0,-4,-1,3,-15,-1,-4,-3,15,,,-4,-1,-1,0,1,0,-4,,,47,2,1,2,1,0,2,3,2,2,1,2,,,,0
2,,2,2,413,0,0,1,0,0,0,1,0,1,-1,-5,-4,24,-5,-1,4,-24,,,-3,1,1,-4,0,0,-3,,,50,3,1,2,1,0,4,1,0,3,-1,2,,,,0
2,,2,1,415,1,1,1,0,0,0,1,0,1,-3,-1,2,-8,-3,-1,2,-8,,,-2,0,-2,1,0,0,0,,,60,3,0,2,1,0,4,3,2,0,-3,0,,,,0
2,,2,2,419,1,0,1,1,0,0,1,0,0,-5,-6,-1,11,-5,-6,-1,11,,,3,4,3,-2,1,0,4,,,34,2,0,1,0,1,2,1,0,2,1,1,,,,0
2,,2,1,420,1,1,1,0,0,0,0,0,1,-4,-1,3,-15,-4,-1,3,-15,,,-4,-1,-4,0,1,0,-1,,,50,1,0,2,1,1,2,1,0,2,1,1,,,,0
2,,2,2,424,0,0,1,0,0,0,1,1,1,-1,-2,-1,3,-2,-1,1,-3,,,1,2,2,0,0,0,1,,,60,4,0,3,1,2,3,3,2,3,1,1,,,,0
2,,2,3,425,0,0,1,0,0,0,0,0,1,-2,-4,-2,12,-4,-2,2,-12,,,-2,4,4,0,0,0,-2,,,30,3,0,0,0,1,0,4,2,2,0,2,,,,0
2,,2,3,427,0,1,1,0,1,0,1,0,0,-5,-1,4,-24,-1,-5,-4,24,,,-4,2,2,1,1,0,-4,,,42,2,0,0,0,1,4,1,0,1,-3,1,,,,0
2,,2,2,428,1,0,1,0,0,0,0,0,0,-1,-3,-2,8,-1,-3,-2,8,,,0,2,0,-1,2,1,2,,,50,3,1,2,1,1,2,2,1,2,0,1,,,,0
2,,2,3,434,1,1,1,0,0,0,1,0,1,-1,0,1,-1,-1,0,1,-1,,,-3,-2,-3,-2,0,0,-2,,,64,2,0,2,1,1,2,3,2,3,0,1,,,,0
2,,2,2,437,1,0,1,0,0,0,1,0,0,-2,-7,-5,45,-2,-7,-5,45,,,-2,3,-2,-4,0,0,3,,,50,2,1,3,1,0,2,4,2,3,-3,1,,,,0
2,,2,3,443,0,0,1,1,0,0,0,0,1,-3,-3,0,0,-3,-3,0,0,,,-2,4,4,1,1,0,-2,,,29,4,1,2,1,2,2,3,2,2,0,2,,,,0
2,,2,3,444,1,0,1,1,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,,,-1,1,-1,0,1,0,1,,,67,1,1,1,0,1,3,3,2,2,0,1,,,,0
2,,2,2,447,0,0,1,0,0,0,1,0,1,-4,-5,-1,9,-5,-4,1,-9,,,2,3,3,-2,1,0,2,,,37,1,0,2,1,2,3,1,0,0,4,0,,,,0
2,,2,3,449,1,0,1,1,0,0,0,0,0,-3,-5,-2,16,-3,-5,-2,16,,,-4,4,-4,-1,1,0,4,,,41,2,0,2,1,1,3,2,1,3,1,0,,,,0
2,,2,2,451,0,0,1,0,0,0,1,1,1,-1,-1,0,0,-1,-1,0,0,,,1,1,1,0,1,0,1,,,62,1,0,2,1,3,2,1,0,3,0,2,,,,0
2,,2,3,452,1,0,1,1,0,1,0,0,0,-1,-2,-1,3,-1,-2,-1,3,,,-1,2,-1,0,1,0,2,,,49,2,1,2,1,0,3,1,0,3,0,1,,,,0
2,,2,2,453,1,0,1,0,0,0,1,0,0,-2,-2,0,0,-2,-2,0,0,,,-1,-1,-1,-3,1,0,-1,,,22,4,0,3,1,0,4,3,2,3,1,0,,,,0
2,,2,2,458,1,1,1,0,0,0,1,0,1,-3,-3,0,0,-3,-3,0,0,,,0,0,0,-3,1,0,0,,,46,4,0,2,1,2,3,4,2,3,0,1,,,,0
2,,2,1,459,1,1,1,0,0,0,1,0,1,-5,-1,4,-24,-5,-1,4,-24,,,-3,1,-3,2,0,0,1,,,51,1,0,2,1,2,4,3,2,3,0,0,,,,0
2,,2,3,461,0,1,0,0,0,0,0,0,0,-1,-4,-3,15,-4,-1,3,-15,,,-2,3,3,-1,2,1,-2,,,63,1,0,2,1,1,2,2,1,3,3,2,,,,0
2,,2,2,465,1,1,1,0,0,0,1,1,1,-1,-1,0,0,-1,-1,0,0,,,1,1,1,0,1,0,1,,,44,4,1,3,1,3,3,3,2,3,2,2,,,,0
2,,2,3,468,1,0,1,0,0,0,0,0,0,-1,-3,-2,8,-1,-3,-2,8,,,0,4,0,1,1,0,4,,,50,4,0,1,0,1,3,3,2,2,-1,1,,,,0
2,,2,3,469,0,1,1,0,1,0,1,0,0,-3,0,3,-9,0,-3,-3,9,,,-3,0,0,0,0,0,-3,,,43,4,0,2,1,2,4,3,2,0,-2,0,,,,0
2,,2,2,474,0,0,1,0,0,0,0,0,1,-2,-4,-2,12,-4,-2,2,-12,,,2,4,4,0,0,0,2,,,63,1,0,2,1,1,2,3,2,4,-5,3,,,,0
2,,2,2,475,0,0,1,0,0,0,1,0,1,-3,-3,0,0,-3,-3,0,0,,,3,3,3,0,0,0,3,,,28,2,0,1,0,2,2,2,1,1,-2,0,,,,0
2,,2,3,477,1,0,0,0,0,0,0,0,0,-1,0,1,-1,-1,0,1,-1,,,-4,-3,-4,-3,1,0,-3,,,70,1,1,3,1,0,4,3,2,2,0,1,,,,0
2,,2,1,479,0,1,1,0,1,0,1,0,0,-2,-2,0,0,-2,-2,0,0,,,-2,-2,-2,0,0,0,-2,,,50,1,1,0,0,2,2,0,0,0,-5,0,,,,0
2,,2,2,483,1,0,1,0,0,1,1,0,0,-1,-2,-1,3,-1,-2,-1,3,,,-1,0,-1,-2,1,0,0,,,35,2,0,2,1,0,1,3,2,3,-1,1,,,,0
2,,2,3,484,1,1,1,0,0,0,1,0,1,-3,-3,0,0,-3,-3,0,0,,,-4,2,-4,-1,1,0,2,,,20,3,1,1,0,3,2,1,0,3,-2,1,,,,0
2,,2,2,486,1,0,1,0,0,0,1,0,0,-1,-2,-1,3,-1,-2,-1,3,,,1,2,1,0,0,0,2,,,57,2,0,2,1,0,2,2,1,1,-3,1,,,,0
2,,2,3,488,1,1,0,0,0,0,0,0,1,0,-1,-1,1,0,-1,-1,1,,,-3,-2,-3,-3,2,1,-2,,,32,4,0,2,1,1,2,1,0,2,-1,2,,,,0
2,,2,2,489,0,0,1,0,0,0,1,0,1,-3,-6,-3,27,-6,-3,3,-27,,,0,3,3,-3,1,0,0,,,30,3,1,2,1,0,1,1,0,2,-1,2,,,,0
2,,2,3,491,1,0,1,0,0,0,1,0,0,-2,-4,-2,12,-2,-4,-2,12,,,-3,3,-3,-1,1,0,3,,,58,1,1,0,0,1,2,1,0,2,-1,4,,,,0
2,,2,3,495,1,1,1,0,0,0,1,0,1,-4,-1,3,-15,-4,-1,3,-15,,,-4,1,-4,0,0,0,1,,,49,4,1,3,1,1,3,3,2,4,0,0,,,,0
2,,2,3,497,1,1,1,0,0,0,0,0,1,-2,0,2,-4,-2,0,2,-4,,,-2,0,-2,0,0,0,0,,,28,2,0,0,0,2,3,1,0,1,3,0,,,,0
2,,2,3,501,0,1,0,0,0,0,0,0,0,-2,-3,-1,5,-3,-2,1,-5,,,-1,4,4,1,1,0,-1,,,49,2,0,2,1,1,4,3,2,3,0,1,,,,0
2,,2,3,502,0,0,1,0,0,0,1,0,1,0,-1,-1,1,-1,0,1,-1,,,-1,0,0,-1,2,1,-1,,,52,1,0,1,0,1,1,4,2,2,-1,2,,,,0
2,,2,2,505,0,0,1,0,0,0,0,0,1,-3,-6,-3,27,-6,-3,3,-27,,,1,4,4,-2,0,0,1,,,68,1,0,2,1,2,4,2,1,3,-1,1,,,,0
2,,2,3,506,1,0,1,0,0,0,0,0,0,-1,-2,-1,3,-1,-2,-1,3,,,-1,2,-1,0,0,0,2,,,31,3,0,3,1,1,2,3,2,2,0,1,,,,0
2,,2,1,508,1,0,0,0,0,0,0,0,0,-9,-1,8,-80,-9,-1,8,-80,,,-4,4,-4,5,0,0,4,,,60,4,0,0,0,0,4,1,0,0,-5,0,,,,0
2,,2,2,509,1,1,1,0,0,0,0,0,1,-1,-1,0,0,-1,-1,0,0,,,3,3,3,2,1,0,3,,,24,2,1,1,0,2,1,1,0,0,-5,1,,,,0
2,,2,2,512,1,0,1,0,0,0,1,0,0,-1,-3,-2,8,-1,-3,-2,8,,,-1,1,-1,-2,1,0,1,,,25,4,1,3,1,1,3,3,2,3,-1,2,,,,0
2,,2,3,516,1,0,0,0,0,1,0,0,0,-3,-2,1,-5,-3,-2,1,-5,,,-3,2,-3,0,1,0,2,,,42,2,0,2,1,0,1,3,2,3,0,1,,,,0
2,,2,1,520,1,1,1,0,1,0,1,0,1,-4,-2,2,-12,-4,-2,2,-12,,,-4,-2,-4,0,1,0,-2,,,61,2,0,2,1,1,2,3,2,2,-5,0,,,,0
2,,2,3,522,1,1,1,0,0,0,0,1,1,-4,0,4,-16,-4,0,4,-16,,,-3,1,-3,1,1,0,1,,,35,1,0,1,0,2,4,3,2,0,-4,1,,,,0
2,,2,3,523,1,0,1,1,0,1,1,0,0,0,-2,-2,4,0,-2,-2,4,,,-2,0,-2,-2,1,0,0,,,25,3,0,1,0,0,4,1,0,2,-3,1,,,,0
2,,2,2,525,0,0,1,0,0,0,0,0,1,-1,-4,-3,15,-4,-1,3,-15,,,1,4,4,0,1,0,1,,,31,3,0,1,0,1,2,2,1,3,1,1,,,,0
2,,2,2,527,0,1,0,0,0,0,0,0,0,-2,-4,-2,12,-4,-2,2,-12,,,2,4,4,0,2,1,2,,,29,4,0,2,1,2,2,1,0,2,1,1,,,,0
2,,2,3,530,0,1,1,0,0,0,1,0,0,-2,0,2,-4,0,-2,-2,4,,,-4,-2,-2,-2,0,0,-4,,,30,1,0,2,1,1,3,3,2,2,0,1,,,,0
2,,2,2,531,1,0,1,0,0,0,1,0,0,-4,-5,-1,9,-4,-5,-1,9,,,1,2,1,-3,1,0,2,,,68,2,0,0,0,1,1,3,2,1,0,1,,,,0
2,,2,3,532,1,0,0,0,0,1,0,0,0,-4,-3,1,-7,-4,-3,1,-7,,,-4,3,-4,0,1,0,3,,,35,3,1,2,1,0,3,2,1,3,0,1,,,,0
2,,2,3,534,0,0,0,0,0,0,0,0,1,-2,0,2,-4,0,-2,-2,4,,,-2,0,0,0,2,1,-2,,,50,2,1,1,0,2,2,3,2,2,-1,2,,,,0
2,,2,3,538,0,0,1,0,0,0,1,0,1,-1,-1,0,0,-1,-1,0,0,,,-3,-1,-1,-2,1,0,-3,,,70,2,0,1,0,2,2,2,1,1,3,1,,,,0
2,,2,2,542,0,0,1,0,0,0,1,0,1,-1,-5,-4,24,-5,-1,4,-24,,,-3,1,1,-4,0,0,-3,,,52,2,0,3,1,1,4,2,1,3,2,0,,,,0
2,,2,3,546,1,0,1,0,0,0,1,0,0,0,-3,-3,9,0,-3,-3,9,,,0,3,0,0,1,0,3,,,50,2,1,1,0,0,1,4,2,2,0,2,,,,0
2,,2,3,547,1,0,1,1,0,1,0,0,0,-1,-4,-3,15,-1,-4,-3,15,,,-1,4,-1,0,1,0,4,,,63,1,0,1,0,0,2,3,2,2,0,2,,,,0
2,,2,1,551,1,1,1,0,1,0,1,0,1,-4,-2,2,-12,-4,-2,2,-12,,,-3,-1,-3,1,1,0,-1,,,57,2,0,1,0,0,2,1,0,2,-1,1,,,,0
2,,2,3,553,1,0,0,1,0,0,0,0,0,-3,-1,2,-8,-3,-1,2,-8,,,-3,1,-3,0,1,0,1,,,48,1,1,0,0,1,1,1,0,1,-4,1,,,,0
2,,2,2,556,0,0,1,0,0,0,0,0,1,-2,-3,-1,5,-3,-2,1,-5,,,2,3,3,0,1,0,2,,,48,3,1,1,0,2,1,3,2,2,-2,1,,,,0
2,,2,2,559,1,0,1,0,0,0,1,0,0,-7,-7,0,0,-7,-7,0,0,,,4,4,4,-3,1,0,4,,,59,2,0,2,1,1,3,3,2,3,0,0,,,,0
2,,2,3,561,1,0,1,1,0,0,0,0,0,-2,-3,-1,5,-2,-3,-1,5,,,-2,3,-2,0,2,1,3,,,41,2,0,1,0,1,0,3,2,2,0,2,,,,0
2,,2,3,563,1,0,1,1,0,0,1,0,0,-3,-3,0,0,-3,-3,0,0,,,-4,2,-4,-1,0,0,2,,,36,4,1,0,0,2,4,3,2,0,0,0,,,,0
2,,2,3,565,0,0,0,1,0,0,0,0,1,-2,-1,1,-3,-1,-2,-1,3,,,-2,1,1,0,1,0,-2,,,48,2,0,2,1,2,3,1,0,3,0,0,,,,0
2,,2,2,568,1,0,1,0,0,0,1,0,0,-3,-4,-1,7,-3,-4,-1,7,,,-1,0,-1,-4,0,0,0,,,30,3,1,3,1,1,4,1,0,3,0,1,,,,0
2,,2,3,572,1,1,1,0,1,0,1,0,1,-5,-1,4,-24,-5,-1,4,-24,,,-4,2,-4,1,0,0,2,,,53,3,0,2,1,1,3,1,0,1,-3,0,,,,0
2,,2,2,576,0,0,1,0,0,0,1,0,1,-1,-6,-5,35,-6,-1,5,-35,,,-1,4,4,-2,1,0,-1,,,20,3,1,2,1,1,3,3,2,3,-1,2,,,,0
2,,2,3,578,0,0,0,0,0,0,0,0,1,-1,0,1,-1,0,-1,-1,1,,,-3,-2,-2,-2,1,0,-3,,,60,2,0,2,1,1,3,3,2,2,-1,1,,,,0
2,,2,2,582,1,1,0,0,1,0,0,0,1,-1,-3,-2,8,-1,-3,-2,8,,,1,3,1,0,1,0,3,,,60,1,0,2,1,2,3,1,0,3,0,1,,,,0
2,,2,2,584,1,0,1,0,0,0,1,0,0,-1,-2,-1,3,-1,-2,-1,3,,,-1,0,-1,-2,0,0,0,,,58,1,0,2,1,1,3,1,0,3,0,1,,,,0
2,,2,2,587,1,0,1,0,0,0,0,0,0,-2,-3,-1,5,-2,-3,-1,5,,,3,4,3,1,2,1,4,,,21,1,1,1,0,1,3,2,1,2,1,2,,,,0
2,,2,3,590,0,1,1,0,1,1,0,0,0,-4,-1,3,-15,-1,-4,-3,15,,,-4,1,1,0,1,0,-4,,,44,1,0,1,0,0,3,1,0,1,-2,1,,,,0
2,,2,1,592,0,1,1,0,0,0,1,0,0,-7,-2,5,-45,-2,-7,-5,45,,,-3,2,2,4,1,0,-3,,,31,2,0,2,1,1,2,3,2,2,-1,1,,,,0
2,,2,3,593,0,1,0,0,0,0,0,0,0,0,-1,-1,1,-1,0,1,-1,,,-1,0,0,-1,2,1,-1,,,65,1,1,0,0,2,0,2,1,2,0,4,,,,0
2,,2,1,598,0,1,1,0,1,0,1,0,0,-3,-2,1,-5,-2,-3,-1,5,,,-3,-2,-2,0,0,0,-3,,,54,1,0,0,0,1,0,2,1,0,0,2,,,,0
2,,2,3,599,1,0,1,0,0,0,0,0,0,0,-3,-3,9,0,-3,-3,9,,,0,3,0,0,1,0,3,,,42,3,1,1,0,1,1,2,1,3,0,2,,,,0
2,,2,2,600,1,0,1,0,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,,,2,2,2,1,3,1,2,,,41,1,0,0,0,2,1,2,1,0,-3,3,,,,0
2,,2,1,604,1,1,1,0,0,0,1,0,1,-6,-5,1,-11,-6,-5,1,-11,,,-4,-3,-4,2,1,0,-3,,,53,2,1,3,1,1,2,3,2,1,-3,1,,,,0
2,,2,3,606,1,0,1,0,0,0,0,0,0,0,-3,-3,9,0,-3,-3,9,,,0,3,0,0,1,0,3,,,18,2,1,3,1,1,3,4,2,3,0,2,,,,0
2,,2,3,608,1,1,1,0,0,0,0,0,1,-3,0,3,-9,-3,0,3,-9,,,-3,0,-3,0,3,1,0,,,64,1,1,1,0,2,0,4,2,2,-1,1,,,,0
2,,2,3,609,0,0,1,1,0,0,1,0,1,0,-1,-1,1,-1,0,1,-1,,,-2,-1,-1,-2,0,0,-2,,,63,1,0,3,1,1,3,2,1,4,-3,0,,,,0
2,,2,3,612,1,1,1,0,0,0,0,0,1,-3,-2,1,-5,-3,-2,1,-5,,,-1,4,-1,2,0,0,4,,,36,3,0,3,1,1,4,4,2,4,3,1,,,,0
2,,2,3,613,1,0,0,0,0,1,0,0,0,-5,-2,3,-21,-5,-2,3,-21,,,-4,3,-4,1,1,0,3,,,31,4,0,3,1,0,2,2,1,3,0,1,,,,0
2,,2,2,615,1,0,1,0,0,0,1,0,0,-3,-6,-3,27,-3,-6,-3,27,,,1,4,1,-2,1,0,4,,,41,4,1,2,1,2,3,2,1,3,-1,1,,,,0
2,,2,3,625,1,0,1,1,0,0,1,0,0,0,-3,-3,9,0,-3,-3,9,,,-2,1,-2,-2,1,0,1,,,34,3,0,2,1,1,2,1,0,3,1,1,,,,0
2,,2,3,628,0,1,1,0,1,1,1,0,0,-5,-1,4,-24,-1,-5,-4,24,,,-4,2,2,1,2,1,-4,,,60,1,1,2,1,0,1,2,1,2,0,2,,,,0
2,,2,1,630,1,1,1,0,1,0,1,0,1,-5,-2,3,-21,-5,-2,3,-21,,,-4,-1,-4,1,1,0,-1,,,61,1,1,0,0,0,3,3,2,0,-5,0,,,,0
2,,2,2,632,0,0,1,0,0,0,1,0,1,-3,-6,-3,27,-6,-3,3,-27,,,-1,2,2,-4,0,0,-1,,,68,2,0,3,1,1,2,1,0,3,-5,0,,,,0
2,,2,2,633,1,0,1,0,0,1,0,0,0,-1,-4,-3,15,-1,-4,-3,15,,,1,4,1,0,0,0,4,,,54,4,1,2,1,0,3,3,2,0,4,1,,,,0
