exp,vignette,positions,types,i,unc,vote,vote_spa,vote_straight_A,vote_straight_B,vote_straight_cer,vote_straight_spa,vote_straight_unc,vote_unc,ut_A,ut_B,ut_B_A,ut_B_A_sq,ut_cer,ut_unc,ut_unc_cer,ut_unc_cer_sq,ut_unc_max,ut_unc_min,lr_A,lr_B,lr_cer,lr_i,lr_i_unc,lr_i_unc_cat,lr_unc,lr_unc_max,lr_unc_min,age,education,female,impact,impact_cat,ind_unc,polinterest,risk,risk_cat,satisdmo,sq,sq_unc,switch_1_2,switch_1_2_cer,switch_1_2_unc
1:certainty,,,both right,131,none,Party A,yes,no,no,no,yes,no,,-4,-4,0,0,,,,,,,3,3,,-1,sehr sicher,sicher,,,,67,Hauptschule,m,groß,groß,0,ziemlich stark,Sicherheit,avers,ziemlich zufrieden,1,sehr sicher,,,
1:certainty,,,left/right,132,none,Party A,yes,yes,no,no,no,no,,0,-1,-1,1,,,,,,,0,1,,0,ziemlich sicher,sicher,,,,66,Abitur,f,groß,groß,1,mittelmäßig,manchmal Risiken,affin,ziemlich zufrieden,0,ziemlich sicher,no,no,no
1:certainty,,,both left,133,none,Party B,yes,no,no,no,yes,no,,-3,-3,0,0,,,,,,,-3,-3,,0,sehr sicher,sicher,,,,49,Realschule,m,sehr gering,gering,2,mittelmäßig,keine Vorlieben,neutral,sehr unzufrieden,5,sehr sicher,,,
1:certainty,,,left/right,134,none,Party B,yes,no,no,no,yes,no,,-3,0,3,-9,,,,,,,-4,-1,,-1,sehr sicher,sicher,,,,65,Realschule,m,groß,groß,2,mittelmäßig,Sicherheit,avers,ziemlich zufrieden,0,ziemlich sicher,no,no,no
1:certainty,,,both left,135,none,Party A,no,no,no,no,no,no,,-4,-1,3,-15,,,,,,,-4,-1,,0,sehr sicher,sicher,,,,59,Hauptschule,m,sehr gering,gering,0,weniger stark,unbedingte Sicherheit,avers,sehr unzufrieden,0,ziemlich sicher,no,no,no
1:certainty,,,left/right,136,none,Party A,yes,no,no,no,yes,no,,-1,-1,0,0,,,,,,,0,2,,1,ziemlich sicher,sicher,,,,59,Realschule,m,gering,gering,1,mittelmäßig,manchmal Risiken,affin,ziemlich unzufrieden,-2,ziemlich sicher,,,
1:certainty,,,left/right,138,none,Party B,no,no,no,no,no,no,,0,-2,-2,4,,,,,,,2,4,,2,sehr sicher,sicher,,,,55,Realschule,m,sehr gering,gering,1,sehr stark,unbedingte Sicherheit,avers,sehr unzufrieden,-5,sehr sicher,,,
1:certainty,,,all tied,139,none,Party A,yes,no,no,no,yes,no,,0,0,0,0,,,,,,,-2,-2,,-2,ziemlich sicher,sicher,,,,33,Hochschulstudium,f,sehr groß,groß,1,mittelmäßig,häufig Risiken,affin,teils/ teils,2,ziemlich unsicher,no,no,no
1:certainty,,,left/right,140,none,Party A,yes,yes,no,yes,no,no,,0,-4,-4,16,,,,,,,0,4,,0,weder/noch,unsicher,,,,57,Hauptschule,f,gering,gering,0,mittelmäßig,unbedingte Sicherheit,avers,teils/ teils,0,weder/noch,,,
1:certainty,,,both right,141,none,Party A,yes,no,no,no,yes,no,,-1,-2,-1,3,,,,,,,-2,-1,,-3,sehr sicher,sicher,,,,65,Abitur,m,sehr groß,groß,0,sehr stark,keine Vorlieben,neutral,ziemlich zufrieden,3,sehr sicher,no,no,no
1:certainty,,,both right,142,none,Party A,yes,yes,no,no,yes,no,,-3,-6,-3,27,,,,,,,1,4,,-2,ziemlich sicher,sicher,,,,36,Abitur,m,gering,gering,1,ziemlich stark,manchmal Risiken,affin,teils/ teils,0,ziemlich sicher,no,no,no
1:certainty,,,both right,143,none,Party A,yes,no,no,yes,yes,no,,-1,-2,-1,3,,,,,,,1,2,,0,sehr sicher,sicher,,,,69,Hauptschule,m,sehr gering,gering,0,ziemlich stark,unbedingte Sicherheit,avers,teils/ teils,1,weder/noch,no,no,no
1:certainty,,,left/right,148,none,Party B,yes,no,no,no,no,no,,-4,-3,1,-7,,,,,,,-4,3,,0,sehr sicher,sicher,,,,35,Hauptschule,m,sehr groß,groß,1,sehr stark,häufig Risiken,affin,teils/ teils,0,ziemlich sicher,,,
1:certainty,,,both right,149,none,Party A,yes,no,no,no,yes,no,,-1,-4,-3,15,,,,,,,-3,0,,-4,weder/noch,unsicher,,,,50,Realschule,m,gering,gering,0,mittelmäßig,keine Vorlieben,neutral,ziemlich unzufrieden,0,sehr sicher,,,
1:certainty,,,both right,152,none,Party A,yes,no,no,no,yes,no,,-1,-3,-2,8,,,,,,,-4,-2,,-5,sehr sicher,sicher,,,,57,Hauptschule,m,groß,groß,1,ziemlich stark,manchmal Risiken,affin,teils/ teils,0,ziemlich sicher,,,
1:certainty,,,left/right,153,none,Party B,yes,no,no,no,yes,no,,-3,-2,1,-5,,,,,,,-3,2,,0,ziemlich sicher,sicher,,,,41,Hochschulstudium,f,groß,groß,1,mittelmäßig,Sicherheit,avers,ziemlich zufrieden,1,ziemlich sicher,no,no,no
1:certainty,,,both right,154,none,Party A,yes,no,no,no,yes,no,,-3,-5,-2,16,,,,,,,0,2,,-3,ziemlich sicher,sicher,,,,55,Realschule,m,gering,gering,0,ziemlich stark,manchmal Risiken,affin,ziemlich zufrieden,0,ziemlich sicher,no,no,no
1:certainty,,,both right,155,none,Party A,yes,yes,no,no,yes,no,,-2,-5,-3,21,,,,,,,0,3,,-2,ziemlich sicher,sicher,,,,62,Hochschulstudium,m,sehr groß,groß,2,sehr stark,keine Vorlieben,neutral,sehr zufrieden,0,sehr sicher,no,no,no
1:certainty,,,both left,157,none,Party A,no,yes,no,no,no,no,,-4,-2,2,-12,,,,,,,-4,-2,,0,sehr sicher,sicher,,,,53,Abitur,f,sehr groß,groß,1,sehr stark,keine Vorlieben,neutral,sehr zufrieden,-1,sehr sicher,,,
1:certainty,,,both left,158,none,Party B,yes,no,no,no,yes,no,,-8,-4,4,-48,,,,,,,-3,1,,5,sehr sicher,sicher,,,,41,Hochschulstudium,m,gering,gering,0,mittelmäßig,manchmal Risiken,affin,sehr unzufrieden,0,ziemlich sicher,,,
1:certainty,,,both right,159,none,Party A,yes,no,no,no,yes,no,,-2,-5,-3,21,,,,,,,1,4,,-1,ziemlich unsicher,unsicher,,,,50,Realschule,f,sehr groß,groß,0,mittelmäßig,manchmal Risiken,affin,ziemlich zufrieden,-1,weder/noch,no,no,no
1:certainty,,,both left,160,none,Party B,yes,no,yes,no,no,no,,-3,-1,2,-8,,,,,,,-4,-2,,-1,weder/noch,unsicher,,,,66,Realschule,f,gering,gering,1,mittelmäßig,Sicherheit,avers,teils/ teils,-1,weder/noch,no,no,no
1:certainty,,,both right,161,none,Party A,yes,yes,no,no,no,no,,-2,-3,-1,5,,,,,,,2,3,,0,ziemlich unsicher,unsicher,,,,47,Abitur,f,groß,groß,1,ziemlich stark,Sicherheit,avers,teils/ teils,0,ziemlich unsicher,,,
1:certainty,,,both right,162,none,Party A,yes,no,no,no,yes,no,,-2,-9,-7,77,,,,,,,-3,4,,-5,ziemlich sicher,sicher,,,,66,Realschule,m,gering,gering,0,sehr stark,manchmal Risiken,affin,ziemlich zufrieden,2,ziemlich sicher,,,
1:certainty,,,left/right,163,none,Party A,yes,no,no,no,yes,no,,-1,-3,-2,8,,,,,,,-1,3,,0,ziemlich sicher,sicher,,,,44,Realschule,m,gering,gering,1,ziemlich stark,manchmal Risiken,affin,teils/ teils,-2,ziemlich sicher,no,no,no
1:certainty,,,both left,164,none,Party B,yes,no,no,yes,no,no,,-4,-2,2,-12,,,,,,,-4,-2,,0,sehr sicher,sicher,,,,62,Hauptschule,f,groß,groß,0,ziemlich stark,Sicherheit,avers,teils/ teils,-3,ziemlich sicher,no,no,no
1:certainty,,,left/right,165,none,Party B,yes,no,no,no,no,yes,,-2,-1,1,-3,,,,,,,-1,2,,1,ziemlich sicher,sicher,,,,24,Abitur,m,groß,groß,3,ziemlich stark,manchmal Risiken,affin,ziemlich zufrieden,-2,ziemlich sicher,,,
1:certainty,,,left/right,166,none,Party A,yes,no,no,no,yes,no,,0,-5,-5,25,,,,,,,-3,2,,-3,sehr sicher,sicher,,,,60,Hochschulstudium,f,groß,groß,1,sehr stark,manchmal Risiken,affin,ziemlich zufrieden,-1,ziemlich sicher,,,
1:certainty,,,both left,167,none,Party A,yes,no,no,no,yes,no,,-2,-2,0,0,,,,,,,-1,-1,,1,sehr sicher,sicher,,,,51,Hochschulstudium,m,groß,groß,1,sehr stark,manchmal Risiken,affin,ziemlich zufrieden,-1,ziemlich sicher,,,
1:certainty,,,left/right,169,none,Party A,yes,no,no,no,yes,no,,-2,-4,-2,12,,,,,,,-3,3,,-1,weder/noch,unsicher,,,,48,Abitur,m,groß,groß,2,ziemlich stark,Sicherheit,avers,sehr zufrieden,0,ziemlich sicher,,,
1:certainty,,,left/right,170,none,Party A,yes,yes,no,no,yes,no,,-1,-3,-2,8,,,,,,,-2,2,,-1,ziemlich sicher,sicher,,,,57,Realschule,f,groß,groß,2,mittelmäßig,Sicherheit,avers,teils/ teils,0,weder/noch,no,no,no
1:certainty,,,both left,171,none,Party B,yes,no,no,no,yes,no,,-2,-2,0,0,,,,,,,1,1,,3,sehr sicher,sicher,,,,56,Realschule,f,sehr groß,groß,1,ziemlich stark,Sicherheit,avers,sehr unzufrieden,-5,sehr sicher,no,no,no
1:certainty,,,left/right,173,none,Party A,yes,no,no,no,no,no,,0,-2,-2,4,,,,,,,0,2,,0,sehr unsicher,unsicher,,,,30,Hochschulstudium,f,groß,groß,2,weniger stark,Sicherheit,avers,ziemlich zufrieden,-1,ziemlich unsicher,,,
1:certainty,,,left/right,174,none,Party A,yes,yes,no,no,no,no,,-4,-4,0,0,,,,,,,-4,4,,0,ziemlich sicher,sicher,,,,69,Hauptschule,f,groß,groß,1,weniger stark,Sicherheit,avers,ziemlich zufrieden,0,weder/noch,,,
1:certainty,,,both right,175,none,Party A,yes,no,no,no,yes,no,,-2,-5,-3,21,,,,,,,0,3,,-2,sehr sicher,sicher,,,,57,Realschule,m,gering,gering,2,mittelmäßig,manchmal Risiken,affin,sehr unzufrieden,3,sehr sicher,no,no,no
1:certainty,,,left/right,176,none,Party A,yes,yes,no,no,no,no,,0,-4,-4,16,,,,,,,0,4,,0,weder/noch,unsicher,,,,66,Hauptschule,m,sehr groß,groß,2,mittelmäßig,keine Vorlieben,neutral,sehr unzufrieden,-3,ziemlich sicher,,,
1:certainty,,,left/right,178,none,Party A,no,no,no,no,no,no,,-3,-1,2,-8,,,,,,,-3,1,,0,ziemlich unsicher,unsicher,,,,58,Realschule,f,gering,gering,1,mittelmäßig,keine Vorlieben,neutral,teils/ teils,-1,weder/noch,no,no,no
1:certainty,,,left/right,179,none,Party A,yes,no,no,no,no,no,,-2,-4,-2,12,,,,,,,-2,4,,0,ziemlich sicher,sicher,,,,44,Realschule,f,gering,gering,1,weniger stark,Sicherheit,avers,teils/ teils,-1,ziemlich unsicher,no,no,no
1:certainty,,,both right,180,none,Party B,yes,no,no,no,no,no,,-2,-2,0,0,,,,,,,2,2,,0,sehr sicher,sicher,,,,36,Hochschulstudium,m,groß,groß,1,überhaupt nicht,keine Vorlieben,neutral,teils/ teils,-2,sehr sicher,yes,yes,no
1:certainty,,,left/right,181,none,Party B,no,no,no,no,no,yes,,-2,-3,-1,5,,,,,,,-2,3,,0,ziemlich sicher,sicher,,,,62,Hauptschule,m,gering,gering,2,ziemlich stark,keine Vorlieben,neutral,teils/ teils,-2,ziemlich sicher,,,
1:certainty,,,both left,183,none,Party A,no,no,no,no,no,no,,-2,-1,1,-3,,,,,,,-2,-1,,0,ziemlich sicher,sicher,,,,21,Realschule,m,groß,groß,1,ziemlich stark,manchmal Risiken,affin,ziemlich zufrieden,0,ziemlich sicher,no,no,no
1:certainty,,,left/right,184,none,Party B,yes,no,no,no,yes,no,,-1,0,1,-1,,,,,,,-1,0,,0,ziemlich sicher,sicher,,,,62,Hauptschule,m,gering,gering,0,weniger stark,manchmal Risiken,affin,teils/ teils,0,ziemlich unsicher,,,
1:certainty,,,left/right,185,none,Party B,yes,no,no,no,yes,yes,,-4,0,4,-16,,,,,,,-4,0,,0,sehr sicher,sicher,,,,61,Abitur,m,gering,gering,2,sehr stark,manchmal Risiken,affin,ziemlich zufrieden,3,ziemlich sicher,no,no,no
1:certainty,,,left/right,186,none,Party A,yes,no,no,no,yes,no,,0,-6,-6,36,,,,,,,-3,3,,-3,ziemlich sicher,sicher,,,,47,Abitur,m,groß,groß,1,mittelmäßig,manchmal Risiken,affin,sehr zufrieden,0,weder/noch,,,
1:certainty,,,left/right,187,none,Party A,yes,no,no,no,yes,no,,-3,-5,-2,16,,,,,,,-4,4,,-1,sehr sicher,sicher,,,,43,Hochschulstudium,m,sehr groß,groß,2,sehr stark,manchmal Risiken,affin,ziemlich zufrieden,2,ziemlich sicher,no,no,no
1:certainty,,,both left,188,none,Party B,yes,no,yes,no,yes,no,,-2,-1,1,-3,,,,,,,-1,0,,1,ziemlich sicher,sicher,,,,30,Realschule,f,groß,groß,0,weniger stark,Sicherheit,avers,teils/ teils,-2,weder/noch,no,no,no
1:certainty,,,left/right,189,none,Party B,yes,no,no,no,yes,yes,,-4,-1,3,-15,,,,,,,-4,1,,0,sehr sicher,sicher,,,,48,Abitur,f,groß,groß,2,ziemlich stark,manchmal Risiken,affin,ziemlich zufrieden,-1,ziemlich sicher,,,
1:certainty,,,both left,190,none,Party A,yes,no,no,no,yes,no,,-3,-3,0,0,,,,,,,-3,-3,,0,sehr sicher,sicher,,,,64,Hochschulstudium,m,sehr groß,groß,0,sehr stark,Sicherheit,avers,sehr zufrieden,0,sehr sicher,yes,yes,no
1:certainty,,,both right,191,none,Party A,yes,yes,no,yes,no,no,,-2,-4,-2,12,,,,,,,2,4,,0,sehr sicher,sicher,,,,62,Abitur,f,groß,groß,0,ziemlich stark,Sicherheit,avers,sehr zufrieden,-1,weder/noch,,,
1:certainty,,,both right,192,none,Party A,yes,no,no,no,yes,no,,-5,-6,-1,11,,,,,,,1,2,,-4,ziemlich sicher,sicher,,,,30,Abitur,m,gering,gering,1,ziemlich stark,keine Vorlieben,neutral,ziemlich unzufrieden,2,ziemlich sicher,no,no,no
1:certainty,,,left/right,193,none,Party A,yes,no,no,no,no,no,,-2,-3,-1,5,,,,,,,-2,3,,0,sehr sicher,sicher,,,,65,Hauptschule,f,gering,gering,1,mittelmäßig,Sicherheit,avers,teils/ teils,0,sehr unsicher,,,
1:certainty,,,left/right,194,none,Party A,yes,no,no,no,yes,no,,-2,-3,-1,5,,,,,,,-2,3,,0,ziemlich sicher,sicher,,,,41,Abitur,m,groß,groß,0,ziemlich stark,manchmal Risiken,affin,sehr zufrieden,-1,sehr sicher,,,
1:certainty,,,left/right,196,none,Party B,yes,no,yes,no,yes,no,,-2,-2,0,0,,,,,,,0,4,,2,sehr sicher,sicher,,,,46,Realschule,m,sehr groß,groß,2,ziemlich stark,manchmal Risiken,affin,teils/ teils,1,ziemlich sicher,no,no,no
1:certainty,,,both left,197,none,Party B,yes,no,no,no,no,no,,-4,-1,3,-15,,,,,,,-4,-1,,0,ziemlich sicher,sicher,,,,67,Hauptschule,f,gering,gering,0,mittelmäßig,unbedingte Sicherheit,avers,ziemlich zufrieden,0,weder/noch,,,
1:certainty,,,left/right,198,none,Party B,yes,no,no,no,yes,no,,-3,-3,0,0,,,,,,,-2,4,,1,ziemlich sicher,sicher,,,,57,Hochschulstudium,m,sehr gering,gering,2,ziemlich stark,Sicherheit,avers,sehr unzufrieden,-5,sehr sicher,yes,no,yes
1:certainty,,,both left,199,none,Party B,yes,no,no,no,no,no,,-4,-2,2,-12,,,,,,,-4,-2,,0,weder/noch,unsicher,,,,29,Hauptschule,m,groß,groß,2,ziemlich stark,keine Vorlieben,neutral,teils/ teils,-1,weder/noch,yes,no,yes
1:certainty,,,all tied,201,none,Party A,yes,no,no,no,yes,no,,0,0,0,0,,,,,,,-3,-3,,-3,weder/noch,unsicher,,,,58,Realschule,f,gering,gering,1,mittelmäßig,manchmal Risiken,affin,ziemlich unzufrieden,-2,weder/noch,,,
1:certainty,,,left/right,202,none,Party B,yes,no,no,no,yes,no,,-5,-1,4,-24,,,,,,,-4,2,,1,ziemlich sicher,sicher,,,,49,Realschule,m,sehr groß,groß,1,ziemlich stark,keine Vorlieben,neutral,ziemlich zufrieden,0,ziemlich sicher,,,
1:certainty,,,both right,203,none,Party A,yes,no,no,no,yes,no,,-4,-4,0,0,,,,,,,3,3,,-1,ziemlich sicher,sicher,,,,55,Realschule,m,gering,gering,1,mittelmäßig,manchmal Risiken,affin,teils/ teils,-1,ziemlich sicher,no,no,no
1:certainty,,,both left,204,none,Party B,yes,no,no,no,no,no,,-2,-2,0,0,,,,,,,-2,-2,,0,weder/noch,unsicher,,,,57,Realschule,f,gering,gering,2,mittelmäßig,keine Vorlieben,neutral,teils/ teils,0,weder/noch,,,
1:certainty,,,both right,205,none,Party A,yes,no,no,yes,yes,no,,-1,-3,-2,8,,,,,,,-1,1,,-2,weder/noch,unsicher,,,,43,Hochschulstudium,f,groß,groß,0,mittelmäßig,keine Vorlieben,neutral,ziemlich zufrieden,0,weder/noch,,,
1:certainty,,,left/right,206,none,Party A,yes,no,no,no,yes,no,,0,-2,-2,4,,,,,,,0,2,,0,ziemlich sicher,sicher,,,,23,Abitur,m,sehr groß,groß,1,mittelmäßig,keine Vorlieben,neutral,ziemlich zufrieden,0,ziemlich sicher,no,no,no
1:certainty,,,both right,207,none,Party A,yes,yes,no,yes,yes,no,,-1,-3,-2,8,,,,,,,-1,1,,-2,ziemlich sicher,sicher,,,,28,Realschule,f,sehr groß,groß,0,mittelmäßig,manchmal Risiken,affin,sehr zufrieden,0,ziemlich sicher,,,
1:certainty,,,left/right,208,none,Party A,yes,yes,no,no,yes,no,,-1,-5,-4,24,,,,,,,-2,4,,-1,ziemlich sicher,sicher,,,,63,Hauptschule,f,groß,groß,0,weniger stark,Sicherheit,avers,teils/ teils,-2,ziemlich sicher,,,
1:certainty,,,left/right,209,none,Party A,yes,yes,no,no,no,no,,-2,-2,0,0,,,,,,,0,4,,2,ziemlich sicher,sicher,,,,49,Realschule,m,gering,gering,3,mittelmäßig,keine Vorlieben,neutral,ziemlich zufrieden,-4,ziemlich sicher,no,no,no
1:certainty,,,left/right,210,none,Party A,no,no,no,no,no,no,,-2,-1,1,-3,,,,,,,-2,1,,0,weder/noch,unsicher,,,,34,Hauptschule,f,gering,gering,3,ziemlich stark,unbedingte Sicherheit,avers,teils/ teils,0,weder/noch,,,
1:certainty,,,both left,211,none,Party B,yes,no,no,no,no,no,,-4,-3,1,-7,,,,,,,-4,-3,,0,sehr sicher,sicher,,,,31,Abitur,m,gering,gering,2,mittelmäßig,manchmal Risiken,affin,teils/ teils,-2,sehr sicher,no,no,no
1:certainty,,,left/right,212,none,Party A,no,no,no,no,no,no,,-2,-1,1,-3,,,,,,,0,3,,2,ziemlich sicher,sicher,,,,65,Realschule,m,groß,groß,0,ziemlich stark,manchmal Risiken,affin,teils/ teils,-2,ziemlich sicher,no,no,no
1:certainty,,,both right,213,none,Party A,yes,no,no,no,yes,no,,-2,-3,-1,5,,,,,,,-1,0,,-3,ziemlich sicher,sicher,,,,53,Realschule,m,groß,groß,1,ziemlich stark,keine Vorlieben,neutral,ziemlich zufrieden,1,ziemlich sicher,no,no,no
1:certainty,,,both right,214,none,Party A,yes,no,no,no,yes,no,,-4,-5,-1,9,,,,,,,2,3,,-2,ziemlich sicher,sicher,,,,39,Hochschulstudium,m,groß,groß,0,ziemlich stark,keine Vorlieben,neutral,ziemlich zufrieden,0,weder/noch,,,
1:certainty,,,left/right,215,none,Party A,yes,no,no,no,no,no,,0,-2,-2,4,,,,,,,-1,1,,-1,ziemlich sicher,sicher,,,,50,Realschule,m,groß,groß,1,weniger stark,keine Vorlieben,neutral,ziemlich zufrieden,-1,ziemlich sicher,,,
1:certainty,,,both left,216,none,Party A,no,no,no,no,no,no,,-7,-1,6,-48,,,,,,,-4,2,,3,ziemlich sicher,sicher,,,,47,Hauptschule,m,gering,gering,0,weniger stark,Sicherheit,avers,ziemlich unzufrieden,-4,ziemlich sicher,yes,no,yes
1:certainty,,,both right,217,none,Party A,yes,no,no,yes,yes,no,,-1,-5,-4,24,,,,,,,0,4,,-1,weder/noch,unsicher,,,,50,Abitur,f,groß,groß,0,mittelmäßig,Sicherheit,avers,teils/ teils,0,ziemlich unsicher,no,no,no
1:certainty,,,left/right,218,none,Party A,yes,no,no,no,no,no,,-3,-4,-1,7,,,,,,,-3,4,,0,ziemlich sicher,sicher,,,,46,Abitur,f,groß,groß,1,mittelmäßig,Sicherheit,avers,ziemlich zufrieden,0,ziemlich sicher,,,
1:certainty,,,both right,220,none,Party B,no,no,yes,no,no,no,,-1,-4,-3,15,,,,,,,0,3,,-1,weder/noch,unsicher,,,,41,Hochschulstudium,f,groß,groß,3,mittelmäßig,unbedingte Sicherheit,avers,teils/ teils,-1,weder/noch,,,
1:certainty,,,both right,221,none,Party A,yes,no,no,no,yes,no,,-3,-7,-4,40,,,,,,,0,4,,-3,ziemlich sicher,sicher,,,,49,Realschule,m,gering,gering,1,ziemlich stark,Sicherheit,avers,ziemlich unzufrieden,0,ziemlich sicher,,,
1:certainty,,,both left,223,none,Party A,yes,no,no,no,yes,no,,-1,-1,0,0,,,,,,,-2,-2,,-1,sehr sicher,sicher,,,,55,Hauptschule,f,gering,gering,2,weniger stark,Sicherheit,avers,teils/ teils,-3,ziemlich sicher,no,no,no
1:certainty,,,both right,224,none,Party A,yes,no,no,no,yes,no,,-2,-6,-4,32,,,,,,,-3,1,,-5,ziemlich sicher,sicher,,,,32,Abitur,f,groß,groß,1,ziemlich stark,Sicherheit,avers,teils/ teils,1,weder/noch,,,
1:certainty,,,left/right,225,none,Party B,yes,no,no,no,no,no,,-3,-3,0,0,,,,,,,-3,3,,0,sehr sicher,sicher,,,,58,Hauptschule,m,groß,groß,1,sehr stark,keine Vorlieben,neutral,ziemlich zufrieden,0,ziemlich unsicher,yes,yes,no
1:certainty,,,left/right,226,none,Party B,yes,no,yes,no,yes,no,,-1,-1,0,0,,,,,,,-1,1,,0,sehr sicher,sicher,,,,63,Hauptschule,m,sehr gering,gering,1,ziemlich stark,Sicherheit,avers,sehr unzufrieden,-5,sehr sicher,,,
1:certainty,,,left/right,227,none,Party B,no,no,no,no,no,no,,-1,-2,-1,3,,,,,,,-4,-1,,-3,weder/noch,unsicher,,,,25,Hochschulstudium,f,sehr groß,groß,1,ziemlich stark,manchmal Risiken,affin,ziemlich zufrieden,0,ziemlich sicher,no,no,no
1:certainty,,,left/right,228,none,Party A,yes,no,no,no,yes,no,,-2,-5,-3,21,,,,,,,-4,3,,-2,sehr sicher,sicher,,,,61,Realschule,f,groß,groß,1,sehr stark,keine Vorlieben,neutral,sehr zufrieden,-1,sehr sicher,,,
1:certainty,,,left/right,229,none,Party A,yes,no,no,no,yes,no,,-3,-3,0,0,,,,,,,-4,2,,-1,ziemlich unsicher,unsicher,,,,49,Realschule,f,groß,groß,2,mittelmäßig,keine Vorlieben,neutral,teils/ teils,-1,weder/noch,,,
1:certainty,,,both right,231,none,Party A,yes,no,no,no,yes,no,,-4,-4,0,0,,,,,,,2,2,,-2,ziemlich sicher,sicher,,,,65,Hauptschule,m,groß,groß,1,ziemlich stark,manchmal Risiken,affin,ziemlich zufrieden,0,ziemlich sicher,no,no,no
1:certainty,,,left/right,232,none,Party B,no,no,no,no,no,no,,-2,-4,-2,12,,,,,,,-2,4,,0,weder/noch,unsicher,,,,50,ohne,m,gering,gering,1,weniger stark,keine Vorlieben,neutral,ziemlich unzufrieden,0,weder/noch,yes,no,yes
1:certainty,,,both left,233,none,Party A,yes,yes,no,yes,yes,no,,-2,-2,0,0,,,,,,,-3,-3,,-1,ziemlich sicher,sicher,,,,44,Abitur,m,sehr groß,groß,0,sehr stark,manchmal Risiken,affin,ziemlich zufrieden,0,ziemlich sicher,,,
1:certainty,,,both right,234,none,Party B,no,no,no,no,no,no,,-1,-5,-4,24,,,,,,,0,4,,-1,ziemlich sicher,sicher,,,,63,Realschule,f,sehr groß,groß,1,mittelmäßig,Sicherheit,avers,sehr unzufrieden,-2,weder/noch,yes,no,yes
1:certainty,,,both right,235,none,Party A,yes,yes,no,no,yes,no,,-1,-3,-2,8,,,,,,,-1,1,,-2,ziemlich sicher,sicher,,,,47,Hochschulstudium,m,groß,groß,1,mittelmäßig,Sicherheit,avers,ziemlich zufrieden,1,ziemlich sicher,no,no,no
1:certainty,,,left/right,236,none,Party B,yes,no,no,no,yes,no,,-1,-1,0,0,,,,,,,-4,-2,,-3,ziemlich sicher,sicher,,,,65,Hochschulstudium,m,gering,gering,1,sehr stark,Sicherheit,avers,teils/ teils,0,weder/noch,no,no,no
1:certainty,,,both right,237,none,Party A,yes,no,no,no,yes,no,,-2,-3,-1,5,,,,,,,2,3,,0,sehr sicher,sicher,,,,46,Hochschulstudium,m,gering,gering,0,mittelmäßig,Sicherheit,avers,teils/ teils,-2,ziemlich sicher,,,
1:certainty,,,left/right,238,none,Party B,yes,no,yes,no,yes,no,,-4,0,4,-16,,,,,,,-4,0,,0,sehr sicher,sicher,,,,21,ohne,m,groß,groß,2,mittelmäßig,häufig Risiken,affin,ziemlich unzufrieden,-3,sehr sicher,no,no,no
1:certainty,,,left/right,240,none,Party B,yes,no,no,no,yes,no,,-2,0,2,-4,,,,,,,-1,1,,1,ziemlich sicher,sicher,,,,40,Abitur,f,gering,gering,2,überhaupt nicht,Sicherheit,avers,teils/ teils,-2,weder/noch,no,no,no
1:certainty,,,left/right,241,none,Party A,no,no,no,no,no,no,,-3,0,3,-9,,,,,,,-3,0,,0,ziemlich sicher,sicher,,,,51,Realschule,m,groß,groß,1,ziemlich stark,manchmal Risiken,affin,ziemlich zufrieden,-1,ziemlich sicher,,,
1:certainty,,,left/right,242,none,Party A,yes,no,no,no,no,no,,0,-6,-6,36,,,,,,,-3,3,,-3,sehr sicher,sicher,,,,41,Realschule,m,groß,groß,2,mittelmäßig,keine Vorlieben,neutral,ziemlich zufrieden,-1,weder/noch,,,
1:certainty,,,both left,243,none,Party A,no,no,no,no,no,no,,-9,-6,3,-45,,,,,,,-4,-1,,5,sehr sicher,sicher,,,,62,Hauptschule,m,gering,gering,1,ziemlich stark,manchmal Risiken,affin,teils/ teils,0,ziemlich sicher,,,
1:certainty,,,both right,244,none,Party A,yes,no,no,no,yes,no,,-4,-7,-3,33,,,,,,,0,3,,-4,sehr sicher,sicher,,,,26,Hochschulstudium,f,groß,groß,1,ziemlich stark,Sicherheit,avers,teils/ teils,0,ziemlich sicher,no,no,no
1:certainty,,,both right,245,none,Party B,no,no,yes,no,no,yes,,-1,-3,-2,8,,,,,,,2,4,,1,sehr sicher,sicher,,,,56,Realschule,m,sehr groß,groß,3,sehr stark,Sicherheit,avers,sehr unzufrieden,-3,sehr sicher,no,no,no
1:certainty,,,left/right,246,none,Party A,no,no,no,no,no,no,,-3,-1,2,-8,,,,,,,-2,2,,1,sehr sicher,sicher,,,,42,Realschule,m,groß,groß,1,sehr stark,manchmal Risiken,affin,ziemlich zufrieden,0,ziemlich sicher,yes,no,yes
1:certainty,,,left/right,248,none,Party B,yes,no,yes,no,yes,no,,-5,-1,4,-24,,,,,,,-3,3,,2,sehr sicher,sicher,,,,34,Hochschulstudium,f,groß,groß,0,mittelmäßig,manchmal Risiken,affin,ziemlich zufrieden,0,ziemlich sicher,,,
1:certainty,,,both left,249,none,Party B,yes,no,no,no,yes,no,,-9,-3,6,-72,,,,,,,-4,2,,5,sehr sicher,sicher,,,,34,Hochschulstudium,m,sehr groß,groß,0,sehr stark,häufig Risiken,affin,sehr zufrieden,5,sehr sicher,,,
